league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
FRA-Ligue 1,2024-25,Strasbourg,Karl-Johan Johnsson,SWE,GK,34.0,1990.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SWE,GK,34.0,1990.0,3.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SWE,GK,34.0,1990.0,3.0,107,129,82.9,2158,1272,32,32,100.0,63,65,96.9,12,32,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,SWE,GK,34.0,1990.0,3.0,129.0,118,11,4,0,0,0,0,0,0,0,0,107,0,0,passing_types,SWE,GK,34.0,1990.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SWE,GK,34.0,1990.0,3.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0.0,0.0,3.0,0.0,defense,SWE,GK,34.0,1990.0,3.0,142,122,142,0,0,0,142,0,0,Unknown,0,Unknown,98,445,248,0,0,0,0,0,84,0,possession,SWE,GK,34.0,1990.0,3,270,90,8.8,3.0,3,90,3,0,Unknown,31,1.33,7,6,1,0.33,-0.02,4.3,5.3,-1.0,-0.32,-0.13,playing_time,SWE,GK,34.0,1990.0,3.0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,100.0,misc,SWE,GK,34.0,1990.0,3,3,270,3.0,6,2.0,22,16,77.3,1,1,1,0,0.0,1,1,0,0,0.0,keeper,SWE,GK,34.0,1990.0,3.0,6,1,0,0,0,6.7,0.26,0.7,0.22,6,22,27.3,122,21,15.6,23.9,7,42.9,39.7,48,2,4.2,3,1.0,11.1,keeper_adv
FRA-Ligue 1,2025-26,Strasbourg,Karl-Johan Johnsson,SWE,GK,35-215,1990.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SWE,GK,35-215,1990.0,1.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SWE,GK,35-215,1990.0,1.0,27,34,79.4,604,391,10,10,100.0,12,12,100.0,5,12,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,SWE,GK,35-215,1990.0,1.0,34.0,30,4,2,0,0,0,0,0,0,0,0,27,0,0,passing_types,SWE,GK,35-215,1990.0,1.0,1,1.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SWE,GK,35-215,1990.0,1.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,2.0,0.0,defense,SWE,GK,35-215,1990.0,1.0,38,29,38,0,0,0,38,0,0,Unknown,0,Unknown,19,53,28,0,0,0,0,0,24,0,possession,SWE,GK,35-215,1990.0,1,90,90,50.0,1.0,1,90,1,0,Unknown,1,3.0,1,0,1,1.0,0.0,1.8,0.4,1.3,1.34,1.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2023-24,Strasbourg,Matz Sels,BEL,GK,31.0,1992.0,19,19,1710,19.0,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,standard,BEL,GK,31.0,1992.0,19.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,BEL,GK,31.0,1992.0,19.0,452,619,73.0,12321,8610,90,90,100.0,213,216,98.6,144,307,46.9,0.0,0.5,0.1,-0.5,1.0,11.0,1.0,0.0,0.0,passing,BEL,GK,31.0,1992.0,19.0,619.0,452,166,53,0,0,0,0,0,0,0,0,452,1,0,passing_types,BEL,GK,31.0,1992.0,19.0,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,GK,31.0,1992.0,19.0,0,0,0,0,0,0,0,Unknown,0,2,0,2,0.0,0.0,13.0,1.0,defense,BEL,GK,31.0,1992.0,19.0,664,582,657,7,0,0,664,0,0,Unknown,0,Unknown,452,2379,1252,0,0,0,0,0,345,0,possession,BEL,GK,31.0,1992.0,19,1710,90,55.9,19.0,19,90,19,0,Unknown,0,1.32,20,24,-4,-0.21,0.32,21.2,23.3,-2.1,-0.11,-0.01,playing_time,BEL,GK,31.0,1992.0,19.0,2,0,0,0,3,0,0,0,0,0,0,0,13,4,0,100.0,misc,BEL,GK,31.0,1992.0,19,19,1710,19.0,24,1.26,62,40,62.9,6,7,6,3,15.8,1,1,0,0,0.0,keeper,BEL,GK,31.0,1992.0,19.0,24,1,0,2,2,18.0,0.28,-4.0,-0.21,88,226,38.9,505,68,37.4,34.5,113,32.7,33.7,257,6,2.3,19,1.0,13.9,keeper_adv
FRA-Ligue 1,2025-26,Strasbourg,Mike Penders,BEL,GK,20-031,2005.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,BEL,GK,20-031,2005.0,1.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,BEL,GK,20-031,2005.0,1.0,24,25,96.0,552,408,7,7,100.0,12,12,100.0,5,6,83.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,passing,BEL,GK,20-031,2005.0,1.0,25.0,25,0,0,0,0,0,0,0,0,0,0,24,0,0,passing_types,BEL,GK,20-031,2005.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,BEL,GK,20-031,2005.0,1.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,2.0,0.0,defense,BEL,GK,20-031,2005.0,1.0,27,15,27,0,0,0,27,0,0,Unknown,0,Unknown,17,74,46,0,0,0,0,0,18,0,possession,BEL,GK,20-031,2005.0,1,90,90,50.0,1.0,1,90,1,0,Unknown,0,3.0,1,0,1,1.0,0.0,0.6,0.3,0.3,0.32,-1.01,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2024-25,Strasbourg,Đorđe Petrović,SRB,GK,24.0,1999.0,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,SRB,GK,24.0,1999.0,31.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SRB,GK,24.0,1999.0,31.0,1244,1547,80.4,28204,17534,330,332,99.4,695,707,98.3,219,505,43.4,0.0,0.0,0.1,0.0,0.0,22.0,1.0,0.0,1.0,passing,SRB,GK,24.0,1999.0,31.0,1547.0,1371,174,67,0,1,0,0,0,0,0,0,1244,2,1,passing_types,SRB,GK,24.0,1999.0,31.0,2,0.06,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SRB,GK,24.0,1999.0,31.0,1,1,1,0,0,0,0,Unknown,0,0,0,0,0.0,1.0,24.0,1.0,defense,SRB,GK,24.0,1999.0,31.0,1647,1040,1631,16,0,0,1647,1,1,100.0,0,0.0,1094,4491,2462,1,0,0,0,0,1110,0,possession,SRB,GK,24.0,1999.0,31,2790,90,91.2,31.0,31,90,31,0,Unknown,0,1.71,49,38,11,0.35,0.02,44.9,50.9,-5.9,-0.19,0.13,playing_time,SRB,GK,24.0,1999.0,31.0,2,0,0,0,3,0,0,0,1,0,0,0,58,4,0,100.0,misc,SRB,GK,24.0,1999.0,31,31,2790,31.0,38,1.23,147,110,78.9,15,8,8,10,32.3,8,7,1,0,12.5,keeper,SRB,GK,24.0,1999.0,31.0,38,7,0,3,2,45.9,0.27,9.9,0.32,117,361,32.4,1438,127,20.9,27.4,107,56.1,45.6,491,41,8.4,47,1.52,15.2,keeper_adv
FRA-Ligue 1,2023-24,Toulouse,Guillaume Restes,FRA,GK,18.0,2005.0,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,18.0,2005.0,34.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,FRA,GK,18.0,2005.0,34.0,666,897,74.2,16109,10808,173,174,99.4,333,342,97.4,156,373,41.8,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,passing,FRA,GK,18.0,2005.0,34.0,897.0,604,291,97,0,0,0,1,0,0,0,0,666,2,2,passing_types,FRA,GK,18.0,2005.0,34.0,2,0.06,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,GK,18.0,2005.0,34.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0.0,0.0,19.0,1.0,defense,FRA,GK,18.0,2005.0,34.0,990,813,982,8,0,0,990,1,1,100.0,0,0.0,594,3013,1714,0,0,0,1,0,442,0,possession,FRA,GK,18.0,2005.0,34,3060,90,100.0,34.0,34,90,34,0,Unknown,0,1.26,42,46,-4,-0.12,Unknown,40.3,48.1,-7.8,-0.23,Unknown,playing_time,FRA,GK,18.0,2005.0,34.0,3,0,0,1,11,0,0,0,0,0,1,0,42,2,0,100.0,misc,FRA,GK,18.0,2005.0,34,34,3060,34.0,46,1.35,139,93,69.8,11,10,13,6,17.6,4,4,0,0,0.0,keeper,FRA,GK,18.0,2005.0,34.0,46,4,2,6,0,45.3,0.3,-0.7,-0.02,92,285,32.3,702,93,27.4,29.3,193,48.2,38.9,490,7,1.4,16,0.47,10.7,keeper_adv
FRA-Ligue 1,2024-25,Toulouse,Guillaume Restes,FRA,GK,19.0,2005.0,29,29,2543,28.3,0,1,1,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,19.0,2005.0,28.3,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,FRA,GK,19.0,2005.0,28.3,587,811,72.4,14175,9705,147,148,99.3,301,305,98.7,135,352,38.4,1.0,0.1,0.0,0.9,1.0,6.0,0.0,0.0,0.0,passing,FRA,GK,19.0,2005.0,28.3,811.0,602,208,73,0,1,0,0,0,0,0,0,587,1,1,passing_types,FRA,GK,19.0,2005.0,28.3,3,0.11,3,0,0,0,0,0,1,0.04,1,0,0,0,0,0,goal_shot_creation,FRA,GK,19.0,2005.0,28.3,2,1,2,0,0,2,3,66.7,1,0,0,0,1.0,3.0,16.0,1.0,defense,FRA,GK,19.0,2005.0,28.3,867,650,856,9,2,0,867,1,0,0.0,1,100.0,522,2494,1374,0,0,0,2,0,438,0,possession,FRA,GK,19.0,2005.0,29,2543,88,83.1,28.3,29,88,27,0,Unknown,0,1.17,32,36,-4,-0.14,-1.01,39.0,29.0,10.1,0.36,-0.05,playing_time,FRA,GK,19.0,2005.0,28.3,2,0,0,1,2,0,0,1,1,0,1,0,50,0,1,0.0,misc,FRA,GK,19.0,2005.0,29,29,2543,28.3,36,1.27,92,58,62.0,9,7,13,8,27.6,2,1,1,0,50.0,keeper,FRA,GK,19.0,2005.0,28.3,36,1,1,3,3,27.9,0.29,-5.1,-0.18,80,286,28.0,675,83,30.8,30.3,135,57.8,42.8,360,5,1.4,34,1.2,16.9,keeper_adv
FRA-Ligue 1,2025-26,Toulouse,Guillaume Restes,FRA,GK,20-173,2005.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,FRA,GK,20-173,2005.0,3.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,FRA,GK,20-173,2005.0,3.0,59,80,73.8,1884,1539,11,11,100.0,21,21,100.0,25,45,55.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,passing,FRA,GK,20-173,2005.0,3.0,80.0,49,30,11,0,1,0,0,0,0,0,0,59,1,0,passing_types,FRA,GK,20-173,2005.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,FRA,GK,20-173,2005.0,3.0,0,0,0,0,0,0,0,Unknown,0,0,0,0,1.0,1.0,3.0,0.0,defense,FRA,GK,20-173,2005.0,3.0,93,78,92,2,0,0,93,0,0,Unknown,0,Unknown,43,190,114,0,0,0,0,0,35,0,possession,FRA,GK,20-173,2005.0,3,270,90,100.0,3.0,3,90,3,0,Unknown,0,2.0,6,6,0,0.0,Unknown,4.1,4.3,-0.2,-0.06,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
FRA-Ligue 1,2024-25,Toulouse,Kjetil Haug,NOR,GK,26.0,1998.0,6,5,498,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,NOR,GK,26.0,1998.0,5.5,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,NOR,GK,26.0,1998.0,5.5,82,130,63.1,2380,1676,11,11,100.0,41,42,97.6,30,77,39.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,passing,NOR,GK,26.0,1998.0,5.5,130.0,81,49,14,0,0,0,0,0,0,0,0,82,0,0,passing_types,NOR,GK,26.0,1998.0,5.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NOR,GK,26.0,1998.0,5.5,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,3.0,0.0,defense,NOR,GK,26.0,1998.0,5.5,140,116,136,4,0,0,140,0,0,Unknown,0,Unknown,71,330,193,0,0,0,0,0,54,0,possession,NOR,GK,26.0,1998.0,6,498,83,16.3,5.5,5,90,5,1,48,11,1.33,12,7,5,0.9,1.04,9.6,7.7,1.9,0.35,-0.02,playing_time,NOR,GK,26.0,1998.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Unknown,misc,NOR,GK,26.0,1998.0,6,5,498,5.5,7,1.27,16,9,56.3,2,2,1,1,20.0,0,0,0,0,Unknown,keeper,NOR,GK,26.0,1998.0,5.5,7,0,0,2,0,6.6,0.45,-0.4,-0.06,16,60,26.7,95,13,37.9,34.1,35,68.6,49.1,72,5,6.9,3,0.54,12.1,keeper_adv
FRA-Ligue 1,2024-25,Toulouse,Álex Domínguez,ESP,GK,26.0,1998.0,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,GK,26.0,1998.0,0.2,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,ESP,GK,26.0,1998.0,0.2,8,11,72.7,255,195,2,2,100.0,2,2,100.0,3,6,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passing,ESP,GK,26.0,1998.0,0.2,11.0,7,4,1,0,0,0,0,0,0,0,0,8,0,0,passing_types,ESP,GK,26.0,1998.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,GK,26.0,1998.0,0.2,0,0,0,0,0,0,0,Unknown,0,0,0,0,0.0,0.0,0.0,0.0,defense,ESP,GK,26.0,1998.0,0.2,11,9,11,0,0,0,11,0,0,Unknown,0,Unknown,3,22,5,0,0,0,0,0,5,0,possession,ESP,GK,26.0,1998.0,1,19,19,0.6,0.2,0,Unknown,0,1,19,16,3.0,0,0,0,0.0,-0.03,0.5,0.1,0.4,1.74,1.39,playing_time,ESP,GK,26.0,1998.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,misc,ESP,GK,26.0,1998.0,1,0,19,0.2,0,0.0,0,0,Unknown,0,0,0,1,Unknown,0,0,0,0,Unknown,keeper,ESP,GK,26.0,1998.0,0.2,0,0,0,0,0,0.0,Unknown,0.0,0.0,2,5,40.0,8,1,25.0,30.0,3,100.0,69.3,7,0,0.0,0,0.0,Unknown,keeper_adv
GER-Bundesliga,2023-24,Augsburg,Finn Dahmen,GER,GK,25.0,1998.0,31,31,2790,31.0,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,25.0,1998.0,31.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,GK,25.0,1998.0,31.0,1025,1345,76.2,27889,18248,166,168,98.8,556,566,98.2,299,600,49.8,0.0,0.1,0.2,-0.1,1.0,44.0,1.0,0.0,3.0,passing,GER,GK,25.0,1998.0,31.0,1345.0,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0,passing_types,GER,GK,25.0,1998.0,31.0,10,0.32,6,4,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,GK,25.0,1998.0,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0.0,1.0,17.0,5.0,defense,GER,GK,25.0,1998.0,31.0,1437,903,1394,44,0,0,1437,0,0,Unknown,0,Unknown,889,4866,3052,0,0,0,1,0,764,0,possession,GER,GK,25.0,1998.0,31,2790,90,91.2,31.0,31,90,31,0,Unknown,0,1.26,48,52,-4,-0.13,1.87,41.8,49.1,-7.3,-0.24,1.09,playing_time,GER,GK,25.0,1998.0,31.0,4,0,0,2,4,0,0,0,0,0,2,1,64,6,3,66.7,misc,GER,GK,25.0,1998.0,31,31,2790,31.0,52,1.68,158,106,71.5,10,9,12,3,9.7,10,7,2,1,22.2,keeper,GER,GK,25.0,1998.0,31.0,52,7,0,10,2,49.3,0.26,-0.7,-0.02,169,450,37.6,1151,92,30.8,32.4,187,51.3,44.3,484,28,5.8,50,1.61,15.0,keeper_adv
GER-Bundesliga,2024-25,Augsburg,Finn Dahmen,GER,GK,26.0,1998.0,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,GER,GK,26.0,1998.0,19.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,GER,GK,26.0,1998.0,19.0,528,761,69.4,15853,11241,91,92,98.9,232,234,99.1,204,432,47.2,0.0,0.0,0.1,0.0,0.0,11.0,0.0,0.0,3.0,passing,GER,GK,26.0,1998.0,19.0,761.0,555,204,59,0,1,0,0,0,0,0,0,528,2,0,passing_types,GER,GK,26.0,1998.0,19.0,2,0.11,2,0,0,0,0,0,1,0.05,1,0,0,0,0,0,goal_shot_creation,GER,GK,26.0,1998.0,19.0,1,0,1,0,0,1,2,50.0,1,0,0,0,0.0,1.0,9.0,0.0,defense,GER,GK,26.0,1998.0,19.0,811,553,790,21,0,0,811,0,0,Unknown,0,Unknown,479,2439,1355,0,0,0,0,0,426,0,possession,GER,GK,26.0,1998.0,19,1710,90,55.9,19.0,19,90,19,0,Unknown,10,1.42,18,19,-1,-0.05,0.95,18.3,27.7,-9.4,-0.5,-0.18,playing_time,GER,GK,26.0,1998.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0,33,5,0,100.0,misc,GER,GK,26.0,1998.0,19,19,1710,19.0,19,1.0,82,65,79.3,7,6,6,9,47.4,2,2,0,0,0.0,keeper,GER,GK,26.0,1998.0,19.0,19,2,0,3,2,24.2,0.29,7.2,0.38,129,341,37.8,614,51,38.6,34.9,145,71.7,53.2,337,9,2.7,26,1.37,14.7,keeper_adv
