league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
GER-Bundesliga,2025-26,Gladbach,Nico Elvedi,SUI,DF,28-335,1996.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,standard,SUI,DF,28-335,1996.0,2.0,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,SUI,DF,28-335,1996.0,2.0,129,134,96.3,2361,726,42,44,95.5,78,79,98.7,9,11,81.8,0.0,0.0,0.1,0.0,1.0,13.0,1.0,0.0,14.0,passing,SUI,DF,28-335,1996.0,2.0,134.0,129,5,5,0,1,0,0,0,0,0,0,129,0,0,passing_types,SUI,DF,28-335,1996.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,SUI,DF,28-335,1996.0,2.0,1,1,0,1,0,0,0,Unknown,0,3,3,0,2.0,3.0,12.0,0.0,defense,SUI,DF,28-335,1996.0,2.0,150,21,52,91,9,0,150,0,0,Unknown,0,Unknown,80,568,409,2,3,0,0,1,112,0,possession,SUI,DF,28-335,1996.0,2,180,90,100.0,2.0,2,90,2,0,Unknown,0,0.5,0,1,-1,-0.5,Unknown,2.9,1.2,1.7,0.84,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Gladbach,Noah Pesch,CRO,FW,19.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,CRO,FW,19.0,2005.0,0.1,0,0,0,Unknown,0.0,0.0,Unknown,Unknown,Unknown,0,0,0,0.0,0.0,Unknown,0.0,0.0,shooting,CRO,FW,19.0,2005.0,0.1,2,4,50.0,32,11,1,2,50.0,1,2,50.0,0,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,passing,CRO,FW,19.0,2005.0,0.1,4.0,3,1,0,0,0,0,1,0,0,0,0,2,0,0,passing_types,CRO,FW,19.0,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,CRO,FW,19.0,2005.0,0.1,1,0,0,0,1,0,0,Unknown,0,0,0,0,0.0,1.0,0.0,0.0,defense,CRO,FW,19.0,2005.0,0.1,5,0,0,1,4,0,5,0,0,Unknown,0,Unknown,2,17,16,0,0,0,0,0,2,1,possession,CRO,FW,19.0,2005.0,1,6,6,0.2,0.1,0,Unknown,0,1,6,4,0.0,0,0,0,0.0,0.06,0.2,0.0,0.2,2.6,2.98,playing_time,CRO,FW,19.0,2005.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Unknown,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Gladbach,Patrick Herrmann,GER,"FW,DF",32.0,1991.0,8,0,86,1.0,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,6,8,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.3,0.2,0.3,standard,GER,"FW,DF",32.0,1991.0,1.0,0,4,0,0.0,4.19,0.0,0.0,Unknown,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,shooting,GER,"FW,DF",32.0,1991.0,1.0,29,44,65.9,545,160,16,23,69.6,7,11,63.6,6,7,85.7,0.0,0.1,0.1,-0.1,3.0,2.0,1.0,0.0,6.0,passing,GER,"FW,DF",32.0,1991.0,1.0,44.0,37,7,1,0,0,5,0,6,4,0,0,29,0,1,passing_types,GER,"FW,DF",32.0,1991.0,1.0,7,7.33,4,2,0,1,0,0,1,1.05,1,0,0,0,0,0,goal_shot_creation,GER,"FW,DF",32.0,1991.0,1.0,4,4,2,1,1,2,2,100.0,0,1,0,1,1.0,5.0,2.0,0.0,defense,GER,"FW,DF",32.0,1991.0,1.0,58,2,5,22,32,9,58,1,0,0.0,0,0.0,27,148,92,3,4,1,1,1,34,8,possession,GER,"FW,DF",32.0,1991.0,8,86,11,2.8,1.0,0,Unknown,0,8,11,21,1.38,2,2,0,0.0,0.33,1.9,1.4,0.6,0.58,0.83,playing_time,GER,"FW,DF",32.0,1991.0,1.0,1,0,0,3,2,0,5,1,4,0,0,0,6,1,1,50.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Gladbach,Philipp Sander,GER,MF,26.0,1998.0,27,16,1400,15.6,1,0,1,1,0,0,2,0,1.2,1.2,0.6,1.8,16,60,29,0.06,0.0,0.06,0.06,0.06,0.08,0.04,0.12,0.08,0.12,standard,GER,MF,26.0,1998.0,15.6,1,18,7,38.9,1.16,0.45,0.06,0.14,21.1,0,0,0,1.2,1.2,0.07,-0.2,-0.2,shooting,GER,MF,26.0,1998.0,15.6,610,754,80.9,9432,2395,313,342,91.5,249,294,84.7,31,79,39.2,0.0,0.6,1.0,-0.6,13.0,50.0,7.0,4.0,60.0,passing,GER,MF,26.0,1998.0,15.6,754.0,721,32,16,4,2,22,9,7,4,3,0,610,1,15,passing_types,GER,MF,26.0,1998.0,15.6,28,1.8,20,4,1,3,0,0,1,0.06,1,0,0,0,0,0,goal_shot_creation,GER,MF,26.0,1998.0,15.6,33,17,16,15,2,10,23,43.5,13,16,7,9,23.0,56.0,44.0,3.0,defense,GER,MF,26.0,1998.0,15.6,921,53,257,524,151,17,921,18,11,61.1,6,33.3,473,2265,1024,16,15,5,16,7,575,29,possession,GER,MF,26.0,1998.0,27,1400,52,45.8,15.6,16,79,5,11,13,1,1.37,24,24,0,0.0,0.11,24.1,30.3,-6.2,-0.4,-0.04,playing_time,GER,MF,26.0,1998.0,15.6,2,0,0,16,7,0,22,23,17,0,0,0,82,32,19,62.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Gladbach,Philipp Sander,GER,MF,27-191,1998.0,2,2,172,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,8,6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,standard,GER,MF,27-191,1998.0,1.9,0,5,2,40.0,2.62,1.05,0.0,0.0,16.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,shooting,GER,MF,27-191,1998.0,1.9,101,112,90.2,1825,466,39,42,92.9,51,58,87.9,9,10,90.0,0.0,0.0,0.1,0.0,0.0,13.0,0.0,0.0,8.0,passing,GER,MF,27-191,1998.0,1.9,112.0,111,1,0,0,0,2,1,0,0,0,0,101,0,0,passing_types,GER,MF,27-191,1998.0,1.9,2,1.05,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,MF,27-191,1998.0,1.9,6,4,1,4,1,4,6,66.7,2,4,2,2,4.0,10.0,2.0,0.0,defense,GER,MF,27-191,1998.0,1.9,134,7,33,81,23,4,134,1,0,0.0,1,100.0,68,446,257,2,5,1,1,1,96,6,possession,GER,MF,27-191,1998.0,2,172,86,95.6,1.9,2,86,1,0,Unknown,0,0.5,0,1,-1,-0.52,-0.52,2.9,1.1,1.8,0.94,2.22,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Gladbach,Robin Hack,GER,"FW,MF",24.0,1998.0,29,14,1348,15.0,10,2,12,10,0,0,2,0,3.9,3.9,2.3,6.3,50,46,103,0.67,0.13,0.8,0.67,0.8,0.26,0.16,0.42,0.26,0.42,standard,GER,"FW,MF",24.0,1998.0,15.0,10,43,22,51.2,2.87,1.47,0.23,0.45,19.9,0,0,0,3.9,3.9,0.09,6.1,6.1,shooting,GER,"FW,MF",24.0,1998.0,15.0,389,525,74.1,5837,1474,219,256,85.5,115,148,77.7,30,61,49.2,2.0,2.3,2.0,-0.3,25.0,25.0,16.0,6.0,46.0,passing,GER,"FW,MF",24.0,1998.0,15.0,525.0,485,39,10,3,4,44,3,20,9,9,0,389,1,22,passing_types,GER,"FW,MF",24.0,1998.0,15.0,45,3.0,32,8,4,1,0,0,2,0.13,2,0,0,0,0,0,goal_shot_creation,GER,"FW,MF",24.0,1998.0,15.0,15,8,6,7,2,4,17,23.5,13,16,0,16,14.0,29.0,21.0,0.0,defense,GER,"FW,MF",24.0,1998.0,15.0,753,11,116,337,311,65,753,60,26,43.3,31,51.7,468,2855,1378,50,39,20,49,36,551,103,possession,GER,"FW,MF",24.0,1998.0,29,1348,46,44.1,15.0,14,75,3,15,20,3,0.97,23,26,-3,-0.2,0.22,20.2,22.7,-2.6,-0.17,0.1,playing_time,GER,"FW,MF",24.0,1998.0,15.0,2,0,0,17,22,9,44,14,8,0,0,0,79,16,22,42.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Gladbach,Robin Hack,GER,"FW,MF",25.0,1998.0,33,27,2172,24.1,4,7,11,4,0,0,4,0,5.4,5.4,3.6,9.0,51,95,141,0.17,0.29,0.46,0.17,0.46,0.22,0.15,0.38,0.22,0.38,standard,GER,"FW,MF",25.0,1998.0,24.1,4,59,24,40.7,2.44,0.99,0.07,0.17,19.9,0,0,0,5.4,5.4,0.09,-1.4,-1.4,shooting,GER,"FW,MF",25.0,1998.0,24.1,684,898,76.2,10640,3174,384,439,87.5,210,260,80.8,60,117,51.3,7.0,3.6,3.8,3.4,32.0,52.0,34.0,12.0,95.0,passing,GER,"FW,MF",25.0,1998.0,24.1,898.0,834,59,15,12,9,61,21,23,18,3,0,684,5,28,passing_types,GER,"FW,MF",25.0,1998.0,24.1,75,3.11,56,6,3,6,3,1,11,0.46,10,0,0,0,1,0,goal_shot_creation,GER,"FW,MF",25.0,1998.0,24.1,22,17,11,8,3,12,28,42.9,16,30,2,28,9.0,31.0,28.0,0.0,defense,GER,"FW,MF",25.0,1998.0,24.1,1186,26,208,565,431,84,1186,63,25,39.7,33,52.4,684,3945,1823,51,46,21,65,44,809,141,possession,GER,"FW,MF",25.0,1998.0,33,2172,66,71.0,24.1,27,76,4,6,22,1,1.36,43,35,8,0.33,1.35,33.3,41.1,-7.7,-0.32,0.19,playing_time,GER,"FW,MF",25.0,1998.0,24.1,4,0,0,19,21,9,61,9,17,1,0,0,123,19,27,41.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Gladbach,Robin Hack,GER,"FW,MF",27-004,1998.0,2,2,180,2.0,0,0,0,0,0,0,0,0,0.3,0.3,0.6,0.9,8,14,15,0.0,0.0,0.0,0.0,0.0,0.14,0.32,0.46,0.14,0.46,standard,GER,"FW,MF",27-004,1998.0,2.0,0,5,2,40.0,2.5,1.0,0.0,0.0,22.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,GER,"FW,MF",27-004,1998.0,2.0,65,88,73.9,1057,441,32,33,97.0,26,36,72.2,4,8,50.0,0.0,0.6,0.6,-0.6,8.0,11.0,4.0,2.0,14.0,passing,GER,"FW,MF",27-004,1998.0,2.0,88.0,79,7,0,0,0,9,5,2,0,0,0,65,2,3,passing_types,GER,"FW,MF",27-004,1998.0,2.0,13,6.5,10,1,2,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,"FW,MF",27-004,1998.0,2.0,1,1,1,0,0,0,0,Unknown,0,2,0,2,1.0,2.0,3.0,0.0,defense,GER,"FW,MF",27-004,1998.0,2.0,109,2,10,53,47,8,109,3,2,66.7,1,33.3,58,396,223,8,4,1,5,2,79,15,possession,GER,"FW,MF",27-004,1998.0,2,180,90,100.0,2.0,2,90,2,0,Unknown,0,0.5,0,1,-1,-0.5,Unknown,2.9,1.2,1.7,0.84,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2023-24,Gladbach,Rocco Reitz,GER,MF,21.0,2002.0,34,24,2136,23.7,6,3,9,6,0,0,2,0,3.7,3.7,2.4,6.0,41,110,58,0.25,0.13,0.38,0.25,0.38,0.15,0.1,0.25,0.15,0.25,standard,GER,MF,21.0,2002.0,23.7,6,33,14,42.4,1.39,0.59,0.18,0.43,17.3,0,0,0,3.7,3.7,0.11,2.3,2.3,shooting,GER,MF,21.0,2002.0,23.7,782,1043,75.0,12375,4208,417,489,85.3,285,368,77.4,54,99,54.5,3.0,2.4,2.6,0.6,20.0,80.0,17.0,2.0,110.0,passing,GER,MF,21.0,2002.0,23.7,1043.0,1005,33,18,11,2,15,1,0,0,0,0,782,5,43,passing_types,GER,MF,21.0,2002.0,23.7,63,2.66,42,0,7,5,4,5,8,0.34,5,0,2,0,0,1,goal_shot_creation,GER,MF,21.0,2002.0,23.7,61,36,28,29,4,28,55,50.9,27,61,20,41,44.0,105.0,31.0,1.0,defense,GER,MF,21.0,2002.0,23.7,1377,54,380,758,259,46,1377,52,20,38.5,25,48.1,788,3375,1648,41,29,12,40,30,870,58,possession,GER,MF,21.0,2002.0,34,2136,63,69.8,23.7,24,80,7,10,21,0,1.0,39,45,-6,-0.25,0.23,33.1,37.8,-4.7,-0.2,0.09,playing_time,GER,MF,21.0,2002.0,23.7,2,0,0,26,45,2,15,44,36,0,0,0,171,13,26,33.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2024-25,Gladbach,Rocco Reitz,GER,MF,22.0,2002.0,27,21,1830,20.3,2,1,3,2,0,0,1,0,1.7,1.7,2.1,3.8,18,91,30,0.1,0.05,0.15,0.1,0.15,0.08,0.1,0.19,0.08,0.19,standard,GER,MF,22.0,2002.0,20.3,2,23,7,30.4,1.13,0.34,0.09,0.29,16.8,0,0,0,1.7,1.7,0.07,0.3,0.3,shooting,GER,MF,22.0,2002.0,20.3,684,878,77.9,11785,4189,321,367,87.5,272,333,81.7,70,116,60.3,1.0,2.1,2.2,-1.1,16.0,69.0,16.0,4.0,91.0,passing,GER,MF,22.0,2002.0,20.3,878.0,845,29,22,10,3,22,4,0,0,0,0,684,4,22,passing_types,GER,MF,22.0,2002.0,20.3,45,2.21,35,0,2,1,2,5,5,0.25,4,0,1,0,0,0,goal_shot_creation,GER,MF,22.0,2002.0,20.3,52,24,24,24,4,24,43,55.8,19,39,16,23,53.0,105.0,59.0,2.0,defense,GER,MF,22.0,2002.0,20.3,1199,75,374,658,184,37,1199,36,17,47.2,17,47.2,614,2915,1259,18,13,1,25,23,726,30,possession,GER,MF,22.0,2002.0,27,1830,68,59.8,20.3,21,82,5,6,19,0,1.3,32,32,0,0.0,0.15,28.9,36.9,-8.0,-0.39,-0.05,playing_time,GER,MF,22.0,2002.0,20.3,1,0,0,20,38,0,22,53,24,0,0,0,94,18,16,52.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
GER-Bundesliga,2025-26,Gladbach,Rocco Reitz,GER,MF,23-094,2002.0,2,2,173,1.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,6,15,7,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.12,0.07,0.12,standard,GER,MF,23-094,2002.0,1.9,0,4,2,50.0,2.08,1.04,0.0,0.0,17.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,shooting,GER,MF,23-094,2002.0,1.9,81,101,80.2,1494,470,29,32,90.6,46,52,88.5,6,13,46.2,0.0,0.1,0.2,-0.1,2.0,10.0,4.0,1.0,15.0,passing,GER,MF,23-094,2002.0,1.9,101.0,95,4,1,1,1,2,1,0,0,0,0,81,2,1,passing_types,GER,MF,23-094,2002.0,1.9,8,4.16,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,GER,MF,23-094,2002.0,1.9,5,3,0,3,2,2,2,100.0,0,2,0,2,6.0,11.0,2.0,0.0,defense,GER,MF,23-094,2002.0,1.9,123,3,19,75,32,8,123,3,1,33.3,2,66.7,70,381,237,6,4,3,2,0,92,7,possession,GER,MF,23-094,2002.0,2,173,87,96.1,1.9,2,87,1,0,Unknown,0,0.5,0,1,-1,-0.52,-0.52,2.8,1.2,1.6,0.83,-0.2,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
