league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ESP-La Liga,2024-25,Sevilla,Suso,ESP,"FW,MF",30.0,1993.0,16,4,606,6.7,0,2,2,0,0,0,3,0,0.7,0.7,1.6,2.3,20,43,74,0.0,0.3,0.3,0.0,0.3,0.11,0.24,0.35,0.11,0.35,standard,ESP,"FW,MF",30.0,1993.0,6.7,0,16,4,25.0,2.38,0.59,0.0,0.0,22.9,2,0,0,0.7,0.7,0.05,-0.7,-0.7,shooting,ESP,"FW,MF",30.0,1993.0,6.7,285,385,74.0,4789,1573,146,160,91.3,94,123,76.4,33,72,45.8,2.0,1.6,1.3,0.4,22.0,31.0,13.0,4.0,43.0,passing,ESP,"FW,MF",30.0,1993.0,6.7,385.0,333,49,11,2,5,59,5,30,18,7,1,285,3,11,passing_types,ESP,"FW,MF",30.0,1993.0,6.7,45,6.68,25,8,8,3,1,0,3,0.45,2,1,0,0,0,0,goal_shot_creation,ESP,"FW,MF",30.0,1993.0,6.7,10,7,3,6,1,4,11,36.4,7,4,0,4,4.0,14.0,2.0,0.0,defense,ESP,"FW,MF",30.0,1993.0,6.7,463,1,53,159,257,15,463,32,14,43.8,16,50.0,280,1526,769,20,22,2,9,15,334,74,possession,ESP,"FW,MF",30.0,1993.0,16,606,38,17.7,6.7,4,86,2,12,22,14,1.25,10,11,-1,-0.15,0.24,11.9,6.9,5.0,0.74,1.05,playing_time,ESP,"FW,MF",30.0,1993.0,6.7,3,0,0,6,16,2,59,4,7,0,0,0,31,2,5,28.6,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Sevilla,Érik Lamela,ARG,"FW,MF",31.0,1992.0,13,5,463,5.1,2,0,2,2,0,0,3,0,1.0,1.0,1.0,2.0,11,17,28,0.39,0.0,0.39,0.39,0.39,0.19,0.19,0.38,0.19,0.38,standard,ARG,"FW,MF",31.0,1992.0,5.1,2,9,4,44.4,1.75,0.78,0.22,0.5,14.2,0,0,0,1.0,1.0,0.11,1.0,1.0,shooting,ARG,"FW,MF",31.0,1992.0,5.1,142,174,81.6,1854,451,90,102,88.2,43,54,79.6,2,6,33.3,0.0,1.0,0.7,-1.0,12.0,11.0,6.0,2.0,17.0,passing,ARG,"FW,MF",31.0,1992.0,5.1,174.0,165,9,2,1,0,12,5,1,1,0,0,142,0,3,passing_types,ARG,"FW,MF",31.0,1992.0,5.1,20,3.89,17,0,1,0,1,1,2,0.39,2,0,0,0,0,0,goal_shot_creation,ARG,"FW,MF",31.0,1992.0,5.1,21,14,4,10,7,10,15,66.7,5,12,0,12,1.0,22.0,5.0,0.0,defense,ARG,"FW,MF",31.0,1992.0,5.1,266,2,34,101,138,26,266,16,7,43.8,9,56.3,159,843,400,11,13,4,20,13,176,28,possession,ARG,"FW,MF",31.0,1992.0,13,463,36,13.5,5.1,5,76,2,8,10,7,1.31,10,7,3,0.58,0.86,6.3,9.0,-2.7,-0.52,-0.27,playing_time,ARG,"FW,MF",31.0,1992.0,5.1,3,0,0,18,6,3,12,1,14,0,0,0,24,3,5,37.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Valencia,Domingos André Ribeiro Almeida,POR,"FW,MF",23.0,2000.0,18,12,965,10.7,2,1,3,2,0,0,0,0,0.6,0.6,1.2,1.8,24,50,33,0.19,0.09,0.28,0.19,0.28,0.05,0.11,0.17,0.05,0.17,standard,POR,"FW,MF",23.0,2000.0,10.7,2,10,4,40.0,0.93,0.37,0.2,0.5,19.3,0,0,0,0.6,0.6,0.06,1.4,1.4,shooting,POR,"FW,MF",23.0,2000.0,10.7,315,399,78.9,4701,1257,183,202,90.6,99,124,79.8,23,40,57.5,1.0,1.2,0.9,-0.2,13.0,29.0,10.0,0.0,50.0,passing,POR,"FW,MF",23.0,2000.0,10.7,399.0,375,24,12,0,4,18,2,7,0,5,0,315,0,18,passing_types,POR,"FW,MF",23.0,2000.0,10.7,29,2.71,18,3,3,3,2,0,1,0.09,1,0,0,0,0,0,goal_shot_creation,POR,"FW,MF",23.0,2000.0,10.7,25,15,9,12,4,9,19,47.4,10,13,1,12,6.0,31.0,5.0,0.0,defense,POR,"FW,MF",23.0,2000.0,10.7,514,12,72,245,203,16,514,29,13,44.8,12,41.4,292,1847,861,24,27,6,20,17,367,33,possession,POR,"FW,MF",23.0,2000.0,18,965,54,28.2,10.7,12,67,2,6,26,3,1.0,15,11,4,0.37,0.7,13.9,12.5,1.4,0.13,0.35,playing_time,POR,"FW,MF",23.0,2000.0,10.7,0,0,0,12,20,1,18,6,15,0,0,0,43,4,15,21.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Valencia,Francisco Perez,ESP,"FW,MF",21.0,2002.0,26,4,570,6.3,0,0,0,0,0,0,1,0,0.3,0.3,2.6,2.9,24,13,71,0.0,0.0,0.0,0.0,0.0,0.05,0.4,0.45,0.05,0.45,standard,ESP,"FW,MF",21.0,2002.0,6.3,0,6,1,16.7,0.95,0.16,0.0,0.0,18.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,shooting,ESP,"FW,MF",21.0,2002.0,6.3,169,230,73.5,2529,533,108,119,90.8,43,62,69.4,13,24,54.2,0.0,2.6,1.5,-2.6,7.0,7.0,6.0,2.0,13.0,passing,ESP,"FW,MF",21.0,2002.0,6.3,230.0,222,8,0,1,2,27,7,1,0,0,0,169,0,16,passing_types,ESP,"FW,MF",21.0,2002.0,6.3,16,2.53,16,0,0,0,0,0,1,0.16,1,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",21.0,2002.0,6.3,17,12,7,8,2,10,16,62.5,6,8,1,7,3.0,20.0,6.0,0.0,defense,ESP,"FW,MF",21.0,2002.0,6.3,327,5,50,126,154,16,327,22,8,36.4,14,63.6,198,1440,658,24,11,4,17,14,230,71,possession,ESP,"FW,MF",21.0,2002.0,26,570,22,16.7,6.3,4,53,0,22,16,5,1.54,5,9,-4,-0.63,-0.44,7.7,9.6,-2.0,-0.31,-0.1,playing_time,ESP,"FW,MF",21.0,2002.0,6.3,1,0,0,6,12,0,27,3,12,0,0,0,27,5,7,41.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Valencia,Rafa Mir,ESP,"FW,MF",27.0,1997.0,20,5,753,8.4,1,2,3,1,0,0,4,0,3.0,3.0,0.7,3.8,10,20,28,0.12,0.24,0.36,0.12,0.36,0.36,0.09,0.45,0.36,0.45,standard,ESP,"FW,MF",27.0,1997.0,8.4,1,27,7,25.9,3.23,0.84,0.04,0.14,16.5,0,0,0,3.0,3.0,0.11,-2.0,-2.0,shooting,ESP,"FW,MF",27.0,1997.0,8.4,144,200,72.0,2224,401,76,94,80.9,51,63,81.0,11,21,52.4,2.0,0.7,0.5,1.3,4.0,15.0,4.0,2.0,20.0,passing,ESP,"FW,MF",27.0,1997.0,8.4,200.0,197,2,0,0,1,7,0,0,0,0,0,144,1,9,passing_types,ESP,"FW,MF",27.0,1997.0,8.4,11,1.31,8,0,0,3,0,0,4,0.48,2,0,0,2,0,0,goal_shot_creation,ESP,"FW,MF",27.0,1997.0,8.4,12,6,8,4,0,3,9,33.3,6,5,0,5,5.0,17.0,9.0,0.0,defense,ESP,"FW,MF",27.0,1997.0,8.4,294,12,48,137,111,27,294,14,2,14.3,11,78.6,145,652,266,10,7,0,12,8,203,28,possession,ESP,"FW,MF",27.0,1997.0,20,753,38,22.0,8.4,5,74,0,15,25,3,1.1,10,9,1,0.12,0.49,9.9,12.1,-2.3,-0.27,-0.06,playing_time,ESP,"FW,MF",27.0,1997.0,8.4,4,0,0,13,7,5,7,5,6,0,0,0,18,12,21,36.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Valencia,Selim Amallah,MAR,"FW,MF",26.0,1996.0,20,7,604,6.7,0,1,1,0,0,0,5,1,0.4,0.4,0.3,0.8,7,21,36,0.0,0.15,0.15,0.0,0.15,0.06,0.05,0.11,0.06,0.11,standard,MAR,"FW,MF",26.0,1996.0,6.7,0,11,4,36.4,1.64,0.6,0.0,0.0,21.9,0,0,0,0.4,0.4,0.04,-0.4,-0.4,shooting,MAR,"FW,MF",26.0,1996.0,6.7,120,164,73.2,1635,456,69,83,83.1,32,46,69.6,7,14,50.0,1.0,0.3,0.3,0.7,4.0,11.0,3.0,0.0,21.0,passing,MAR,"FW,MF",26.0,1996.0,6.7,164.0,162,2,0,2,0,4,0,0,0,0,0,120,0,5,passing_types,MAR,"FW,MF",26.0,1996.0,6.7,14,2.09,7,0,3,0,4,0,1,0.15,1,0,0,0,0,0,goal_shot_creation,MAR,"FW,MF",26.0,1996.0,6.7,17,12,7,7,3,3,9,33.3,6,13,0,13,11.0,28.0,6.0,0.0,defense,MAR,"FW,MF",26.0,1996.0,6.7,293,7,48,133,117,16,293,42,18,42.9,15,35.7,172,954,358,7,13,2,29,15,191,36,possession,MAR,"FW,MF",26.0,1996.0,20,604,30,17.7,6.7,7,62,1,13,13,7,1.45,4,6,-2,-0.3,-0.2,4.3,7.1,-2.8,-0.41,-0.35,playing_time,MAR,"FW,MF",26.0,1996.0,6.7,5,1,1,21,24,1,4,11,12,0,0,0,36,11,15,42.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Valladolid,Mamadou Sylla,SEN,"FW,MF",30.0,1994.0,29,17,1583,17.6,5,1,6,1,4,4,5,0,5.1,2.0,1.7,3.6,15,22,52,0.28,0.06,0.34,0.06,0.11,0.29,0.09,0.39,0.11,0.21,standard,SEN,"FW,MF",30.0,1994.0,17.6,5,18,3,16.7,1.02,0.17,0.06,0.33,17.4,0,4,4,5.1,2.0,0.11,-0.1,-1.0,shooting,SEN,"FW,MF",30.0,1994.0,17.6,177,282,62.8,2675,420,103,140,73.6,59,93,63.4,9,14,64.3,1.0,1.7,0.6,-0.7,14.0,13.0,5.0,0.0,22.0,passing,SEN,"FW,MF",30.0,1994.0,17.6,282.0,246,33,1,0,1,9,4,0,0,0,0,177,3,12,passing_types,SEN,"FW,MF",30.0,1994.0,17.6,22,1.25,16,0,1,1,4,0,5,0.28,2,0,1,0,2,0,goal_shot_creation,SEN,"FW,MF",30.0,1994.0,17.6,8,4,3,3,2,2,9,22.2,7,8,0,8,3.0,11.0,14.0,1.0,defense,SEN,"FW,MF",30.0,1994.0,17.6,431,14,44,226,163,37,427,17,5,29.4,8,47.1,188,873,399,15,8,6,43,20,284,52,possession,SEN,"FW,MF",30.0,1994.0,29,1583,55,46.3,17.6,17,79,6,12,20,6,0.45,14,47,-33,-1.88,-0.36,16.4,33.7,-17.2,-0.98,-0.21,playing_time,SEN,"FW,MF",30.0,1994.0,17.6,5,0,0,16,32,13,9,3,4,2,0,0,35,41,58,41.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Villarreal,Ben Brereton,CHI,"FW,MF",24.0,1999.0,14,2,270,3.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,6,14,35,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,standard,CHI,"FW,MF",24.0,1999.0,3.0,0,5,1,20.0,1.67,0.33,0.0,0.0,18.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,shooting,CHI,"FW,MF",24.0,1999.0,3.0,55,74,74.3,869,208,27,37,73.0,23,27,85.2,3,4,75.0,0.0,0.3,0.2,-0.3,2.0,3.0,2.0,0.0,14.0,passing,CHI,"FW,MF",24.0,1999.0,3.0,74.0,73,1,0,1,0,4,1,0,0,0,0,55,0,4,passing_types,CHI,"FW,MF",24.0,1999.0,3.0,4,1.33,2,0,0,1,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,CHI,"FW,MF",24.0,1999.0,3.0,2,2,1,0,1,0,2,0.0,2,0,0,0,0.0,2.0,0.0,0.0,defense,CHI,"FW,MF",24.0,1999.0,3.0,109,1,12,35,63,13,109,10,2,20.0,8,80.0,75,518,211,6,12,3,5,5,91,35,possession,CHI,"FW,MF",24.0,1999.0,14,270,19,7.9,3.0,2,67,0,12,11,5,0.86,3,3,0,0.0,0.0,3.3,3.5,-0.1,-0.04,0.05,playing_time,CHI,"FW,MF",24.0,1999.0,3.0,2,0,0,5,4,2,4,0,2,0,0,0,13,1,2,33.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Villarreal,Gonçalo Guedes,POR,"FW,MF",26.0,1996.0,17,9,951,10.6,3,2,5,3,0,0,0,0,2.3,2.3,1.5,3.8,38,50,88,0.28,0.19,0.47,0.28,0.47,0.22,0.14,0.36,0.22,0.36,standard,POR,"FW,MF",26.0,1996.0,10.6,3,26,8,30.8,2.46,0.76,0.12,0.38,19.6,0,0,0,2.3,2.3,0.09,0.7,0.7,shooting,POR,"FW,MF",26.0,1996.0,10.6,255,333,76.6,4075,1057,136,159,85.5,98,121,81.0,16,28,57.1,2.0,1.5,1.1,0.5,19.0,19.0,23.0,8.0,50.0,passing,POR,"FW,MF",26.0,1996.0,10.6,333.0,306,23,2,0,3,27,1,8,1,1,0,255,4,11,passing_types,POR,"FW,MF",26.0,1996.0,10.6,40,3.79,29,1,4,4,1,1,4,0.38,3,0,0,1,0,0,goal_shot_creation,POR,"FW,MF",26.0,1996.0,10.6,6,4,1,2,3,2,7,28.6,5,8,0,8,2.0,8.0,3.0,0.0,defense,POR,"FW,MF",26.0,1996.0,10.6,434,6,32,155,248,42,434,15,10,66.7,5,33.3,264,1721,925,38,18,10,33,12,331,88,possession,POR,"FW,MF",26.0,1996.0,17,951,56,27.8,10.6,9,79,3,8,30,1,1.82,24,16,8,0.76,1.05,14.8,15.0,-0.2,-0.02,0.08,playing_time,POR,"FW,MF",26.0,1996.0,10.6,0,0,0,5,16,3,27,2,4,0,0,0,29,2,10,16.7,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Villarreal,José Luis Morales,ESP,"FW,MF",36.0,1987.0,29,8,1048,11.6,7,0,7,7,0,0,0,0,5.6,5.6,0.6,6.1,29,17,79,0.6,0.0,0.6,0.6,0.6,0.48,0.05,0.52,0.48,0.52,standard,ESP,"FW,MF",36.0,1987.0,11.6,7,26,12,46.2,2.23,1.03,0.27,0.58,13.3,0,0,0,5.6,5.6,0.21,1.4,1.4,shooting,ESP,"FW,MF",36.0,1987.0,11.6,154,214,72.0,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0.0,0.6,0.8,-0.6,4.0,10.0,3.0,1.0,17.0,passing,ESP,"FW,MF",36.0,1987.0,11.6,214.0,204,7,0,1,2,10,0,0,0,0,0,154,3,9,passing_types,ESP,"FW,MF",36.0,1987.0,11.6,24,2.06,15,0,3,5,1,0,3,0.26,3,0,0,0,0,0,goal_shot_creation,ESP,"FW,MF",36.0,1987.0,11.6,5,3,1,4,0,3,13,23.1,10,9,1,8,7.0,12.0,4.0,0.0,defense,ESP,"FW,MF",36.0,1987.0,11.6,337,10,47,144,153,44,337,32,9,28.1,22,68.8,203,1306,720,29,16,19,25,13,243,79,possession,ESP,"FW,MF",36.0,1987.0,29,1048,36,30.6,11.6,8,71,0,21,23,9,1.38,15,25,-10,-0.86,-1.24,17.1,20.8,-3.6,-0.31,-0.33,playing_time,ESP,"FW,MF",36.0,1987.0,11.6,0,0,0,3,4,13,10,7,3,0,0,0,38,2,12,14.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Villarreal,Nicolas Pépé,CIV,"FW,MF",29.0,1995.0,28,15,1500,16.7,3,6,9,3,0,0,3,0,3.8,3.8,4.8,8.6,76,60,159,0.18,0.36,0.54,0.18,0.54,0.23,0.29,0.52,0.23,0.52,standard,CIV,"FW,MF",29.0,1995.0,16.7,3,38,17,44.7,2.28,1.02,0.08,0.18,16.0,1,0,0,3.8,3.8,0.1,-0.8,-0.8,shooting,CIV,"FW,MF",29.0,1995.0,16.7,499,631,79.1,6872,1622,300,329,91.2,145,185,78.4,29,51,56.9,6.0,4.8,4.1,1.2,33.0,25.0,27.0,3.0,60.0,passing,CIV,"FW,MF",29.0,1995.0,16.7,631.0,575,51,13,5,2,44,8,20,12,2,0,499,5,24,passing_types,CIV,"FW,MF",29.0,1995.0,16.7,65,3.9,46,8,5,2,4,0,7,0.42,7,0,0,0,0,0,goal_shot_creation,CIV,"FW,MF",29.0,1995.0,16.7,22,9,12,6,4,6,17,35.3,11,12,1,11,5.0,27.0,12.0,0.0,defense,CIV,"FW,MF",29.0,1995.0,16.7,842,20,112,266,477,89,842,64,27,42.2,29,45.3,518,3665,1976,76,40,30,52,20,622,159,possession,CIV,"FW,MF",29.0,1995.0,28,1500,54,43.9,16.7,15,78,5,13,25,0,2.11,30,23,7,0.42,-0.19,27.5,23.0,4.4,0.27,-0.48,playing_time,CIV,"FW,MF",29.0,1995.0,16.7,3,0,0,20,25,8,44,5,9,1,0,0,53,16,18,47.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
