league,season,team,player,nation,position,age,born,playing_time,playing_time_1,playing_time_2,playing_time_3,performance,performance_1,performance_2,performance_3,performance_4,performance_5,performance_6,performance_7,expected,expected_1,expected_2,expected_3,progression,progression_1,progression_2,per_90_minutes,per_90_minutes_1,per_90_minutes_2,per_90_minutes_3,per_90_minutes_4,per_90_minutes_5,per_90_minutes_6,per_90_minutes_7,per_90_minutes_8,per_90_minutes_9,stat_type,nation_shooting,position_shooting,age_shooting,born_shooting,90s,standard,standard_1,standard_2,standard_3,standard_4,standard_5,standard_6,standard_7,standard_8,standard_9,standard_10,standard_11,expected_shooting,expected_1_shooting,expected_2_shooting,expected_3_shooting,expected_4,stat_type_shooting,nation_passing,position_passing,age_passing,born_passing,90s_passing,total,total_1,total_2,total_3,total_4,short,short_1,short_2,medium,medium_1,medium_2,long,long_1,long_2,assists,xag,expected_passing,expected_1_passing,kp,1/3,ppa,crspa,progressive_passes,stat_type_passing,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,passes_attempted,pass_types,pass_types_1,pass_types_2,pass_types_3,pass_types_4,pass_types_5,pass_types_6,pass_types_7,corner_kicks,corner_kicks_1,corner_kicks_2,outcomes,outcomes_1,outcomes_2,stat_type_passing_types,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca,sca_1,sca_types,sca_types_1,sca_types_2,sca_types_3,sca_types_4,sca_types_5,gca,gca_1,gca_types,gca_types_1,gca_types_2,gca_types_3,gca_types_4,gca_types_5,stat_type_goal_shot_creation,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles,tackles_1,tackles_2,tackles_3,tackles_4,challenges,challenges_1,challenges_2,challenges_3,blocks,blocks_1,blocks_2,interceptions,tkl+int,clearances,err,stat_type_defense,nation_possession,position_possession,age_possession,born_possession,90s_possession,touches,touches_1,touches_2,touches_3,touches_4,touches_5,touches_6,take-ons,take-ons_1,take-ons_2,take-ons_3,take-ons_4,carries,carries_1,carries_2,carries_3,carries_4,carries_5,carries_6,carries_7,receiving,receiving_1,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_playing_time,playing_time_1_playing_time,playing_time_2_playing_time,playing_time_3_playing_time,playing_time_4,starts,starts_1,starts_2,subs,subs_1,subs_2,team_success,team_success_1,team_success_2,team_success_3,team_success_4,team_success_5,team_success_(xg),team_success_(xg)_1,team_success_(xg)_2,team_success_(xg)_3,team_success_(xg)_4,stat_type_playing_time,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_misc,performance_1_misc,performance_2_misc,performance_3_misc,performance_4_misc,performance_5_misc,performance_6_misc,performance_7_misc,performance_8,performance_9,performance_10,performance_11,performance_12,aerial_duels,aerial_duels_1,aerial_duels_2,stat_type_misc,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_keeper,playing_time_1_keeper,playing_time_2_keeper,playing_time_3_keeper,performance_keeper,performance_1_keeper,performance_2_keeper,performance_3_keeper,performance_4_keeper,performance_5_keeper,performance_6_keeper,performance_7_keeper,performance_8_keeper,performance_9_keeper,penalty_kicks,penalty_kicks_1,penalty_kicks_2,penalty_kicks_3,penalty_kicks_4,stat_type_keeper,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals,goals_1,goals_2,goals_3,goals_4,expected_keeper_adv,expected_1_keeper_adv,expected_2_keeper_adv,expected_3_keeper_adv,launched,launched_1,launched_2,passes,passes_1,passes_2,passes_3,goal_kicks,goal_kicks_1,goal_kicks_2,crosses,crosses_1,crosses_2,sweeper,sweeper_1,sweeper_2,stat_type_keeper_adv
ESP-La Liga,2024-25,Mallorca,Antonio Raillo,ESP,DF,32.0,1991.0,36,36,3207,35.6,2,0,2,2,0,0,7,1,2.0,2.0,1.6,3.7,31,108,20,0.06,0.0,0.06,0.06,0.06,0.06,0.05,0.1,0.06,0.1,standard,ESP,DF,32.0,1991.0,35.6,2,35,8,22.9,0.98,0.22,0.06,0.25,12.8,0,0,0,2.0,2.0,0.06,0.0,0.0,shooting,ESP,DF,32.0,1991.0,35.6,1572,1773,88.7,29700,10641,530,577,91.9,881,943,93.4,138,207,66.7,0.0,1.6,1.0,-1.6,13.0,86.0,6.0,0.0,108.0,passing,ESP,DF,32.0,1991.0,35.6,1773.0,1613,157,67,1,4,3,2,0,0,0,0,1572,3,10,passing_types,ESP,DF,32.0,1991.0,35.6,27,0.76,23,2,0,2,0,0,1,0.03,1,0,0,0,0,0,goal_shot_creation,ESP,DF,32.0,1991.0,35.6,31,18,18,10,3,14,20,70.0,6,51,38,13,29.0,60.0,222.0,1.0,defense,ESP,DF,32.0,1991.0,35.6,2185,376,1140,909,142,66,2185,3,2,66.7,1,33.3,1108,6230,3707,31,16,0,7,6,1282,20,possession,ESP,DF,32.0,1991.0,36,3207,89,93.8,35.6,36,89,34,0,Unknown,0,1.25,31,38,-7,-0.2,0.65,36.2,43.8,-7.5,-0.21,0.01,playing_time,ESP,DF,32.0,1991.0,35.6,7,1,0,50,9,2,3,29,18,0,0,0,104,132,84,61.1,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2025-26,Mallorca,Antonio Raillo,ESP,DF,33-327,1991.0,3,3,270,3.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,8,0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,standard,ESP,DF,33-327,1991.0,3.0,0,4,0,0.0,1.33,0.0,0.0,Unknown,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,shooting,ESP,DF,33-327,1991.0,3.0,113,126,89.7,2156,754,42,46,91.3,57,60,95.0,13,18,72.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,passing,ESP,DF,33-327,1991.0,3.0,126.0,111,15,8,0,0,1,0,0,0,0,0,113,0,1,passing_types,ESP,DF,33-327,1991.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,33-327,1991.0,3.0,1,0,1,0,0,0,2,0.0,2,10,6,4,1.0,2.0,12.0,0.0,defense,ESP,DF,33-327,1991.0,3.0,157,39,90,56,12,7,157,0,0,Unknown,0,Unknown,82,480,263,1,2,0,1,0,83,0,possession,ESP,DF,33-327,1991.0,3,270,90,100.0,3.0,3,90,3,0,Unknown,0,0.33,2,6,-4,-1.33,Unknown,1.5,4.5,-3.0,-1.0,Unknown,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Mallorca,Antonio Sánchez,ESP,MF,26.0,1997.0,29,21,1452,16.1,3,1,4,3,0,0,3,0,2.5,2.5,0.8,3.3,35,57,61,0.19,0.06,0.25,0.19,0.25,0.16,0.05,0.21,0.16,0.21,standard,ESP,MF,26.0,1997.0,16.1,3,23,9,39.1,1.43,0.56,0.13,0.33,20.1,0,0,0,2.5,2.5,0.11,0.5,0.5,shooting,ESP,MF,26.0,1997.0,16.1,378,545,69.4,6013,1779,193,236,81.8,142,182,78.0,30,63,47.6,1.0,0.8,1.8,0.2,12.0,32.0,14.0,6.0,57.0,passing,ESP,MF,26.0,1997.0,16.1,545.0,511,25,5,1,2,36,10,2,1,1,0,378,9,34,passing_types,ESP,MF,26.0,1997.0,16.1,33,2.05,24,0,2,2,3,2,2,0.12,2,0,0,0,0,0,goal_shot_creation,ESP,MF,26.0,1997.0,16.1,25,11,13,10,2,11,32,34.4,21,24,5,19,13.0,38.0,13.0,0.0,defense,ESP,MF,26.0,1997.0,16.1,730,18,159,356,231,31,730,26,14,53.8,12,46.2,416,2521,1014,35,26,5,41,27,448,61,possession,ESP,MF,26.0,1997.0,29,1452,50,42.5,16.1,21,63,0,8,15,9,1.21,16,18,-2,-0.12,0.29,14.1,16.6,-2.5,-0.15,-0.15,playing_time,ESP,MF,26.0,1997.0,16.1,3,0,0,26,13,1,36,13,11,0,0,0,115,7,19,26.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Mallorca,Antonio Sánchez,ESP,"MF,DF",27.0,1997.0,33,12,1395,15.5,0,0,0,0,0,0,3,0,1.1,1.1,0.6,1.7,18,38,53,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.11,0.07,0.11,standard,ESP,"MF,DF",27.0,1997.0,15.5,0,17,2,11.8,1.1,0.13,0.0,0.0,19.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,shooting,ESP,"MF,DF",27.0,1997.0,15.5,391,537,72.8,6493,1870,196,231,84.8,141,185,76.2,37,75,49.3,0.0,0.6,1.0,-0.6,5.0,36.0,8.0,4.0,38.0,passing,ESP,"MF,DF",27.0,1997.0,15.5,537.0,495,38,4,1,2,33,28,3,0,2,0,391,4,13,passing_types,ESP,"MF,DF",27.0,1997.0,15.5,18,1.16,12,2,1,2,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,"MF,DF",27.0,1997.0,15.5,28,16,16,8,4,14,36,38.9,22,16,2,14,18.0,46.0,36.0,1.0,defense,ESP,"MF,DF",27.0,1997.0,15.5,729,35,211,333,201,20,729,25,14,56.0,8,32.0,367,1900,780,18,14,7,26,7,404,53,possession,ESP,"MF,DF",27.0,1997.0,33,1395,42,40.8,15.5,12,77,2,21,23,3,1.39,16,14,2,0.13,0.62,14.9,21.3,-6.4,-0.42,-0.34,playing_time,ESP,"MF,DF",27.0,1997.0,15.5,3,0,0,24,11,4,33,18,16,0,0,0,77,6,16,27.3,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2025-26,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-242,1997.0,3,2,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,standard,ESP,"MF,DF",28-242,1997.0,1.6,0,1,0,0.0,0.61,0.0,0.0,Unknown,15.1,0,0,0,0.0,0.0,0.03,0.0,0.0,shooting,ESP,"MF,DF",28-242,1997.0,1.6,43,47,91.5,683,213,23,23,100.0,16,19,84.2,3,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,passing,ESP,"MF,DF",28-242,1997.0,1.6,47.0,42,5,2,0,0,0,3,0,0,0,0,43,0,0,passing_types,ESP,"MF,DF",28-242,1997.0,1.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,"MF,DF",28-242,1997.0,1.6,3,2,3,0,0,1,4,25.0,3,3,1,2,1.0,4.0,1.0,0.0,defense,ESP,"MF,DF",28-242,1997.0,1.6,62,9,29,24,10,2,62,0,0,Unknown,0,Unknown,28,104,35,0,1,0,2,3,33,1,possession,ESP,"MF,DF",28-242,1997.0,3,148,49,54.8,1.6,2,68,1,1,13,0,0.33,0,4,-4,-2.43,-2.43,0.4,2.6,-2.2,-1.34,-0.75,playing_time,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Mallorca,Chiquinho,POR,"MF,FW",24.0,2000.0,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21,standard,POR,"MF,FW",24.0,2000.0,1.6,0,4,2,50.0,2.47,1.23,0.0,0.0,15.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,shooting,POR,"MF,FW",24.0,2000.0,1.6,22,34,64.7,299,87,13,15,86.7,5,9,55.6,2,7,28.6,0.0,0.0,0.1,0.0,2.0,0.0,0.0,0.0,1.0,passing,POR,"MF,FW",24.0,2000.0,1.6,34.0,25,9,3,1,0,9,2,4,1,3,0,22,0,1,passing_types,POR,"MF,FW",24.0,2000.0,1.6,7,4.29,0,2,3,1,1,0,1,0.61,0,1,0,0,0,0,goal_shot_creation,POR,"MF,FW",24.0,2000.0,1.6,1,0,0,1,0,0,7,0.0,7,3,0,3,2.0,3.0,0.0,0.0,defense,POR,"MF,FW",24.0,2000.0,1.6,76,0,6,23,48,9,76,13,5,38.5,7,53.8,43,305,96,4,2,1,17,8,49,12,possession,POR,"MF,FW",24.0,2000.0,8,146,18,4.3,1.6,1,56,0,7,13,23,1.13,4,2,2,1.23,1.54,3.3,1.6,1.7,1.02,1.29,playing_time,POR,"MF,FW",24.0,2000.0,1.6,2,0,0,6,8,0,9,2,0,0,0,0,10,0,5,0.0,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Mallorca,Copete,ESP,DF,23.0,1999.0,19,17,1333,14.8,1,1,2,1,0,0,7,0,0.5,0.5,0.8,1.3,3,52,2,0.07,0.07,0.14,0.07,0.14,0.04,0.05,0.09,0.04,0.09,standard,ESP,DF,23.0,1999.0,14.8,1,7,1,14.3,0.47,0.07,0.14,1.0,13.4,0,0,0,0.5,0.5,0.08,0.5,0.5,shooting,ESP,DF,23.0,1999.0,14.8,449,584,76.9,8887,3089,155,180,86.1,230,268,85.8,57,117,48.7,1.0,0.8,0.5,0.2,4.0,46.0,6.0,3.0,52.0,passing,ESP,DF,23.0,1999.0,14.8,584.0,560,22,21,1,14,10,1,0,0,0,0,449,2,8,passing_types,ESP,DF,23.0,1999.0,14.8,8,0.54,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,23.0,1999.0,14.8,45,27,27,17,1,30,43,69.8,13,12,6,6,32.0,77.0,47.0,1.0,defense,ESP,DF,23.0,1999.0,14.8,748,64,314,404,40,10,748,9,4,44.4,4,44.4,365,1884,1081,3,5,0,11,3,412,2,possession,ESP,DF,23.0,1999.0,19,1333,70,39.0,14.8,17,77,8,2,14,16,1.05,10,20,-10,-0.68,-0.63,16.9,17.0,-0.1,-0.01,0.09,playing_time,ESP,DF,23.0,1999.0,14.8,7,0,0,36,13,0,10,32,27,0,2,0,75,20,16,55.6,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Mallorca,Copete,ESP,DF,24.0,1999.0,25,16,1528,17.0,0,0,0,0,0,0,6,0,0.5,0.5,0.0,0.5,10,47,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,standard,ESP,DF,24.0,1999.0,17.0,0,6,2,33.3,0.35,0.12,0.0,0.0,9.9,0,0,0,0.5,0.5,0.08,-0.5,-0.5,shooting,ESP,DF,24.0,1999.0,17.0,639,767,83.3,12173,4725,237,261,90.8,323,358,90.2,73,126,57.9,0.0,0.0,0.1,0.0,0.0,35.0,4.0,0.0,47.0,passing,ESP,DF,24.0,1999.0,17.0,767.0,717,49,28,2,0,7,0,0,0,0,0,639,1,5,passing_types,ESP,DF,24.0,1999.0,17.0,10,0.59,9,1,0,0,0,0,1,0.06,1,0,0,0,0,0,goal_shot_creation,ESP,DF,24.0,1999.0,17.0,29,17,18,10,1,11,12,91.7,1,24,16,8,17.0,46.0,123.0,2.0,defense,ESP,DF,24.0,1999.0,17.0,987,167,512,446,31,12,987,5,4,80.0,0,0.0,518,2416,1360,10,3,0,7,2,590,2,possession,ESP,DF,24.0,1999.0,25,1528,61,44.7,17.0,16,88,15,9,13,9,1.2,14,21,-7,-0.41,-0.32,16.2,21.8,-5.5,-0.33,-0.21,playing_time,ESP,DF,24.0,1999.0,17.0,6,0,0,27,13,0,7,17,17,0,0,0,46,27,16,62.8,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Mallorca,Cyle Larin,CAN,FW,28.0,1995.0,35,20,1823,20.3,3,2,5,3,0,0,8,0,9.0,9.0,1.4,10.4,20,13,103,0.15,0.1,0.25,0.15,0.25,0.45,0.07,0.52,0.45,0.52,standard,CAN,FW,28.0,1995.0,20.3,3,69,25,36.2,3.41,1.23,0.04,0.12,12.7,0,0,0,9.0,9.0,0.13,-6.0,-6.0,shooting,CAN,FW,28.0,1995.0,20.3,184,294,62.6,2419,410,107,149,71.8,51,79,64.6,10,16,62.5,2.0,1.4,0.5,0.6,11.0,8.0,1.0,0.0,13.0,passing,CAN,FW,28.0,1995.0,20.3,294.0,278,13,0,1,1,7,1,0,0,0,0,184,3,14,passing_types,CAN,FW,28.0,1995.0,20.3,26,1.29,16,0,2,5,3,0,4,0.2,1,0,0,1,2,0,goal_shot_creation,CAN,FW,28.0,1995.0,20.3,17,8,6,4,7,2,7,28.6,5,16,5,11,3.0,20.0,17.0,0.0,defense,CAN,FW,28.0,1995.0,20.3,548,26,51,209,297,111,548,39,14,35.9,23,59.0,310,1608,571,20,13,17,58,34,406,103,possession,CAN,FW,28.0,1995.0,35,1823,52,53.3,20.3,20,70,3,15,28,2,1.0,20,21,-1,-0.05,0.51,23.5,20.7,2.8,0.14,0.43,playing_time,CAN,FW,28.0,1995.0,20.3,8,0,0,27,34,31,7,3,8,0,1,0,42,83,102,44.9,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Mallorca,Cyle Larin,CAN,FW,29.0,1995.0,32,21,1764,19.6,7,2,9,6,1,1,4,0,6.9,6.1,1.4,7.5,20,20,95,0.36,0.1,0.46,0.31,0.41,0.35,0.07,0.42,0.31,0.38,standard,CAN,FW,29.0,1995.0,19.6,7,38,14,36.8,1.94,0.71,0.16,0.43,11.7,0,1,1,6.9,6.1,0.16,0.1,-0.1,shooting,CAN,FW,29.0,1995.0,19.6,214,317,67.5,2655,399,139,181,76.8,53,85,62.4,6,9,66.7,2.0,1.4,0.4,0.6,8.0,11.0,3.0,0.0,20.0,passing,CAN,FW,29.0,1995.0,19.6,317.0,309,7,0,0,0,6,2,0,0,0,0,214,1,11,passing_types,CAN,FW,29.0,1995.0,19.6,21,1.07,13,0,0,4,4,0,3,0.15,1,0,0,1,1,0,goal_shot_creation,CAN,FW,29.0,1995.0,19.6,12,6,1,6,5,3,9,33.3,6,12,3,9,1.0,13.0,16.0,0.0,defense,CAN,FW,29.0,1995.0,19.6,561,20,55,266,247,72,560,30,8,26.7,20,66.7,316,1633,550,20,18,9,72,58,429,95,possession,CAN,FW,29.0,1995.0,32,1764,55,51.6,19.6,21,72,2,11,23,4,1.19,13,20,-7,-0.36,-0.25,18.9,23.2,-4.3,-0.22,-0.02,playing_time,CAN,FW,29.0,1995.0,19.6,4,0,0,32,31,24,6,1,6,1,0,0,46,66,86,43.4,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2023-24,Mallorca,Dani Rodríguez,ESP,MF,35.0,1988.0,36,31,2615,29.1,2,4,6,2,0,0,9,0,1.4,1.4,4.1,5.5,54,118,110,0.07,0.14,0.21,0.07,0.21,0.05,0.14,0.19,0.05,0.19,standard,ESP,MF,35.0,1988.0,29.1,2,27,4,14.8,0.93,0.14,0.07,0.5,19.8,0,0,0,1.4,1.4,0.05,0.6,0.6,shooting,ESP,MF,35.0,1988.0,29.1,693,1010,68.6,11921,4005,328,389,84.3,250,340,73.5,84,199,42.2,4.0,4.1,5.2,-0.1,48.0,71.0,27.0,11.0,118.0,passing,ESP,MF,35.0,1988.0,29.1,1010.0,827,170,53,9,8,169,9,90,29,37,5,693,13,18,passing_types,ESP,MF,35.0,1988.0,29.1,99,3.41,54,38,1,4,2,0,9,0.31,3,5,0,1,0,0,goal_shot_creation,ESP,MF,35.0,1988.0,29.1,47,24,21,20,6,21,45,46.7,24,34,5,29,15.0,62.0,21.0,0.0,defense,ESP,MF,35.0,1988.0,29.1,1316,29,178,636,524,44,1316,79,33,41.8,40,50.6,690,4223,1991,54,47,9,55,60,787,110,possession,ESP,MF,35.0,1988.0,36,2615,73,76.5,29.1,31,80,8,5,27,1,1.06,29,34,-5,-0.17,0.5,29.1,31.8,-2.7,-0.09,-0.11,playing_time,ESP,MF,35.0,1988.0,29.1,9,0,0,61,43,6,169,15,24,0,0,0,151,23,50,31.5,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
ESP-La Liga,2024-25,Mallorca,Dani Rodríguez,ESP,"MF,FW",36.0,1988.0,37,26,2162,24.0,4,7,11,4,0,0,5,0,2.8,2.8,3.1,6.0,37,78,108,0.17,0.29,0.46,0.17,0.46,0.12,0.13,0.25,0.12,0.25,standard,ESP,"MF,FW",36.0,1988.0,24.0,4,31,10,32.3,1.29,0.42,0.13,0.4,17.9,1,0,0,2.8,2.8,0.09,1.2,1.2,shooting,ESP,"MF,FW",36.0,1988.0,24.0,498,715,69.7,8276,2537,257,313,82.1,171,226,75.7,53,129,41.1,7.0,3.1,3.4,3.9,33.0,42.0,17.0,6.0,78.0,passing,ESP,"MF,FW",36.0,1988.0,24.0,715.0,608,103,28,8,8,116,4,57,27,28,0,498,4,17,passing_types,ESP,"MF,FW",36.0,1988.0,24.0,62,2.58,33,23,0,3,3,0,12,0.5,9,2,0,0,1,0,goal_shot_creation,ESP,"MF,FW",36.0,1988.0,24.0,49,29,18,21,10,14,27,51.9,13,22,3,19,12.0,61.0,30.0,0.0,defense,ESP,"MF,FW",36.0,1988.0,24.0,971,27,126,463,395,54,971,34,16,47.1,14,41.2,512,2728,1116,37,38,5,50,46,611,108,possession,ESP,"MF,FW",36.0,1988.0,37,2162,58,63.2,24.0,26,74,1,11,22,0,1.3,21,31,-10,-0.42,-0.49,22.2,26.1,-3.9,-0.16,0.14,playing_time,ESP,"MF,FW",36.0,1988.0,24.0,5,0,0,51,40,8,116,12,29,0,0,0,70,27,37,42.2,misc,Unknown,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
