league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
FRA-Ligue 1,2024-25,Lens,Jonathan Gradit,FRA,DF,31,1992,23.5,1332,1290,38,37,2,7,10,1,0,0,0,0,1133,4,11
FRA-Ligue 1,2024-25,Lens,Juma Bah,SLE,DF,18,2006,7.6,378,358,18,9,0,1,0,0,0,0,0,0,353,2,1
FRA-Ligue 1,2024-25,Lens,Kembo Diliwidi,FRA,DF,18,2006,0.0,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0
FRA-Ligue 1,2024-25,Lens,Kevin Danso,AUT,DF,25,1998,12.0,770,732,35,17,1,1,0,2,0,0,0,0,659,3,6
FRA-Ligue 1,2024-25,Lens,Kyllian Antonio,FRA,"DF,MF",16,2008,1.5,97,88,9,2,0,0,2,7,0,0,0,0,81,0,4
FRA-Ligue 1,2024-25,Lens,M'Bala Nzola,ANG,FW,27,1996,16.2,302,296,5,0,0,1,1,1,0,0,0,0,227,1,8
FRA-Ligue 1,2024-25,Lens,Malang Sarr,FRA,DF,25,1999,15.4,955,909,45,31,1,8,1,5,0,0,0,0,854,1,11
FRA-Ligue 1,2024-25,Lens,Martin Satriano,URU,"FW,DF",23,2001,1.0,30,27,3,0,0,0,1,1,0,0,0,0,18,0,2
FRA-Ligue 1,2024-25,Lens,Mathew Ryan,AUS,GK,32,1992,14.0,408,309,99,33,0,0,0,0,0,0,0,0,305,0,0
FRA-Ligue 1,2024-25,Lens,Nampalys Mendy,SEN,MF,32,1992,6.5,290,288,2,2,0,3,2,0,0,0,0,0,260,0,4
FRA-Ligue 1,2024-25,Lens,Neil El Aynaoui,FRA,MF,23,2001,17.6,966,881,82,16,4,7,65,3,54,20,30,0,816,3,17
FRA-Ligue 1,2024-25,Lens,Przemysław Frankowski,POL,DF,29,1995,15.4,1092,930,156,11,4,2,78,132,13,4,9,0,875,6,31
FRA-Ligue 1,2024-25,Lens,Rayan Fofana,FRA,"FW,MF",18,2006,0.3,8,8,0,0,0,0,0,0,0,0,0,0,5,0,1
FRA-Ligue 1,2024-25,Lens,Ruben Aguilar,FRA,"DF,MF",31,1993,12.5,843,706,132,10,2,4,47,122,0,0,0,0,677,5,29
FRA-Ligue 1,2024-25,Lens,Rémy Labeau Lascary,GLP,"FW,MF",21,2003,7.1,174,167,5,0,1,1,19,1,0,0,0,0,127,2,3
FRA-Ligue 1,2024-25,Lens,Tom Pouilly,FRA,"DF,MF",21,2003,3.0,218,188,29,4,0,1,11,24,1,0,1,0,171,1,4
FRA-Ligue 1,2024-25,Lens,Wesley Saïd,FRA,FW,29,1995,10.1,248,227,20,2,2,1,8,2,0,0,0,0,193,1,3
FRA-Ligue 1,2024-25,Lille,Aaron Malouda,FRA,FW,18,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Lille,Alexsandro Ribeiro,BRA,DF,24,1999,30.0,2417,2266,150,65,3,10,8,12,0,0,0,0,2204,1,9
FRA-Ligue 1,2024-25,Lille,André Gomes,POR,MF,31,1993,14.2,963,937,25,21,5,11,11,4,0,0,0,0,861,1,11
FRA-Ligue 1,2024-25,Lille,Angel Gomes,ENG,MF,23,2000,8.2,364,352,9,3,2,2,10,0,4,3,0,0,295,3,8
FRA-Ligue 1,2024-25,Lille,Ayyoub Bouaddi,FRA,MF,16,2007,12.8,555,547,7,4,1,2,3,3,0,0,0,0,487,1,13
FRA-Ligue 1,2024-25,Lille,Aïssa Mandi,ALG,DF,32,1991,19.3,1244,1122,120,28,1,16,10,86,0,0,0,0,1104,2,7
FRA-Ligue 1,2024-25,Lille,Bafodé Diakité,FRA,DF,23,2001,30.7,2239,2155,82,63,2,5,4,6,0,0,0,0,2086,2,19
FRA-Ligue 1,2024-25,Lille,Benjamin André,FRA,MF,33,1990,29.9,1911,1845,57,53,1,20,16,4,0,0,0,0,1586,9,31
FRA-Ligue 1,2024-25,Lille,Chuba Akpom,ENG,FW,28,1995,7.1,99,87,11,0,1,0,1,0,0,0,0,0,67,1,8
FRA-Ligue 1,2024-25,Lille,Edon Zhegrova,KVX,"FW,MF",25,1999,10.9,416,352,58,17,2,1,58,8,33,9,14,0,316,6,8
FRA-Ligue 1,2024-25,Lille,Ethan Mbappé,FRA,"MF,FW",17,2006,2.5,139,126,13,2,0,2,14,0,11,5,1,0,105,0,3
FRA-Ligue 1,2024-25,Lille,Gabriel Gudmundsson,SWE,DF,25,1999,19.8,1055,882,173,20,1,8,59,147,4,0,2,0,866,0,25
FRA-Ligue 1,2024-25,Lille,Hákon Arnar Haraldsson,ISL,"MF,FW",21,2003,19.5,946,880,64,14,5,4,59,10,35,11,16,1,751,2,22
FRA-Ligue 1,2024-25,Lille,Ismaily,BRA,DF,34,1990,10.0,632,540,90,11,1,0,16,75,4,0,4,0,552,2,11
FRA-Ligue 1,2024-25,Lille,Jonathan David,CAN,FW,24,2000,28.4,686,646,38,1,4,3,4,2,0,0,0,0,563,2,24
FRA-Ligue 1,2024-25,Lille,Lucas Chevalier,FRA,GK,22,2001,34.0,1083,907,173,61,1,0,0,0,0,0,0,0,862,3,0
FRA-Ligue 1,2024-25,Lille,Matias Fernandez-Pardo,BEL,"FW,MF",19,2005,11.8,307,286,20,2,1,2,30,1,17,10,3,0,224,1,13
FRA-Ligue 1,2024-25,Lille,Mitchel Bakker,NED,"FW,DF",24,2000,12.7,641,580,60,8,2,1,68,30,22,8,11,0,499,1,14
FRA-Ligue 1,2024-25,Lille,Mohamed Lamine Bayo,GUI,FW,26,1998,3.4,58,49,9,0,0,0,0,0,0,0,0,0,41,0,2
FRA-Ligue 1,2024-25,Lille,Nabil Bentaleb,ALG,MF,29,1994,3.7,244,235,8,7,0,4,6,0,1,0,1,0,210,1,1
FRA-Ligue 1,2024-25,Lille,Ngal'Ayel Mukau,COD,MF,19,2004,13.2,645,638,5,0,1,2,5,3,0,0,0,0,575,2,17
FRA-Ligue 1,2024-25,Lille,Osame Sahraoui,MAR,"FW,MF",23,2001,14.4,614,597,14,3,6,0,12,10,1,0,0,0,515,3,23
FRA-Ligue 1,2024-25,Lille,Ousmane Toure,FRA,DF,19,2005,0.1,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0
FRA-Ligue 1,2024-25,Lille,Rémy Cabella,FRA,"FW,MF",34,1990,11.2,762,685,72,19,0,0,60,14,34,4,18,0,628,5,9
FRA-Ligue 1,2024-25,Lille,Thomas Meunier,BEL,DF,32,1991,21.4,1477,1298,179,12,2,8,62,165,2,0,0,0,1188,0,23
FRA-Ligue 1,2024-25,Lille,Tiago Santos,POR,DF,22,2002,4.5,223,201,22,1,0,0,19,21,0,0,0,0,175,0,6
FRA-Ligue 1,2024-25,Lille,Younes Lachaab,FRA,"MF,FW",19,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1
FRA-Ligue 1,2024-25,Lyon,Abner,BRA,DF,24,2000,12.1,675,576,97,9,1,5,31,82,6,6,0,0,568,2,19
FRA-Ligue 1,2024-25,Lyon,Adryelson,BRA,DF,26,1998,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2024-25,Lyon,Ainsley Maitland-Niles,ENG,DF,26,1997,22.1,1234,1051,176,17,4,7,48,148,11,7,2,0,1049,7,28
FRA-Ligue 1,2024-25,Lyon,Alejandro Rodriguez,POR,MF,16,2008,0.2,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1
FRA-Ligue 1,2024-25,Lyon,Alexandre Lacazette,FRA,FW,33,1991,22.8,547,510,33,0,4,7,17,1,0,0,0,0,393,4,20
FRA-Ligue 1,2024-25,Lyon,Clinton Mata,ANG,DF,31,1992,26.3,1636,1517,116,58,0,3,38,49,0,0,0,0,1448,3,13
FRA-Ligue 1,2024-25,Lyon,Corentin Tolisso,FRA,MF,29,1994,25.9,1602,1527,71,40,5,13,32,27,1,1,0,0,1359,4,41
FRA-Ligue 1,2024-25,Lyon,Duje Ćaleta-Car,CRO,DF,27,1996,17.6,985,939,45,28,1,3,1,3,0,0,0,0,896,1,5
FRA-Ligue 1,2024-25,Lyon,Ernest Nuamah,GHA,"FW,MF",20,2003,11.7,448,432,14,1,2,1,30,5,8,4,3,0,358,2,18
FRA-Ligue 1,2024-25,Lyon,Georges Mikautadze,GEO,FW,23,2000,16.1,426,406,17,1,4,3,9,3,0,0,0,0,326,3,14
FRA-Ligue 1,2024-25,Lyon,Gift Orban,NGA,"FW,DF",22,2002,2.1,33,30,3,0,0,0,1,1,1,0,0,0,22,0,4
FRA-Ligue 1,2024-25,Lyon,Jordan Veretout,FRA,MF,31,1993,17.3,944,905,38,13,1,6,26,6,8,8,0,0,792,1,14
FRA-Ligue 1,2024-25,Lyon,Lucas Perri,BRA,GK,26,1997,33.0,1040,831,205,53,0,3,0,0,0,0,0,0,799,4,2
FRA-Ligue 1,2024-25,Lyon,Mahamadou Diawara,FRA,MF,19,2005,0.2,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
FRA-Ligue 1,2024-25,Lyon,Malick Fofana,BEL,FW,19,2005,17.7,638,623,14,1,1,0,70,13,0,0,0,0,494,1,32
FRA-Ligue 1,2024-25,Lyon,Mama Samba Baldé,GNB,FW,28,1995,0.4,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
FRA-Ligue 1,2024-25,Lyon,Maxence Caqueret,FRA,MF,24,2000,6.4,343,332,10,5,0,1,6,1,0,0,0,0,274,1,14
FRA-Ligue 1,2024-25,Lyon,Moussa Niakhate,SEN,DF,28,1996,30.3,1869,1748,119,44,4,6,5,34,0,0,0,0,1688,2,14
FRA-Ligue 1,2024-25,Lyon,Nemanja Matić,SRB,MF,35,1988,22.3,1415,1356,54,43,4,12,9,3,0,0,0,0,1230,5,18
FRA-Ligue 1,2024-25,Lyon,Nicolás Tagliafico,ARG,DF,31,1992,21.1,1338,1179,155,23,0,1,37,132,0,0,0,0,1159,4,24
FRA-Ligue 1,2024-25,Lyon,Orel Mangala,BEL,MF,26,1998,0.7,32,31,0,0,0,0,1,0,0,0,0,0,29,1,2
FRA-Ligue 1,2024-25,Lyon,Paul Akouokou,CIV,MF,26,1997,0.2,15,15,0,0,0,0,0,0,0,0,0,0,10,0,1
FRA-Ligue 1,2024-25,Lyon,Rayan Cherki,FRA,"FW,MF",20,2003,22.7,1375,1200,163,31,22,15,118,29,98,26,55,0,1079,12,32
FRA-Ligue 1,2024-25,Lyon,Rémy Descamps,FRA,GK,28,1996,1.0,30,27,3,1,0,0,0,0,0,0,0,0,27,0,0
FRA-Ligue 1,2024-25,Lyon,Sael Kumbedi,FRA,DF,19,2005,10.6,509,447,61,5,1,0,14,56,0,0,0,0,436,1,11
FRA-Ligue 1,2024-25,Lyon,Saïd Benrahma,ALG,"FW,MF",28,1995,8.2,358,334,20,6,1,2,43,2,12,4,6,0,258,4,11
FRA-Ligue 1,2024-25,Lyon,Tanner Tessmann,USA,MF,22,2001,13.7,766,748,18,7,1,16,14,5,5,3,2,0,685,0,7
FRA-Ligue 1,2024-25,Lyon,Thiago Almada,ARG,"MF,FW",23,2001,10.6,748,668,71,28,5,8,47,6,35,20,7,0,635,9,6
FRA-Ligue 1,2024-25,Lyon,Téo Barisic,FRA,DF,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2024-25,Lyon,Warmed Omari,COM,DF,24,2000,0.1,6,5,1,1,0,0,0,0,0,0,0,0,6,0,0
FRA-Ligue 1,2024-25,Lyon,Wilfried Zaha,CIV,FW,31,1992,0.8,32,31,1,1,0,0,0,0,0,0,0,0,28,0,2
FRA-Ligue 1,2024-25,Marseille,Adrien Rabiot,FRA,MF,29,1995,27.6,1543,1508,32,19,6,0,40,11,0,0,0,0,1309,3,38
FRA-Ligue 1,2024-25,Marseille,Amar Dedić,BIH,DF,21,2002,3.5,224,199,25,0,1,1,5,24,1,0,0,0,189,0,6
FRA-Ligue 1,2024-25,Marseille,Amine Gouiri,ALG,"FW,MF",24,2000,11.6,351,271,79,6,1,0,57,0,49,19,28,0,284,1,5
FRA-Ligue 1,2024-25,Marseille,Amine Harit,MAR,MF,27,1997,5.8,255,232,18,7,4,1,7,0,6,3,1,0,213,5,6
FRA-Ligue 1,2024-25,Marseille,Bamo Meïté,CIV,DF,22,2001,0.3,28,24,4,0,0,0,0,4,0,0,0,0,26,0,1
FRA-Ligue 1,2024-25,Marseille,Bilal Nadir,MAR,MF,20,2003,4.3,252,237,14,10,1,0,6,0,3,1,0,0,220,1,9
FRA-Ligue 1,2024-25,Marseille,Darryl Bakola,FRA,"DF,MF",16,2007,0.2,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
FRA-Ligue 1,2024-25,Marseille,Derek Cornelius,CAN,DF,26,1997,15.8,1357,1311,43,23,1,1,4,3,0,0,0,0,1267,3,9
FRA-Ligue 1,2024-25,Marseille,Elye Wahi,FRA,FW,21,2003,6.4,111,102,8,0,0,1,2,0,0,0,0,0,88,1,6
FRA-Ligue 1,2024-25,Marseille,Emmanuel Koum Mbondo,FRA,DF,18,2006,0.1,9,7,2,0,0,0,0,2,0,0,0,0,8,0,0
FRA-Ligue 1,2024-25,Marseille,Enzo Sternal,FRA,"FW,MF",17,2007,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
FRA-Ligue 1,2024-25,Marseille,Faris Pemi Moumbagna,CMR,FW,24,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRA-Ligue 1,2024-25,Marseille,Geoffrey Kondogbia,CTA,"DF,MF",31,1993,22.4,1803,1745,57,27,2,3,4,8,0,0,0,0,1668,1,10
FRA-Ligue 1,2024-25,Marseille,Gerónimo Rulli,ARG,GK,32,1992,34.0,1204,1013,189,84,0,3,0,0,0,0,0,0,1058,2,0
FRA-Ligue 1,2024-25,Marseille,Ismaël Bennacer,ALG,MF,26,1997,7.2,810,765,41,18,3,1,28,1,22,12,10,0,737,4,7
FRA-Ligue 1,2024-25,Marseille,Ismaël Koné,CAN,"MF,FW",22,2002,4.0,180,176,4,2,1,0,3,0,0,0,0,0,156,0,3
FRA-Ligue 1,2024-25,Marseille,Jon Rowe,ENG,"FW,MF",21,2003,9.0,291,271,19,3,5,1,28,3,6,3,1,0,233,1,8
FRA-Ligue 1,2024-25,Marseille,Keyliane Abdallah,FRA,FW,18,2006,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
FRA-Ligue 1,2024-25,Marseille,Leonardo Balerdi,ARG,DF,25,1999,25.3,2516,2452,61,44,3,8,2,1,0,0,0,0,2360,3,12
FRA-Ligue 1,2024-25,Marseille,Lilian Brassier,FRA,DF,24,1999,8.7,653,605,43,12,0,2,5,21,0,0,0,0,560,5,6
FRA-Ligue 1,2024-25,Marseille,Luis Henrique,BRA,"DF,FW",22,2001,29.0,1427,1350,75,5,2,6,97,62,8,1,5,0,1156,2,31
FRA-Ligue 1,2024-25,Marseille,Luiz Felipe,ITA,DF,27,1997,1.4,66,62,4,1,0,0,0,2,0,0,0,0,58,0,1
FRA-Ligue 1,2024-25,Marseille,Mason Greenwood,ENG,"FW,MF",22,2001,31.2,1389,1313,71,13,13,25,110,8,43,29,4,0,1089,5,26
FRA-Ligue 1,2024-25,Marseille,Michael Amir Murillo,PAN,DF,28,1996,27.1,1902,1691,207,44,1,0,37,162,0,0,0,0,1665,4,32
FRA-Ligue 1,2024-25,Marseille,Neal Maupay,FRA,FW,27,1996,11.6,297,264,33,4,1,0,1,4,0,0,0,0,250,0,9
FRA-Ligue 1,2024-25,Marseille,Pierre Højbjerg,DEN,MF,28,1995,29.6,2895,2787,106,82,10,13,19,9,13,6,5,0,2674,2,20
FRA-Ligue 1,2024-25,Marseille,Pol Lirola,ESP,DF,26,1997,7.6,397,351,45,3,1,0,14,42,0,0,0,0,330,1,13
FRA-Ligue 1,2024-25,Marseille,Quentin Merlin,FRA,DF,22,2002,17.7,1145,980,162,15,0,4,95,121,26,6,15,0,943,3,27
FRA-Ligue 1,2024-25,Marseille,Robinio Vaz,FRA,FW,17,2007,0.8,8,8,0,0,0,0,1,0,0,0,0,0,2,0,0
FRA-Ligue 1,2024-25,Marseille,Ulisses Garcia,SUI,DF,28,1996,10.3,632,536,94,15,0,2,35,74,0,0,0,0,535,2,15
FRA-Ligue 1,2024-25,Marseille,Valentin Carboni,ARG,"MF,FW",19,2005,1.1,64,62,2,0,1,0,2,2,0,0,0,0,57,0,3
FRA-Ligue 1,2024-25,Marseille,Valentin Rongier,FRA,"MF,DF",29,1994,17.4,1408,1373,31,17,1,3,7,14,0,0,0,0,1271,4,25
FRA-Ligue 1,2024-25,Monaco,Aleksandr Golovin,RUS,"MF,FW",28,1996,12.8,678,648,25,12,9,4,23,6,7,2,3,0,523,5,13
FRA-Ligue 1,2024-25,Monaco,Almoatasem Al Musrati,LBY,MF,28,1996,4.3,291,280,10,10,4,5,0,0,0,0,0,0,255,1,0
FRA-Ligue 1,2024-25,Monaco,Breel Embolo,SUI,"FW,MF",27,1997,20.5,432,397,30,2,8,1,6,0,0,0,0,0,299,5,9
FRA-Ligue 1,2024-25,Monaco,Caio Henrique Oliveira Silva,BRA,DF,27,1997,21.4,1383,1113,267,56,6,3,126,175,36,16,15,0,1025,3,37
FRA-Ligue 1,2024-25,Monaco,Christian Mawissa,FRA,DF,19,2005,16.7,945,902,43,12,0,0,3,20,0,0,0,0,827,0,12
FRA-Ligue 1,2024-25,Monaco,Denis Zakaria,SUI,MF,27,1996,23.8,1175,1135,38,36,4,2,7,2,0,0,0,0,1062,2,8
FRA-Ligue 1,2024-25,Monaco,Eliesse Ben Seghir,MAR,"MF,FW",19,2005,19.4,951,885,64,12,14,3,52,8,34,18,11,0,754,2,18
FRA-Ligue 1,2024-25,Monaco,Eliot Matazo,BEL,MF,22,2002,0.8,41,39,2,1,0,0,0,1,0,0,0,0,35,0,0
FRA-Ligue 1,2024-25,Monaco,Folarin Balogun,USA,FW,23,2001,6.8,125,118,6,0,0,0,5,1,0,0,0,0,85,1,6
FRA-Ligue 1,2024-25,Monaco,George Ilenikhena,NGA,FW,17,2006,8.0,121,111,9,0,1,0,0,0,0,0,0,0,87,1,2
FRA-Ligue 1,2024-25,Monaco,Ismail Jakobs,SEN,DF,24,1999,2.0,105,87,18,5,0,0,14,13,0,0,0,0,85,0,2
FRA-Ligue 1,2024-25,Monaco,Jordan Teze,NED,DF,24,1999,6.3,363,289,73,7,1,1,12,63,3,1,0,0,287,1,9
FRA-Ligue 1,2024-25,Monaco,Kassoum Ouattara,FRA,"DF,FW",19,2004,4.3,217,169,48,3,0,3,17,45,0,0,0,0,172,0,6
FRA-Ligue 1,2024-25,Monaco,Krépin Diatta,SEN,"DF,FW",25,1999,5.6,314,278,35,2,1,3,15,33,0,0,0,0,240,1,5
FRA-Ligue 1,2024-25,Monaco,Lamine Camara,SEN,MF,20,2004,22.8,1479,1332,142,52,5,11,118,3,87,39,39,0,1224,5,20
FRA-Ligue 1,2024-25,Monaco,Lucas Michal,FRA,"FW,MF",19,2005,1.3,44,42,2,0,0,0,2,0,0,0,0,0,36,0,0
FRA-Ligue 1,2024-25,Monaco,Maghnes Akliouche,FRA,"FW,MF",22,2002,26.7,1216,1163,43,10,8,8,53,16,17,11,2,0,989,10,34
FRA-Ligue 1,2024-25,Monaco,Mamadou Coulibaly,FRA,MF,20,2004,0.1,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0
FRA-Ligue 1,2024-25,Monaco,Mika Biereth,DEN,FW,21,2003,13.6,241,222,15,1,2,1,8,1,0,0,0,0,149,4,15
FRA-Ligue 1,2024-25,Monaco,Mohammed Salisu,GHA,DF,25,1999,11.4,775,738,37,25,0,3,0,2,0,0,0,0,662,0,7
FRA-Ligue 1,2024-25,Monaco,Philipp Köhn,SUI,GK,26,1998,19.0,546,411,135,36,0,1,0,0,0,0,0,0,414,0,0
FRA-Ligue 1,2024-25,Monaco,Radosław Majecki,POL,GK,24,1999,15.0,407,293,114,27,0,0,0,0,0,0,0,0,304,0,0
FRA-Ligue 1,2024-25,Monaco,Saïmon Bouabré,FRA,"MF,FW",18,2006,1.1,29,29,0,0,0,0,0,0,0,0,0,0,20,0,1
FRA-Ligue 1,2024-25,Monaco,Soungoutou Magassa,FRA,MF,20,2003,11.4,638,621,13,13,4,7,7,0,0,0,0,0,540,4,9
FRA-Ligue 1,2024-25,Monaco,Takumi Minamino,JPN,"MF,FW",29,1995,24.8,736,714,15,2,15,2,23,6,0,0,0,0,520,7,30
FRA-Ligue 1,2024-25,Monaco,Thilo Kehrer,GER,DF,27,1996,26.5,1804,1715,86,76,1,7,2,1,0,0,0,0,1622,3,7
FRA-Ligue 1,2024-25,Monaco,Vanderson,BRA,DF,23,2001,22.9,1403,1175,220,30,4,13,59,190,0,0,0,0,1090,8,30
FRA-Ligue 1,2024-25,Monaco,Wilfried Singo,CIV,DF,23,2000,23.3,1452,1346,100,64,1,10,10,36,0,0,0,0,1252,6,8
FRA-Ligue 1,2024-25,Montpellier,Akor Adams,NGA,FW,24,2000,11.9,179,160,17,0,1,2,5,0,0,0,0,0,112,2,7
FRA-Ligue 1,2024-25,Montpellier,Andy Delort,ALG,FW,32,1991,6.7,110,104,5,0,0,0,11,1,0,0,0,0,54,1,7
FRA-Ligue 1,2024-25,Montpellier,Arnaud Nordin,FRA,FW,26,1998,13.0,332,316,13,3,3,0,35,8,0,0,0,0,232,3,15
FRA-Ligue 1,2024-25,Montpellier,Axel Gueguin,FRA,FW,19,2005,0.3,6,5,1,0,0,0,1,0,1,0,1,0,5,0,1
FRA-Ligue 1,2024-25,Montpellier,Bamo Meïté,CIV,DF,22,2001,4.7,173,165,8,2,0,0,0,2,0,0,0,0,153,0,3
FRA-Ligue 1,2024-25,Montpellier,Becir Omeragic,SUI,DF,22,2002,20.0,903,846,54,30,0,2,7,7,0,0,0,0,832,3,7
FRA-Ligue 1,2024-25,Montpellier,Benjamin Lecomte,FRA,GK,33,1991,30.0,1000,729,269,85,0,1,0,0,0,0,0,0,676,2,1
FRA-Ligue 1,2024-25,Montpellier,Birama Touré,MLI,"MF,DF",32,1992,3.3,123,121,2,2,0,1,0,0,0,0,0,0,101,0,0
FRA-Ligue 1,2024-25,Montpellier,Boubakar Kouyaté,MLI,DF,27,1997,8.4,253,246,5,2,0,0,0,0,0,0,0,0,211,2,1
FRA-Ligue 1,2024-25,Montpellier,Dimitry Bertaud,COD,GK,26,1998,4.0,114,80,33,6,0,0,0,0,0,0,0,0,82,1,0
FRA-Ligue 1,2024-25,Montpellier,Enzo Tchato,CMR,DF,21,2002,21.1,1010,807,196,20,1,0,77,176,0,0,0,0,757,7,28
FRA-Ligue 1,2024-25,Montpellier,Falaye Sacko,MLI,DF,29,1995,13.7,648,540,108,11,0,2,12,97,0,0,0,0,542,0,14
FRA-Ligue 1,2024-25,Montpellier,Gabriel Bares,SUI,"MF,DF",23,2000,0.6,40,39,1,1,0,0,1,0,0,0,0,0,34,0,0
FRA-Ligue 1,2024-25,Montpellier,Issiaga Sylla,GUI,DF,30,1994,12.8,563,478,84,7,2,3,36,77,0,0,0,0,435,1,16
FRA-Ligue 1,2024-25,Montpellier,Jordan Ferri,FRA,MF,32,1992,19.7,1267,1204,58,45,2,7,25,13,0,0,0,0,1119,5,10
FRA-Ligue 1,2024-25,Montpellier,Joris Chotard,FRA,MF,22,2001,21.0,822,780,39,34,5,14,30,3,1,0,1,0,672,3,14
FRA-Ligue 1,2024-25,Montpellier,Junior Ndiaye,FRA,FW,19,2005,4.9,80,71,9,0,1,0,1,2,0,0,0,0,57,0,3
FRA-Ligue 1,2024-25,Montpellier,Khalil Fayad,FRA,"MF,FW",20,2004,11.4,514,492,22,12,2,4,20,3,7,4,0,0,426,0,12
FRA-Ligue 1,2024-25,Montpellier,Lucas Mincarelli,FRA,DF,20,2004,7.9,379,331,47,13,0,0,21,24,5,4,0,0,309,1,6
FRA-Ligue 1,2024-25,Montpellier,Modibo Sagnan,MLI,DF,25,1999,23.8,967,932,33,25,0,12,1,3,0,0,0,0,857,2,7
FRA-Ligue 1,2024-25,Montpellier,Musa Al-Taamari,JOR,"FW,MF",27,1997,12.4,304,283,20,2,1,1,14,13,1,0,0,0,235,1,14
FRA-Ligue 1,2024-25,Montpellier,Nicolas Pays,FRA,"FW,MF",20,2003,5.0,179,168,11,1,1,0,17,4,2,0,1,0,139,0,5
FRA-Ligue 1,2024-25,Montpellier,Nikola Maksimović,SRB,DF,32,1991,6.5,310,290,19,9,0,2,0,1,0,0,0,0,288,1,2
FRA-Ligue 1,2024-25,Montpellier,Othmane Maamma,MAR,"FW,MF",18,2005,4.0,78,75,3,0,1,0,12,3,0,0,0,0,51,0,2
FRA-Ligue 1,2024-25,Montpellier,Rabby Nzingoula,CGO,MF,18,2005,18.8,592,578,11,8,7,2,16,1,2,0,0,0,454,3,27
FRA-Ligue 1,2024-25,Montpellier,Simon Cara,FRA,"MF,FW",19,2005,0.1,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
FRA-Ligue 1,2024-25,Montpellier,Stefan Džodić,SRB,"DF,MF",19,2005,2.7,176,171,5,3,0,1,0,0,0,0,0,0,158,0,0
FRA-Ligue 1,2024-25,Montpellier,Tanguy Coulibaly,FRA,"FW,MF",23,2001,16.5,372,350,22,0,2,0,21,6,4,1,0,0,292,0,12
FRA-Ligue 1,2024-25,Montpellier,Théo Chennahi,FRA,DF,19,2005,2.0,66,53,13,2,0,0,2,11,0,0,0,0,57,0,0
FRA-Ligue 1,2024-25,Montpellier,Théo Sainte-Luce,FRA,DF,25,1998,11.3,347,278,67,1,0,0,23,66,0,0,0,0,257,2,8
FRA-Ligue 1,2024-25,Montpellier,Téji Savanier,FRA,MF,32,1991,26.3,1481,1176,285,113,13,49,199,17,112,41,61,0,1031,20,27
FRA-Ligue 1,2024-25,Montpellier,Wahbi Khazri,TUN,"FW,MF",33,1991,12.4,337,288,48,9,3,5,48,5,20,5,11,0,229,1,13
FRA-Ligue 1,2024-25,Montpellier,Wilfried Ndollo,CMR,DF,19,2005,4.5,190,154,34,2,0,0,6,32,0,0,0,0,151,2,7
FRA-Ligue 1,2024-25,Montpellier,Yael Mouanga,FRA,DF,19,2005,10.5,479,451,27,12,0,1,2,0,0,0,0,0,420,1,4
FRA-Ligue 1,2024-25,Montpellier,Yanis Issoufou,FRA,"MF,FW",17,2006,0.9,20,19,0,0,0,0,3,0,0,0,0,0,10,1,3
FRA-Ligue 1,2024-25,Nantes,Alban Lafont,FRA,GK,25,1999,12.0,367,278,88,31,0,1,0,0,0,0,0,0,256,1,1
FRA-Ligue 1,2024-25,Nantes,Anthony Lopes,POR,GK,33,1990,17.4,547,376,171,75,0,2,0,0,0,0,0,0,356,0,0
FRA-Ligue 1,2024-25,Nantes,Bahereba Guirassy,FRA,"FW,MF",17,2006,3.9,120,118,1,0,1,0,7,1,0,0,0,0,85,1,9
FRA-Ligue 1,2024-25,Nantes,Dehmaine Assoumani,FRA,"MF,FW",19,2005,1.1,50,46,4,1,0,0,6,1,1,0,1,0,38,0,2
FRA-Ligue 1,2024-25,Nantes,Douglas,BRA,MF,27,1997,25.6,1190,1119,68,53,2,3,10,9,3,2,0,0,1029,3,17
FRA-Ligue 1,2024-25,Nantes,Fabien Centonze,FRA,DF,28,1996,2.9,142,123,19,3,0,1,11,16,0,0,0,0,111,0,3
FRA-Ligue 1,2024-25,Nantes,Florent Mollet,FRA,"MF,FW",32,1991,2.7,106,91,14,2,0,0,13,1,10,2,8,0,83,1,4
