league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
ENG-Premier League,2025-26,Wolves,Marshall Munetsi,ZIM,FW,29-070,1996,3.0,53,53,0,0,0,0,3,0,0,0,0,0,32,0,1
ENG-Premier League,2025-26,Wolves,Matt Doherty,IRL,DF,33-227,1992,2.0,83,72,9,3,0,0,2,6,0,0,0,0,71,2,0
ENG-Premier League,2025-26,Wolves,Rodrigo Gomes,POR,MF,22-055,2003,0.5,22,18,4,0,0,0,2,4,0,0,0,0,17,0,0
ENG-Premier League,2025-26,Wolves,Santiago Bueno,URU,DF,26-295,1998,1.4,74,68,5,4,0,0,3,1,0,0,0,0,63,1,0
ENG-Premier League,2025-26,Wolves,Sasa Kalajdzic,AUT,FW,28-055,1997,0.2,5,4,0,0,0,0,0,0,0,0,0,0,3,1,0
ENG-Premier League,2025-26,Wolves,Toti Gomes,POR,DF,26-227,1999,2.5,178,168,10,7,0,0,2,3,0,0,0,0,148,0,0
ESP-La Liga,2025-26,Alavés,Abderrahman Rebbach,ALG,MF,27-020,1998,0.5,33,29,4,1,0,0,3,2,1,0,0,0,23,0,1
ESP-La Liga,2025-26,Alavés,Ander Guevara,ESP,MF,28-055,1997,0.7,37,36,1,1,0,0,1,0,0,0,0,0,28,0,1
ESP-La Liga,2025-26,Alavés,Antonio Blanco,ESP,MF,25-039,2000,3.0,183,178,4,2,0,2,5,0,0,0,0,0,154,1,0
ESP-La Liga,2025-26,Alavés,Antonio Sivera,ESP,GK,29-020,1996,3.0,81,41,40,13,0,0,0,0,0,0,0,0,46,0,0
ESP-La Liga,2025-26,Alavés,Calebe,BRA,MF,25-123,2000,0.2,17,17,0,0,0,0,4,0,0,0,0,0,12,0,1
ESP-La Liga,2025-26,Alavés,Carles Aleñá,ESP,"MF,FW",27-238,1998,3.0,159,140,19,11,0,2,15,0,8,2,3,0,131,0,1
ESP-La Liga,2025-26,Alavés,Carlos Benavídez,URU,MF,27-154,1998,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
ESP-La Liga,2025-26,Alavés,Carlos Vicente,ESP,MF,26-130,1999,2.9,125,114,10,1,0,0,13,5,4,1,1,0,93,1,6
ESP-La Liga,2025-26,Alavés,Denis Suárez,ESP,MF,31-237,1994,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Alavés,Facundo Garcés,MAS,DF,25-360,1999,3.0,123,120,3,3,0,0,0,0,0,0,0,0,109,0,0
ESP-La Liga,2025-26,Alavés,Jon Guridi,ESP,"FW,MF",30-184,1995,2.1,85,83,1,0,0,0,3,1,0,0,0,0,66,1,1
ESP-La Liga,2025-26,Alavés,Jonny Castro,ESP,DF,31-181,1994,3.0,199,171,27,2,0,1,3,25,0,0,0,0,177,1,2
ESP-La Liga,2025-26,Alavés,Lander Pinillos,ESP,MF,21-329,2003,0.0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,1
ESP-La Liga,2025-26,Alavés,Mariano,DOM,"FW,MF",32-030,1993,0.6,13,13,0,0,0,0,0,0,0,0,0,0,9,0,0
ESP-La Liga,2025-26,Alavés,Moussa Diarra,MLI,DF,24-294,2000,0.6,28,20,8,0,0,0,1,8,0,0,0,0,18,0,2
ESP-La Liga,2025-26,Alavés,Nahuel Tenaglia,ARG,DF,29-191,1996,3.0,127,123,4,4,0,2,0,0,0,0,0,0,104,0,0
ESP-La Liga,2025-26,Alavés,Pablo Ibáñez,ESP,MF,26-345,1998,2.3,114,105,9,5,0,2,5,2,0,0,0,0,97,0,3
ESP-La Liga,2025-26,Alavés,Toni Martínez,ESP,FW,28-062,1997,2.5,48,45,3,0,0,1,0,0,0,0,0,0,26,0,0
ESP-La Liga,2025-26,Alavés,Victor Parada,ESP,DF,23-149,2002,2.2,80,65,15,0,0,0,5,15,0,0,0,0,59,0,5
ESP-La Liga,2025-26,Alavés,Youssef Lekhedim,ESP,DF,19-328,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Athletic Club,Aitor Paredes,ESP,DF,25-124,2000,2.0,84,78,6,3,0,0,0,0,0,0,0,0,65,0,1
ESP-La Liga,2025-26,Athletic Club,Alejandro Rego,ESP,MF,22-081,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
ESP-La Liga,2025-26,Athletic Club,Andoni Gorosabel,ESP,DF,29-027,1996,0.1,7,4,3,0,0,0,0,3,0,0,0,0,5,0,0
ESP-La Liga,2025-26,Athletic Club,Beñat Prados,ESP,MF,24-204,2001,0.3,12,12,0,0,0,0,0,0,0,0,0,0,9,0,1
ESP-La Liga,2025-26,Athletic Club,Daniel Vivian,ESP,DF,26-047,1999,2.0,95,89,6,6,0,1,1,0,0,0,0,0,71,0,2
ESP-La Liga,2025-26,Athletic Club,Gorka Guruzeta,ESP,FW,28-353,1996,0.4,16,15,1,0,1,0,0,0,0,0,0,0,13,0,0
ESP-La Liga,2025-26,Athletic Club,Iñaki Williams,GHA,FW,31-077,1994,1.9,31,31,0,0,0,0,2,0,0,0,0,0,23,0,1
ESP-La Liga,2025-26,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,32-025,1993,1.6,62,61,1,1,2,2,0,0,0,0,0,0,52,0,1
ESP-La Liga,2025-26,Athletic Club,Jesús Areso,ESP,DF,26-060,1999,1.9,78,61,17,0,0,1,6,17,0,0,0,0,61,0,2
ESP-La Liga,2025-26,Athletic Club,Maroan Sannadi,MAR,FW,24-211,2001,1.2,26,26,0,0,0,0,1,0,0,0,0,0,20,0,1
ESP-La Liga,2025-26,Athletic Club,Mikel Jauregizar,ESP,MF,21-292,2003,2.0,70,69,1,1,0,0,4,0,0,0,0,0,53,0,2
ESP-La Liga,2025-26,Athletic Club,Mikel Vesga,ESP,MF,32-102,1993,0.2,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2025-26,Athletic Club,Nico Williams,ESP,FW,23-050,2002,1.9,62,55,7,1,1,2,5,0,6,1,3,0,43,0,5
ESP-La Liga,2025-26,Athletic Club,Oihan Sancet,ESP,"MF,FW",25-128,2000,0.5,9,9,0,0,0,0,0,0,0,0,0,0,7,0,2
ESP-La Liga,2025-26,Athletic Club,Roberto Navarro,ESP,"MF,FW",23-141,2002,0.3,8,8,0,0,0,0,1,0,0,0,0,0,5,0,0
ESP-La Liga,2025-26,Athletic Club,Unai Gómez,ESP,FW,22-098,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Athletic Club,Unai Simón,ESP,GK,28-081,1997,2.0,70,47,23,15,0,0,0,0,0,0,0,0,38,0,0
ESP-La Liga,2025-26,Athletic Club,Yuri Berchiche,ESP,DF,35-202,1990,2.0,105,88,17,4,0,3,5,13,0,0,0,0,86,0,2
ESP-La Liga,2025-26,Athletic Club,Álex Berenguer,ESP,"MF,FW",30-058,1995,1.7,50,33,17,7,0,0,12,0,7,3,2,0,33,0,2
ESP-La Liga,2025-26,Atlético Madrid,Alex Baena,ESP,MF,24-042,2001,0.7,32,28,4,1,1,0,4,0,3,1,1,0,27,0,0
ESP-La Liga,2025-26,Atlético Madrid,Alexander Sørloth,NOR,FW,29-269,1995,1.8,38,33,4,0,0,0,2,0,1,1,0,0,23,1,2
ESP-La Liga,2025-26,Atlético Madrid,Antoine Griezmann,FRA,MF,34-163,1991,0.7,46,43,3,2,0,1,5,0,1,1,0,0,36,0,0
ESP-La Liga,2025-26,Atlético Madrid,Clément Lenglet,FRA,DF,30-075,1995,1.0,84,83,0,0,0,3,2,0,0,0,0,0,73,1,0
ESP-La Liga,2025-26,Atlético Madrid,Conor Gallagher,ENG,MF,25-206,2000,1.0,76,74,2,1,1,0,2,1,0,0,0,0,66,0,0
ESP-La Liga,2025-26,Atlético Madrid,Dávid Hancko,SVK,DF,27-261,1997,2.8,154,148,6,2,0,2,5,3,0,0,0,0,126,0,1
ESP-La Liga,2025-26,Atlético Madrid,Giacomo Raspadori,ITA,FW,25-194,2000,0.5,23,19,4,1,0,0,3,1,2,0,2,0,16,0,0
ESP-La Liga,2025-26,Atlético Madrid,Giuliano Simeone,ARG,"MF,FW",22-256,2002,2.8,109,107,2,1,2,1,2,1,0,0,0,0,89,0,3
ESP-La Liga,2025-26,Atlético Madrid,Jan Oblak,SVN,GK,32-236,1993,3.0,90,69,21,2,0,0,0,0,0,0,0,0,72,0,0
ESP-La Liga,2025-26,Atlético Madrid,Javi Galán,ESP,DF,30-285,1994,0.2,14,12,1,0,0,0,2,1,0,0,0,0,10,1,0
ESP-La Liga,2025-26,Atlético Madrid,Johnny Cardoso,USA,MF,23-345,2001,2.0,112,110,2,1,1,0,3,0,1,0,1,0,95,0,1
ESP-La Liga,2025-26,Atlético Madrid,Julián Álvarez,ARG,FW,25-212,2000,2.9,104,90,13,4,3,0,7,0,5,2,3,0,78,1,2
ESP-La Liga,2025-26,Atlético Madrid,Koke,ESP,MF,33-235,1992,0.5,68,66,2,2,0,1,1,0,0,0,0,0,62,0,1
ESP-La Liga,2025-26,Atlético Madrid,Marcos Llorente,ESP,DF,30-213,1995,3.0,208,189,19,1,0,1,6,18,0,0,0,0,179,0,5
ESP-La Liga,2025-26,Atlético Madrid,Matteo Ruggeri,ITA,DF,23-051,2002,2.0,143,124,19,3,0,1,11,15,1,0,0,0,120,0,3
ESP-La Liga,2025-26,Atlético Madrid,Nahuel Molina,ARG,DF,27-147,1998,0.2,24,18,6,0,0,0,4,6,0,0,0,0,20,0,0
ESP-La Liga,2025-26,Atlético Madrid,Pablo Barrios,ESP,MF,22-077,2003,2.5,179,175,4,2,0,1,9,2,0,0,0,0,149,0,1
ESP-La Liga,2025-26,Atlético Madrid,Robin Le Normand,ESP,DF,28-293,1996,3.0,223,219,3,3,0,0,2,0,0,0,0,0,206,1,1
ESP-La Liga,2025-26,Atlético Madrid,Thiago Almada,ARG,"MF,FW",24-127,2001,2.3,127,119,8,3,2,1,8,0,5,1,3,0,107,0,3
ESP-La Liga,2025-26,Barcelona,Alejandro Balde,ESP,DF,21-317,2003,1.6,116,107,9,2,0,0,4,7,0,0,0,0,108,0,0
ESP-La Liga,2025-26,Barcelona,Andreas Christensen,DEN,DF,29-143,1996,0.2,21,19,2,2,0,0,0,0,0,0,0,0,19,0,0
ESP-La Liga,2025-26,Barcelona,Dani Olmo,ESP,"MF,FW",27-116,1998,1.0,54,47,7,0,0,0,1,2,5,1,0,0,43,0,2
ESP-La Liga,2025-26,Barcelona,Eric García,ESP,DF,24-234,2001,1.9,153,142,11,0,0,0,4,11,0,0,0,0,144,0,2
ESP-La Liga,2025-26,Barcelona,Fermin López,ESP,MF,22-112,2003,0.5,25,25,0,0,0,0,0,0,0,0,0,0,19,0,1
ESP-La Liga,2025-26,Barcelona,Ferrán Torres,ESP,FW,25-183,2000,1.8,33,30,3,0,0,0,1,0,0,0,0,0,24,0,2
ESP-La Liga,2025-26,Barcelona,Frenkie de Jong,NED,MF,28-111,1997,1.0,80,78,1,1,0,0,1,0,0,0,0,0,76,1,0
ESP-La Liga,2025-26,Barcelona,Gavi,ESP,"MF,DF",21-026,2004,0.7,68,67,1,1,0,0,1,0,0,0,0,0,63,0,1
ESP-La Liga,2025-26,Barcelona,Joan García,ESP,GK,24-119,2001,2.0,41,33,8,2,0,0,0,0,0,0,0,0,40,0,0
ESP-La Liga,2025-26,Barcelona,Jofre Torrents,ESP,DF,18-215,2007,0.3,21,17,4,0,0,0,3,4,0,0,0,0,17,0,0
ESP-La Liga,2025-26,Barcelona,Jules Koundé,FRA,DF,26-292,1998,0.2,28,28,0,0,0,0,1,0,0,0,0,0,25,0,1
ESP-La Liga,2025-26,Barcelona,Lamine Yamal,ESP,FW,18-049,2007,2.0,111,106,5,0,0,0,10,3,2,0,0,0,86,0,2
ESP-La Liga,2025-26,Barcelona,Marc Casado,ESP,MF,21-351,2003,0.5,52,50,2,2,0,0,0,0,0,0,0,0,48,0,1
ESP-La Liga,2025-26,Barcelona,Marcus Rashford,ENG,FW,27-304,1997,0.7,45,40,5,0,0,0,4,0,5,2,0,0,41,0,0
ESP-La Liga,2025-26,Barcelona,Pau Cubarsí,ESP,DF,18-221,2007,1.8,145,136,9,8,0,0,0,1,0,0,0,0,133,0,1
ESP-La Liga,2025-26,Barcelona,Pedri,ESP,MF,22-279,2002,2.0,220,214,5,2,2,0,1,3,0,0,0,0,203,1,3
ESP-La Liga,2025-26,Barcelona,Raphinha,BRA,"FW,MF",28-260,1996,1.8,92,83,8,2,0,2,9,1,5,4,0,0,70,1,0
ESP-La Liga,2025-26,Barcelona,Robert Lewandowski,POL,FW,37-010,1988,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
ESP-La Liga,2025-26,Barcelona,Ronald Araújo,URU,DF,26-177,1999,1.8,107,105,2,2,0,0,0,0,0,0,0,0,96,0,0
ESP-La Liga,2025-26,Betis,Aitor Ruibal,ESP,FW,29-162,1996,2.4,66,64,2,1,1,0,4,1,0,0,0,0,53,0,0
ESP-La Liga,2025-26,Betis,Cucho,COL,FW,26-133,1999,2.6,59,56,3,0,0,2,3,0,0,0,0,0,40,0,2
ESP-La Liga,2025-26,Betis,Cédric Bakambu,COD,FW,34-142,1991,0.4,9,9,0,0,0,0,1,0,0,0,0,0,5,0,0
ESP-La Liga,2025-26,Betis,Daniel Guerrero,ESP,MF,20-036,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Betis,Ezequiel Ávila,ARG,FW,31-206,1994,0.4,11,9,2,1,0,0,1,0,1,0,1,0,8,0,0
ESP-La Liga,2025-26,Betis,Giovani Lo Celso,ARG,MF,29-144,1996,2.9,162,134,27,16,2,2,11,0,9,4,2,0,144,1,1
ESP-La Liga,2025-26,Betis,Héctor Bellerín,ESP,DF,30-165,1995,3.0,166,146,20,1,0,1,4,19,0,0,0,0,139,0,3
ESP-La Liga,2025-26,Betis,Junior Firpo,DOM,DF,29-009,1996,0.8,50,45,5,0,0,0,2,5,0,0,0,0,43,0,1
ESP-La Liga,2025-26,Betis,Marc Bartra,ESP,DF,34-228,1991,3.0,153,140,13,10,0,2,0,0,0,0,0,0,138,0,2
ESP-La Liga,2025-26,Betis,Natan,BRA,DF,24-206,2001,3.0,130,125,4,2,0,0,0,1,0,0,0,0,111,1,0
ESP-La Liga,2025-26,Betis,Pablo Fornals,ESP,MF,29-190,1996,3.0,184,175,9,7,0,4,6,0,2,0,1,0,162,0,2
ESP-La Liga,2025-26,Betis,Pablo Garcia,ESP,FW,19-016,2006,1.0,28,28,0,0,0,1,0,0,0,0,0,0,24,0,0
ESP-La Liga,2025-26,Betis,Pau López,ESP,GK,30-261,1994,2.0,58,40,17,6,0,0,0,0,0,0,0,0,43,1,0
ESP-La Liga,2025-26,Betis,Ricardo Rodríguez,SUI,DF,33-006,1992,2.2,99,83,16,4,0,0,4,12,0,0,0,0,85,0,2
ESP-La Liga,2025-26,Betis,Rodrigo Riquelme,ESP,FW,25-151,2000,2.2,79,75,3,0,2,1,3,3,0,0,0,0,64,1,2
ESP-La Liga,2025-26,Betis,Sergi Altimira,ESP,MF,24-006,2001,2.8,152,147,5,5,0,0,1,0,0,0,0,0,142,0,1
ESP-La Liga,2025-26,Betis,Valentín Gómez,ARG,MF,22-066,2003,0.3,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
ESP-La Liga,2025-26,Betis,Álvaro Vallés,ESP,GK,28-037,1997,1.0,40,32,8,2,0,0,0,0,0,0,0,0,31,0,0
ESP-La Liga,2025-26,Celta Vigo,Borja Iglesias,ESP,FW,32-226,1993,1.2,35,31,4,0,0,0,0,0,0,0,0,0,27,0,1
ESP-La Liga,2025-26,Celta Vigo,Bryan Zaragoza,ESP,"MF,FW",24-128,2001,0.6,27,26,1,0,0,1,5,0,1,0,1,0,18,0,1
ESP-La Liga,2025-26,Celta Vigo,Carlos Dominguez,ESP,DF,24-201,2001,1.0,60,59,1,1,0,1,0,0,0,0,0,0,59,0,0
ESP-La Liga,2025-26,Celta Vigo,Ferran Jutglà,ESP,"FW,MF",26-211,1999,1.8,43,40,2,0,0,0,2,0,0,0,0,0,30,1,2
ESP-La Liga,2025-26,Celta Vigo,Fran Beltrán,ESP,MF,26-209,1999,0.8,38,37,1,0,0,0,1,0,1,1,0,0,34,0,0
ESP-La Liga,2025-26,Celta Vigo,Hugo Sotelo,ESP,MF,21-255,2003,2.2,158,136,20,10,2,2,12,1,9,4,5,0,134,2,1
ESP-La Liga,2025-26,Celta Vigo,Hugo Álvarez,ESP,"DF,MF",22-060,2003,0.8,38,36,2,0,0,0,1,2,0,0,0,0,33,0,0
ESP-La Liga,2025-26,Celta Vigo,Iago Aspas,ESP,"MF,FW",38-030,1987,1.9,81,72,8,2,0,2,7,1,5,2,0,0,63,1,6
ESP-La Liga,2025-26,Celta Vigo,Ilaix Moriba,GUI,MF,22-224,2003,3.0,117,114,3,2,1,0,1,1,0,0,0,0,106,0,2
ESP-La Liga,2025-26,Celta Vigo,Ionuț Radu,ROU,GK,28-095,1997,3.0,80,55,25,6,0,0,0,0,0,0,0,0,66,0,0
ESP-La Liga,2025-26,Celta Vigo,Javi Rodríguez,ESP,DF,22-066,2003,2.3,158,152,6,4,1,2,0,2,0,0,0,0,144,0,0
ESP-La Liga,2025-26,Celta Vigo,Javier Rueda Garcia,ESP,DF,23-115,2002,1.5,71,60,11,0,0,1,2,11,0,0,0,0,52,0,6
ESP-La Liga,2025-26,Celta Vigo,Jones El-Abdellaoui,MAR,"MF,DF",19-231,2006,0.4,26,22,4,0,0,0,5,4,0,0,0,0,21,0,3
ESP-La Liga,2025-26,Celta Vigo,Manu Fernández,ESP,DF,24-130,2001,0.7,50,49,1,1,0,0,0,0,0,0,0,0,43,0,0
ESP-La Liga,2025-26,Celta Vigo,Marcos Alonso,ESP,DF,34-246,1990,2.4,199,186,10,8,2,1,1,2,0,0,0,0,176,3,0
ESP-La Liga,2025-26,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",29-304,1995,1.3,87,79,7,3,1,0,1,4,0,0,0,0,73,1,1
ESP-La Liga,2025-26,Celta Vigo,Pablo Durán,ESP,"FW,MF",24-098,2001,1.9,35,34,1,0,0,1,1,0,0,0,0,0,21,0,4
ESP-La Liga,2025-26,Celta Vigo,Sergio Carreira,ESP,DF,24-322,2000,1.0,61,54,7,0,0,0,0,7,0,0,0,0,52,0,4
ESP-La Liga,2025-26,Celta Vigo,Williot Swedberg,SWE,"MF,FW",21-211,2004,1.4,25,24,1,0,2,0,1,1,0,0,0,0,19,0,2
ESP-La Liga,2025-26,Celta Vigo,Yoel Lago,ESP,DF,21-159,2004,1.9,131,131,0,0,0,0,0,0,0,0,0,0,127,0,0
ESP-La Liga,2025-26,Celta Vigo,Óscar Mingueza,ESP,"DF,MF",26-110,1999,2.0,121,94,27,4,4,0,13,16,7,4,3,0,99,0,2
ESP-La Liga,2025-26,Elche,Aleix Febas,ESP,MF,29-210,1996,3.0,170,169,0,0,0,0,1,0,0,0,0,0,153,1,4
ESP-La Liga,2025-26,Elche,Ali Houary,MAR,MF,20-026,2005,0.7,41,40,0,0,0,0,0,0,0,0,0,0,36,1,0
ESP-La Liga,2025-26,Elche,André Silva,POR,FW,29-298,1995,0.5,13,13,0,0,0,0,0,0,0,0,0,0,8,0,1
ESP-La Liga,2025-26,Elche,David Affengruber,AUT,DF,24-165,2001,3.0,233,226,7,2,0,2,0,0,0,0,0,0,214,0,0
ESP-La Liga,2025-26,Elche,Federico Redondo,ARG,MF,22-225,2003,0.1,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0
ESP-La Liga,2025-26,Elche,Germán Valera,ESP,"FW,DF",23-168,2002,2.8,137,122,14,3,0,0,7,7,4,0,0,0,111,1,5
ESP-La Liga,2025-26,Elche,Jairo Izquierdo,ESP,"MF,DF",31-313,1993,0.3,17,16,1,0,0,0,3,1,0,0,0,0,12,0,0
ESP-La Liga,2025-26,Elche,John Donald,ESP,"DF,FW",25-001,2000,0.6,27,20,7,1,0,0,0,6,0,0,0,0,21,0,0
ESP-La Liga,2025-26,Elche,Léo Pétrot,FRA,"DF,FW",28-138,1997,1.0,56,54,2,0,0,0,4,2,0,0,0,0,46,0,1
ESP-La Liga,2025-26,Elche,Marc Aguado,ESP,MF,25-190,2000,2.4,144,143,1,1,0,0,0,0,0,0,0,0,135,0,3
ESP-La Liga,2025-26,Elche,Martim Neto,POR,MF,22-229,2003,0.8,44,44,0,0,0,0,0,0,0,0,0,0,39,0,1
ESP-La Liga,2025-26,Elche,Matías Dituro,ARG,GK,38-115,1987,3.0,178,153,25,9,0,2,0,0,0,0,0,0,141,0,0
ESP-La Liga,2025-26,Elche,Mourad El Ghezouani,MAR,FW,27-096,1998,0.6,15,15,0,0,0,0,0,0,0,0,0,0,11,0,1
ESP-La Liga,2025-26,Elche,Núñez,ESP,"DF,FW",25-055,2000,3.0,152,131,21,7,0,0,9,14,0,0,0,0,135,0,1
ESP-La Liga,2025-26,Elche,Pedro Bigas,ESP,DF,34-350,1990,2.9,251,227,22,14,0,3,8,6,0,0,0,0,222,2,0
ESP-La Liga,2025-26,Elche,Rafa Mir,ESP,FW,28-074,1997,1.6,35,34,1,0,0,0,1,0,0,0,0,0,27,0,1
ESP-La Liga,2025-26,Elche,Rodrigo Mendoza,ESP,"MF,FW",20-169,2005,2.7,115,102,13,6,1,2,9,2,3,0,0,0,90,0,1
ESP-La Liga,2025-26,Elche,Víctor Chust,ESP,DF,25-179,2000,1.5,84,75,9,4,0,2,2,5,0,0,0,0,73,0,0
ESP-La Liga,2025-26,Elche,Álvaro Rodríguez,URU,FW,21-048,2004,2.5,49,47,2,0,0,2,1,0,0,0,0,0,34,0,0
ESP-La Liga,2025-26,Espanyol,Antoniu,ESP,FW,22-360,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Espanyol,Carlos Romero,ESP,DF,23-306,2001,2.0,63,46,17,2,0,0,4,15,0,0,0,0,46,0,1
ESP-La Liga,2025-26,Espanyol,Edu Expósito,ESP,MF,29-030,1996,1.9,77,66,10,5,0,0,9,2,3,1,0,1,62,1,1
ESP-La Liga,2025-26,Espanyol,Fernando Calero,ESP,"DF,MF",29-351,1995,1.0,69,68,1,0,0,0,0,0,0,0,0,0,61,0,0
ESP-La Liga,2025-26,Espanyol,Javi Puado,ESP,FW,27-098,1998,2.0,61,59,2,1,0,0,6,1,0,0,0,0,48,0,0
ESP-La Liga,2025-26,Espanyol,Jofre,ESP,FW,24-075,2001,0.5,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
ESP-La Liga,2025-26,Espanyol,José Salinas,ESP,"FW,MF",24-335,2000,0.1,5,5,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Espanyol,Kiké,ESP,FW,35-279,1989,0.7,15,14,1,0,0,0,0,0,0,0,0,0,9,0,1
ESP-La Liga,2025-26,Espanyol,Leandro Cabrera,URU,DF,34-075,1991,2.0,69,63,6,5,0,2,0,1,0,0,0,0,55,0,0
ESP-La Liga,2025-26,Espanyol,Marko Dmitrović,SRB,GK,33-219,1992,2.0,74,52,22,8,0,2,0,0,0,0,0,0,42,0,0
ESP-La Liga,2025-26,Espanyol,Miguel Ángel Rubio,ESP,DF,27-173,1998,1.3,44,40,4,1,0,0,0,0,0,0,0,0,36,0,0
ESP-La Liga,2025-26,Espanyol,Omar El Hilali,MAR,DF,21-353,2003,2.0,114,101,13,0,0,1,4,13,0,0,0,0,87,0,0
ESP-La Liga,2025-26,Espanyol,Pere Milla,ESP,MF,32-342,1992,1.0,28,28,0,0,0,0,0,0,0,0,0,0,21,0,1
ESP-La Liga,2025-26,Espanyol,Pol Lozano,ESP,MF,25-329,1999,1.8,75,69,6,4,0,0,2,2,0,0,0,0,57,0,3
ESP-La Liga,2025-26,Espanyol,Ramón Terrats,ESP,MF,24-317,2000,0.7,16,15,1,0,0,0,0,0,0,0,0,0,11,0,0
ESP-La Liga,2025-26,Espanyol,Roberto Férnandez,ESP,"FW,MF",23-059,2002,1.6,24,21,3,0,0,0,0,0,0,0,0,0,16,0,0
ESP-La Liga,2025-26,Espanyol,Tyrhys Dolan,ENG,FW,23-246,2001,1.4,33,33,0,0,0,0,7,0,0,0,0,0,22,0,0
ESP-La Liga,2025-26,Getafe,Adrián Liso,ESP,"FW,MF",20-151,2005,2.9,47,40,7,2,0,0,10,1,4,2,0,0,36,0,2
ESP-La Liga,2025-26,Getafe,Alex Sola,ESP,FW,26-083,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Getafe,Borja Mayoral,ESP,FW,28-148,1997,0.4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Getafe,Christantus Uche,NGA,FW,22-104,2003,3.0,46,44,1,0,0,1,1,1,0,0,0,0,29,1,1
ESP-La Liga,2025-26,Getafe,Coba da Costa,ESP,MF,23-036,2002,0.4,14,14,0,0,0,0,6,0,0,0,0,0,5,0,1
ESP-La Liga,2025-26,Getafe,David Soria,ESP,GK,32-149,1993,3.0,84,40,42,18,0,0,0,0,0,0,0,0,29,2,0
ESP-La Liga,2025-26,Getafe,Davinchi,ESP,DF,17-319,2007,2.6,105,77,27,0,0,0,2,27,0,0,0,0,73,1,3
ESP-La Liga,2025-26,Getafe,Diego Rico,ESP,DF,32-189,1993,3.0,91,83,7,4,0,1,3,3,0,0,0,0,71,1,1
ESP-La Liga,2025-26,Getafe,Djené,TOG,DF,33-243,1991,3.0,79,77,2,1,0,0,0,0,0,0,0,0,67,0,2
ESP-La Liga,2025-26,Getafe,Domingos Duarte,POR,DF,30-174,1995,2.0,41,39,2,2,0,1,0,0,0,0,0,0,28,0,0
ESP-La Liga,2025-26,Getafe,Iglesias,ESP,DF,27-059,1998,3.0,97,65,32,5,0,2,4,27,0,0,0,0,65,0,2
ESP-La Liga,2025-26,Getafe,Ismael Bekhoucha,MAR,DF,20-284,2004,1.0,18,17,1,0,0,0,2,1,0,0,0,0,10,0,2
ESP-La Liga,2025-26,Getafe,Luis Milla,ESP,MF,30-328,1994,3.0,122,96,26,11,1,4,6,0,8,3,1,0,103,0,0
ESP-La Liga,2025-26,Getafe,Mario Martín,ESP,MF,21-179,2004,2.6,72,70,2,2,0,1,1,0,0,0,0,0,55,0,3
ESP-La Liga,2025-26,Getafe,Mauro Arambarri,URU,MF,29-335,1995,3.0,59,57,1,1,0,0,0,0,0,0,0,0,46,1,2
ESP-La Liga,2025-26,Girona,Arnau Martinez,ESP,DF,22-128,2003,1.3,77,63,14,2,0,0,6,12,0,0,0,0,59,0,3
ESP-La Liga,2025-26,Girona,Axel Witsel,BEL,MF,36-231,1989,0.9,43,39,4,4,0,0,0,0,0,0,0,0,37,0,0
ESP-La Liga,2025-26,Girona,Bojan Miovski,MKD,FW,26-068,1999,0.5,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Girona,Cristhian Stuani,URU,FW,38-323,1986,0.7,8,5,3,0,0,0,0,0,0,0,0,0,6,0,1
ESP-La Liga,2025-26,Girona,Daley Blind,NED,"DF,MF",35-175,1990,1.9,127,115,12,6,0,3,3,6,0,0,0,0,116,0,1
ESP-La Liga,2025-26,Girona,David López,ESP,DF,35-326,1989,2.2,173,164,9,2,0,2,0,0,0,0,0,0,152,0,3
