league,season,team,player,nation,pos,age,born,90s,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
,,,,,,,,,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
ENG-Premier League,2024-25,Wolves,Emmanuel Agbadou,CIV,DF,27,1997,15.7,1,7,2,28.6,0.45,0.13,0.14,0.5,27.6,1,0,0,0.8,0.8,0.12,0.2,0.2
ENG-Premier League,2024-25,Wolves,Gonçalo Guedes,POR,"MF,FW",27,1996,11.1,2,27,8,29.6,2.44,0.72,0.07,0.25,18.9,0,0,0,3.2,3.2,0.12,-1.2,-1.2
ENG-Premier League,2024-25,Wolves,Hwang Hee-chan,KOR,"MF,FW",28,1996,7.3,2,5,3,60.0,0.68,0.41,0.4,0.67,17.4,0,0,0,0.8,0.8,0.16,1.2,1.2
ENG-Premier League,2024-25,Wolves,Jean-Ricner Bellegarde,FRA,"MF,FW",26,1998,18.6,2,22,5,22.7,1.18,0.27,0.09,0.4,21.2,2,0,0,1.5,1.5,0.07,0.5,0.5
ENG-Premier League,2024-25,Wolves,José Sá,POR,GK,31,1993,29.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2024-25,Wolves,João Gomes,BRA,MF,23,2001,33.0,3,35,7,20.0,1.06,0.21,0.09,0.43,18.3,0,0,0,2.9,2.9,0.08,0.1,0.1
ENG-Premier League,2024-25,Wolves,Jørgen Strand Larsen,NOR,FW,24,2000,28.7,14,54,33,61.1,1.88,1.15,0.26,0.42,11.3,0,0,0,10.3,10.3,0.19,3.7,3.7
ENG-Premier League,2024-25,Wolves,Mario Lemina,GAB,"MF,DF",30,1993,15.2,1,18,5,27.8,1.19,0.33,0.06,0.2,21.9,0,0,0,1.4,1.4,0.08,-0.4,-0.4
ENG-Premier League,2024-25,Wolves,Marshall Munetsi,ZIM,"MF,FW",28,1996,12.0,2,22,7,31.8,1.84,0.58,0.09,0.29,15.0,0,0,0,3.3,3.3,0.15,-1.3,-1.3
ENG-Premier League,2024-25,Wolves,Mateus Mane,,MF,,,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2024-25,Wolves,Matheus Cunha,BRA,"MF,FW",25,1999,28.9,15,110,44,40.0,3.81,1.52,0.14,0.34,20.5,12,0,0,8.6,8.6,0.08,6.4,6.4
ENG-Premier League,2024-25,Wolves,Matt Doherty,IRL,DF,32,1992,23.4,2,10,3,30.0,0.43,0.13,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0
ENG-Premier League,2024-25,Wolves,Nasser Djiga,BFA,DF,21,2002,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2024-25,Wolves,Nélson Semedo,POR,DF,30,1993,32.1,0,18,7,38.9,0.56,0.22,0.0,0.0,23.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9
ENG-Premier League,2024-25,Wolves,Pablo Sarabia,ESP,"MF,FW",32,1992,9.0,3,17,8,47.1,1.88,0.88,0.18,0.38,18.9,2,0,0,2.9,2.9,0.17,0.1,0.1
ENG-Premier League,2024-25,Wolves,Pedro Lima,BRA,DF,18,2006,0.8,0,1,1,100.0,1.29,1.29,0.0,0.0,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1
ENG-Premier League,2024-25,Wolves,Rayan Aït-Nouri,ALG,DF,23,2001,34.5,4,36,10,27.8,1.04,0.29,0.11,0.4,14.9,0,0,0,2.7,2.7,0.08,1.3,1.3
ENG-Premier League,2024-25,Wolves,Rodrigo Gomes,POR,"DF,FW",21,2003,9.0,2,7,3,42.9,0.78,0.33,0.29,0.67,16.8,0,0,0,0.7,0.7,0.1,1.3,1.3
ENG-Premier League,2024-25,Wolves,Sam Johnstone,ENG,GK,31,1993,7.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2024-25,Wolves,Santiago Bueno,URU,DF,25,1998,18.7,0,6,3,50.0,0.32,0.16,0.0,0.0,14.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
ENG-Premier League,2024-25,Wolves,Tom King,WAL,GK,29,1995,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ENG-Premier League,2024-25,Wolves,Tommy Doyle,ENG,MF,22,2001,5.4,0,9,2,22.2,1.66,0.37,0.0,0.0,24.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6
ENG-Premier League,2024-25,Wolves,Toti Gomes,POR,DF,25,1999,29.0,0,7,2,28.6,0.24,0.07,0.0,0.0,11.6,0,0,0,0.7,0.7,0.1,-0.7,-0.7
ENG-Premier League,2024-25,Wolves,Yerson Mosquera,COL,DF,23,2001,4.9,0,2,0,0.0,0.41,0.0,0.0,,12.4,0,0,0,0.3,0.3,0.17,-0.3,-0.3
ESP-La Liga,2024-25,Alavés,Abdel Abqar,MAR,DF,25,1999,27.4,0,12,1,8.3,0.44,0.04,0.0,0.0,8.0,0,0,0,0.9,0.9,0.08,-0.9,-0.9
ESP-La Liga,2024-25,Alavés,Abderrahman Rebbach,ALG,"FW,MF",25,1998,4.3,0,6,1,16.7,1.4,0.23,0.0,0.0,20.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ESP-La Liga,2024-25,Alavés,Adrian Rodriguez,ESP,GK,23,2000,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Alavés,Aleksandar Sedlar,SRB,DF,32,1991,6.6,0,1,0,0.0,0.15,0.0,0.0,,11.8,0,0,0,0.0,0.0,0.03,0.0,0.0
ESP-La Liga,2024-25,Alavés,Ander Guevara,ESP,MF,27,1997,21.6,0,12,3,25.0,0.55,0.14,0.0,0.0,20.9,0,0,0,0.9,0.9,0.07,-0.9,-0.9
ESP-La Liga,2024-25,Alavés,Antonio Blanco,ESP,MF,24,2000,30.3,0,25,3,12.0,0.83,0.1,0.0,0.0,27.1,0,0,0,0.8,0.8,0.03,-0.8,-0.8
ESP-La Liga,2024-25,Alavés,Antonio Sivera,ESP,GK,27,1996,31.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Alavés,Asier Villalibre,ESP,FW,26,1997,3.7,1,8,1,12.5,2.16,0.27,0.0,0.0,14.7,0,1,1,1.6,0.8,0.1,-0.6,-0.8
ESP-La Liga,2024-25,Alavés,Carles Aleñá,ESP,"MF,FW",26,1998,12.1,0,15,4,26.7,1.24,0.33,0.0,0.0,19.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7
ESP-La Liga,2024-25,Alavés,Carlos Benavídez,URU,MF,26,1998,5.4,1,5,2,40.0,0.92,0.37,0.2,0.5,21.4,0,0,0,0.3,0.3,0.05,0.7,0.7
ESP-La Liga,2024-25,Alavés,Carlos Martín,ESP,"FW,MF",22,2002,14.8,2,26,12,46.2,1.76,0.81,0.08,0.17,17.0,0,0,0,2.3,2.3,0.09,-0.3,-0.3
ESP-La Liga,2024-25,Alavés,Carlos Vicente,ESP,"FW,MF",25,1999,34.4,5,35,13,37.1,1.02,0.38,0.11,0.31,18.2,1,1,1,3.5,2.7,0.08,1.5,1.3
ESP-La Liga,2024-25,Alavés,Facundo Garcés,MAS,DF,24,1999,7.5,0,5,1,20.0,0.66,0.13,0.0,0.0,15.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
ESP-La Liga,2024-25,Alavés,Hugo Novoa,ESP,"DF,MF",21,2003,2.6,0,1,0,0.0,0.38,0.0,0.0,,9.7,0,0,0,0.5,0.5,0.49,-0.5,-0.5
ESP-La Liga,2024-25,Alavés,Jesús Owono,EQG,GK,23,2001,5.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Alavés,Joan Jordán,ESP,MF,30,1994,15.7,5,13,4,30.8,0.83,0.25,0.15,0.5,26.7,5,3,4,4.8,1.6,0.13,0.2,0.4
ESP-La Liga,2024-25,Alavés,Jon Guridi,ESP,"MF,FW",29,1995,23.1,3,23,11,47.8,1.0,0.48,0.09,0.18,14.9,0,1,1,4.2,3.4,0.15,-1.2,-1.4
ESP-La Liga,2024-25,Alavés,Kiké,ESP,FW,34,1989,28.2,13,60,24,40.0,2.12,0.85,0.17,0.42,15.4,0,3,3,9.6,7.2,0.12,3.4,2.8
ESP-La Liga,2024-25,Alavés,Luis Rioja,ESP,FW,30,1993,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Alavés,Luka Romero,ARG,"FW,MF",19,2004,2.2,0,1,0,0.0,0.45,0.0,0.0,,38.7,0,0,1,0.8,0.0,0.02,-0.8,0.0
ESP-La Liga,2024-25,Alavés,Manu Sánchez,ESP,DF,23,2000,29.3,1,12,2,16.7,0.41,0.07,0.08,0.5,16.7,0,0,0,1.7,1.7,0.15,-0.7,-0.7
ESP-La Liga,2024-25,Alavés,Moussa Diarra,MLI,DF,23,2000,20.7,0,1,0,0.0,0.05,0.0,0.0,,25.8,0,0,0,0.0,0.0,0.03,0.0,0.0
ESP-La Liga,2024-25,Alavés,Nahuel Tenaglia,ARG,DF,28,1996,32.5,2,27,8,29.6,0.83,0.25,0.07,0.25,15.5,0,0,0,2.2,2.2,0.08,-0.2,-0.2
ESP-La Liga,2024-25,Alavés,Pau Cabanes,ESP,"MF,FW",19,2005,2.1,0,2,1,50.0,0.96,0.48,0.0,0.0,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2024-25,Alavés,Pica,ESP,DF,22,2002,5.5,0,4,1,25.0,0.72,0.18,0.0,0.0,10.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3
ESP-La Liga,2024-25,Alavés,Santiago Mouriño,URU,DF,22,2002,20.5,0,13,3,23.1,0.63,0.15,0.0,0.0,15.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9
ESP-La Liga,2024-25,Alavés,Stoichkov,ESP,"MF,FW",30,1993,7.8,0,18,3,16.7,2.32,0.39,0.0,0.0,19.8,1,0,0,1.1,1.1,0.06,-1.1,-1.1
ESP-La Liga,2024-25,Alavés,Tomás Conechny,ARG,"FW,MF",26,1998,9.4,1,22,10,45.5,2.34,1.06,0.05,0.1,18.3,2,0,0,2.4,2.4,0.11,-1.4,-1.4
ESP-La Liga,2024-25,Alavés,Toni Martínez,ESP,FW,27,1997,11.2,4,46,15,32.6,4.09,1.33,0.09,0.27,17.1,0,0,0,3.6,3.6,0.08,0.4,0.4
ESP-La Liga,2024-25,Athletic Club,Adama Boiro,ESP,"DF,FW",22,2002,12.2,0,5,0,0.0,0.41,0.0,0.0,,14.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3
ESP-La Liga,2024-25,Athletic Club,Adu Ares,ESP,FW,22,2001,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Aingeru Olabarrieta,ESP,FW,18,2005,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Aitor Paredes,ESP,DF,24,2000,20.1,3,6,3,50.0,0.3,0.15,0.5,1.0,4.7,0,0,0,2.3,2.3,0.38,0.7,0.7
ESP-La Liga,2024-25,Athletic Club,Alex Padilla,ESP,GK,20,2003,3.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Ander Herrera,ESP,MF,34,1989,3.0,0,7,3,42.9,2.31,0.99,0.0,0.0,24.2,0,0,1,1.7,0.9,0.16,-1.7,-0.9
ESP-La Liga,2024-25,Athletic Club,Andoni Gorosabel,ESP,DF,27,1996,16.5,0,2,1,50.0,0.12,0.06,0.0,0.0,22.2,0,0,0,0.3,0.3,0.17,-0.3,-0.3
ESP-La Liga,2024-25,Athletic Club,Beñat Prados,ESP,MF,23,2001,19.1,1,16,5,31.3,0.84,0.26,0.06,0.2,20.1,0,0,0,1.0,1.0,0.06,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Daniel Vivian,ESP,DF,25,1999,29.0,4,18,5,27.8,0.62,0.17,0.22,0.8,13.8,0,0,0,1.9,1.9,0.11,2.1,2.1
ESP-La Liga,2024-25,Athletic Club,Endika Buján,ESP,FW,21,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Gorka Guruzeta,ESP,FW,27,1996,20.4,7,59,19,32.2,2.89,0.93,0.12,0.37,13.6,0,0,0,6.7,6.6,0.11,0.3,0.4
ESP-La Liga,2024-25,Athletic Club,Iñaki Williams,GHA,FW,30,1994,29.5,6,63,24,38.1,2.14,0.81,0.1,0.25,16.4,0,0,0,7.6,7.6,0.12,-1.6,-1.6
ESP-La Liga,2024-25,Athletic Club,Iñigo Lekue,ESP,DF,31,1993,8.6,0,2,0,0.0,0.23,0.0,0.0,,18.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
ESP-La Liga,2024-25,Athletic Club,Iñigo Ruiz de Galarreta,ESP,MF,30,1993,16.4,0,11,1,9.1,0.67,0.06,0.0,0.0,24.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
ESP-La Liga,2024-25,Athletic Club,Javi Martón,ESP,"FW,MF",25,1999,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Julen Agirrezabala,ESP,GK,23,2000,13.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Maroan Sannadi,MAR,FW,23,2001,8.4,1,19,7,36.8,2.27,0.84,0.05,0.14,15.1,0,0,0,3.5,3.5,0.18,-2.5,-2.5
ESP-La Liga,2024-25,Athletic Club,Mikel Jauregizar,ESP,MF,20,2003,24.9,2,21,8,38.1,0.84,0.32,0.1,0.25,22.1,0,0,0,1.1,1.1,0.05,0.9,0.9
ESP-La Liga,2024-25,Athletic Club,Mikel Vesga,ESP,MF,31,1993,11.0,0,5,2,40.0,0.46,0.18,0.0,0.0,21.6,0,0,1,1.2,0.4,0.08,-1.2,-0.4
ESP-La Liga,2024-25,Athletic Club,Nico Williams,ESP,FW,22,2002,22.2,5,54,19,35.2,2.43,0.86,0.09,0.26,17.6,1,0,0,4.2,4.2,0.08,0.8,0.8
ESP-La Liga,2024-25,Athletic Club,Nicolás Serrano,ESP,FW,21,2003,1.2,0,5,1,20.0,4.02,0.8,0.0,0.0,24.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2
ESP-La Liga,2024-25,Athletic Club,Oihan Sancet,ESP,MF,24,2000,18.0,15,47,17,36.2,2.61,0.94,0.26,0.71,16.7,1,3,3,9.7,7.3,0.16,5.3,4.7
ESP-La Liga,2024-25,Athletic Club,Peio Canales,ESP,"MF,FW",19,2005,2.9,0,3,0,0.0,1.04,0.0,0.0,,21.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
ESP-La Liga,2024-25,Athletic Club,Unai Gómez,ESP,"MF,FW",21,2003,14.3,1,19,4,21.1,1.33,0.28,0.05,0.25,17.5,1,0,0,1.9,1.9,0.1,-0.9,-0.9
ESP-La Liga,2024-25,Athletic Club,Unai Núñez,ESP,DF,27,1997,7.2,0,1,0,0.0,0.14,0.0,0.0,,3.3,0,0,0,0.2,0.2,0.23,-0.2,-0.2
ESP-La Liga,2024-25,Athletic Club,Unai Simón,ESP,GK,27,1997,21.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Athletic Club,Yeray Álvarez,ESP,DF,29,1995,19.8,1,9,2,22.2,0.45,0.1,0.11,0.5,15.5,0,0,0,0.5,0.5,0.05,0.5,0.5
ESP-La Liga,2024-25,Athletic Club,Yuri Berchiche,ESP,DF,34,1990,22.7,0,16,4,25.0,0.7,0.18,0.0,0.0,25.2,2,0,0,0.6,0.6,0.04,-0.6,-0.6
ESP-La Liga,2024-25,Athletic Club,Álex Berenguer,ESP,"FW,MF",29,1995,26.0,6,51,18,35.3,1.96,0.69,0.12,0.33,18.4,3,0,1,6.8,6.0,0.12,-0.8,0.0
ESP-La Liga,2024-25,Athletic Club,Álvaro djaló,ESP,FW,24,1999,7.3,1,15,3,20.0,2.05,0.41,0.07,0.33,18.5,0,0,0,0.8,0.8,0.06,0.2,0.2
ESP-La Liga,2024-25,Athletic Club,Óscar de Marcos,ESP,DF,35,1989,17.4,0,8,2,25.0,0.46,0.12,0.0,0.0,19.7,0,0,0,1.0,1.0,0.12,-1.0,-1.0
ESP-La Liga,2024-25,Atlético Madrid,Adrian Niño,ESP,FW,20,2004,0.1,0,2,0,0.0,15.0,0.0,0.0,,13.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2
ESP-La Liga,2024-25,Atlético Madrid,Alexander Sørloth,NOR,FW,28,1995,17.4,20,78,40,51.3,4.48,2.3,0.24,0.48,12.0,0,1,1,16.8,16.0,0.21,3.2,3.0
ESP-La Liga,2024-25,Atlético Madrid,Antoine Griezmann,FRA,"FW,MF",33,1991,27.4,8,48,17,35.4,1.75,0.62,0.15,0.41,18.5,5,1,2,7.4,5.9,0.13,0.6,1.1
ESP-La Liga,2024-25,Atlético Madrid,Axel Witsel,BEL,DF,35,1989,9.5,0,1,0,0.0,0.11,0.0,0.0,,10.1,0,0,0,0.0,0.0,0.03,0.0,0.0
ESP-La Liga,2024-25,Atlético Madrid,Clément Lenglet,FRA,DF,29,1995,21.9,2,10,4,40.0,0.46,0.18,0.2,0.5,14.9,1,0,0,2.4,2.4,0.24,-0.4,-0.4
ESP-La Liga,2024-25,Atlético Madrid,Conor Gallagher,ENG,MF,24,2000,18.1,3,22,4,18.2,1.21,0.22,0.14,0.75,19.7,0,0,0,2.8,2.8,0.13,0.2,0.2
ESP-La Liga,2024-25,Atlético Madrid,César Azpilicueta,ESP,DF,34,1989,9.7,1,5,2,40.0,0.51,0.21,0.2,0.5,17.8,0,0,0,0.2,0.2,0.05,0.8,0.8
ESP-La Liga,2024-25,Atlético Madrid,Giuliano Simeone,ARG,MF,21,2002,21.4,2,22,7,31.8,1.03,0.33,0.09,0.29,14.5,0,0,0,2.2,2.2,0.1,-0.2,-0.2
ESP-La Liga,2024-25,Atlético Madrid,Jan Oblak,SVN,GK,31,1993,36.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Atlético Madrid,Javi Galán,ESP,DF,29,1994,19.8,0,9,0,0.0,0.45,0.0,0.0,,24.3,0,0,0,0.2,0.2,0.02,-0.2,-0.2
ESP-La Liga,2024-25,Atlético Madrid,José María Giménez,URU,DF,29,1995,22.2,0,5,1,20.0,0.23,0.05,0.0,0.0,8.6,0,0,0,0.4,0.4,0.09,-0.4,-0.4
ESP-La Liga,2024-25,Atlético Madrid,Juan Musso,ARG,GK,30,1994,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Atlético Madrid,Julián Álvarez,ARG,FW,24,2000,27.9,17,70,36,51.4,2.51,1.29,0.19,0.36,18.3,5,4,4,14.1,11.0,0.16,2.9,2.0
ESP-La Liga,2024-25,Atlético Madrid,Koke,ESP,MF,32,1992,21.4,1,11,4,36.4,0.51,0.19,0.09,0.25,22.6,0,0,0,1.1,1.1,0.1,-0.1,-0.1
ESP-La Liga,2024-25,Atlético Madrid,Marcos Llorente,ESP,"DF,MF",29,1995,27.9,2,16,5,31.3,0.57,0.18,0.13,0.4,19.2,0,0,0,0.8,0.8,0.05,1.2,1.2
ESP-La Liga,2024-25,Atlético Madrid,Nahuel Molina,ARG,DF,26,1998,17.7,0,9,1,11.1,0.51,0.06,0.0,0.0,19.4,0,0,0,0.8,0.8,0.09,-0.8,-0.8
ESP-La Liga,2024-25,Atlético Madrid,Pablo Barrios,ESP,MF,21,2003,25.9,1,29,8,27.6,1.12,0.31,0.03,0.13,23.1,0,0,0,1.3,1.3,0.05,-0.3,-0.3
ESP-La Liga,2024-25,Atlético Madrid,Reinildo Mandava,MOZ,DF,30,1994,10.5,0,1,1,100.0,0.1,0.1,0.0,0.0,9.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
ESP-La Liga,2024-25,Atlético Madrid,Robin Le Normand,ESP,DF,27,1996,23.9,1,11,3,27.3,0.46,0.13,0.09,0.33,8.6,0,0,0,1.5,1.5,0.13,-0.5,-0.5
ESP-La Liga,2024-25,Atlético Madrid,Rodrigo De Paul,ARG,MF,30,1994,23.4,3,19,4,21.1,0.81,0.17,0.16,0.75,24.3,0,0,0,1.3,1.3,0.07,1.7,1.7
ESP-La Liga,2024-25,Atlético Madrid,Rodrigo Riquelme,ESP,"MF,DF",24,2000,5.7,0,14,4,28.6,2.44,0.7,0.0,0.0,17.7,1,0,0,0.9,0.9,0.06,-0.9,-0.9
ESP-La Liga,2024-25,Atlético Madrid,Samuel Lino,BRA,"MF,DF",24,1999,17.2,3,45,18,40.0,2.61,1.04,0.07,0.17,16.3,0,0,0,6.0,6.0,0.13,-3.0,-3.0
ESP-La Liga,2024-25,Atlético Madrid,Thomas Lemar,FRA,MF,28,1995,0.9,0,2,1,50.0,2.12,1.06,0.0,0.0,23.4,1,0,0,0.3,0.3,0.14,-0.3,-0.3
ESP-La Liga,2024-25,Atlético Madrid,Ángel Correa,ARG,"FW,MF",29,1995,8.9,4,34,14,41.2,3.8,1.57,0.12,0.29,13.9,0,0,0,4.5,4.5,0.13,-0.5,-0.5
ESP-La Liga,2024-25,Barcelona,Alejandro Balde,ESP,DF,20,2003,25.4,0,12,3,25.0,0.47,0.12,0.0,0.0,22.0,0,0,0,0.5,0.5,0.04,-0.5,-0.5
ESP-La Liga,2024-25,Barcelona,Andreas Christensen,DEN,DF,28,1996,2.8,0,1,0,0.0,0.35,0.0,0.0,,12.3,0,0,0,0.0,0.0,0.02,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Ansu Fati,ESP,FW,21,2002,2.6,0,12,5,41.7,4.64,1.93,0.0,0.0,17.1,0,0,0,1.0,1.0,0.08,-1.0,-1.0
ESP-La Liga,2024-25,Barcelona,Dani Olmo,ESP,"MF,FW",26,1998,13.5,10,40,15,37.5,2.97,1.11,0.2,0.53,18.1,1,2,2,6.5,4.9,0.12,3.5,3.1
ESP-La Liga,2024-25,Barcelona,Daniel Rodriguez,ESP,FW,18,2005,0.4,0,2,0,0.0,4.86,0.0,0.0,,22.2,0,0,0,0.0,0.0,0.01,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Eric García,ESP,"DF,MF",23,2001,17.4,2,14,8,57.1,0.8,0.46,0.14,0.25,10.7,0,0,0,2.3,2.3,0.17,-0.3,-0.3
ESP-La Liga,2024-25,Barcelona,Fermin López,ESP,"MF,FW",21,2003,13.9,6,41,15,36.6,2.95,1.08,0.15,0.4,18.0,0,0,0,5.6,5.6,0.14,0.4,0.4
ESP-La Liga,2024-25,Barcelona,Ferrán Torres,ESP,"FW,MF",24,2000,12.3,10,48,22,45.8,3.91,1.79,0.21,0.45,14.6,2,0,0,8.0,8.0,0.17,2.0,2.0
ESP-La Liga,2024-25,Barcelona,Frenkie de Jong,NED,MF,27,1997,12.7,2,5,3,60.0,0.39,0.24,0.4,0.67,17.0,0,0,0,0.7,0.7,0.13,1.3,1.3
ESP-La Liga,2024-25,Barcelona,Gavi,ESP,"MF,FW",19,2004,12.1,1,11,1,9.1,0.91,0.08,0.09,1.0,15.3,0,0,0,0.9,0.9,0.08,0.1,0.1
ESP-La Liga,2024-25,Barcelona,Gerard Martín,ESP,DF,22,2002,11.5,1,7,2,28.6,0.61,0.17,0.14,0.5,16.6,0,0,0,0.5,0.5,0.07,0.5,0.5
ESP-La Liga,2024-25,Barcelona,Héctor Fort,ESP,DF,17,2006,6.5,0,6,0,0.0,0.92,0.0,0.0,,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
ESP-La Liga,2024-25,Barcelona,Iñaki Peña,ESP,GK,25,1999,15.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Iñigo Martínez,ESP,DF,33,1991,27.7,0,13,2,15.4,0.47,0.07,0.0,0.0,13.5,0,0,0,0.5,0.5,0.04,-0.5,-0.5
ESP-La Liga,2024-25,Barcelona,Jules Koundé,FRA,DF,25,1998,28.9,2,18,6,33.3,0.62,0.21,0.11,0.33,14.1,0,0,0,1.8,1.8,0.11,0.2,0.2
ESP-La Liga,2024-25,Barcelona,Lamine Yamal,ESP,FW,17,2007,31.7,9,144,46,31.9,4.54,1.45,0.06,0.2,19.4,0,0,0,9.8,9.8,0.07,-0.8,-0.8
ESP-La Liga,2024-25,Barcelona,Marc Bernal,ESP,MF,17,2007,2.7,0,2,1,50.0,0.74,0.37,0.0,0.0,26.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
ESP-La Liga,2024-25,Barcelona,Marc Casado,ESP,MF,20,2003,17.9,1,14,1,7.1,0.78,0.06,0.07,1.0,22.4,0,0,0,1.1,1.1,0.08,-0.1,-0.1
ESP-La Liga,2024-25,Barcelona,Marc-André ter Stegen,GER,GK,32,1992,7.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Pablo Torre,ESP,"MF,FW",21,2003,3.4,3,6,4,66.7,1.74,1.16,0.5,0.75,23.5,1,0,0,0.4,0.4,0.06,2.6,2.6
ESP-La Liga,2024-25,Barcelona,Pau Cubarsí,ESP,DF,17,2007,29.1,0,8,0,0.0,0.28,0.0,0.0,,8.9,0,0,0,0.8,0.8,0.1,-0.8,-0.8
ESP-La Liga,2024-25,Barcelona,Pau Victor,ESP,FW,22,2001,3.5,2,14,8,57.1,3.95,2.26,0.14,0.25,15.2,0,0,0,3.0,3.0,0.22,-1.0,-1.0
ESP-La Liga,2024-25,Barcelona,Pedri,ESP,MF,21,2002,32.0,4,25,11,44.0,0.78,0.34,0.16,0.36,19.6,0,0,0,2.2,2.2,0.09,1.8,1.8
ESP-La Liga,2024-25,Barcelona,Raphinha,BRA,"FW,MF",27,1996,31.5,18,112,40,35.7,3.55,1.27,0.14,0.4,19.1,18,2,2,19.2,17.6,0.16,-1.2,-1.6
ESP-La Liga,2024-25,Barcelona,Robert Lewandowski,POL,FW,35,1988,29.6,27,111,45,40.5,3.75,1.52,0.22,0.53,13.2,5,3,4,27.1,24.0,0.22,-0.1,0.0
ESP-La Liga,2024-25,Barcelona,Ronald Araújo,URU,DF,25,1999,8.4,1,4,2,50.0,0.48,0.24,0.25,0.5,11.8,0,0,0,1.0,1.0,0.24,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Sergi Dominguez,ESP,DF,19,2005,1.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Barcelona,Wojciech Szczęsny,POL,GK,34,1990,15.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
ESP-La Liga,2024-25,Betis,Abde Ezzalzouli,MAR,"FW,MF",22,2001,22.0,2,61,25,41.0,2.77,1.13,0.03,0.08,15.6,1,0,1,8.0,7.2,0.12,-6.0,-5.2
