league,season,team,player,nation,pos,age,born,90s,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
GER-Bundesliga,2023-24,Union Berlin,Robin Knoche,GER,DF,31,1992,21.3,1342,135,719,601,32,14,1341,5,3,60.0,1,20.0,713,3532,1931,2,4,0,16,0,787,2
GER-Bundesliga,2023-24,Union Berlin,Sheraldo Becker,SUR,"FW,MF",28,1995,7.2,347,6,33,112,208,24,347,14,6,42.9,8,57.1,198,1490,737,32,17,7,14,4,233,73
GER-Bundesliga,2023-24,Union Berlin,Yorbe Vertessen,BEL,"FW,MF",22,2001,6.6,241,3,30,87,128,33,241,33,14,42.4,18,54.5,132,714,297,10,6,8,26,10,172,39
GER-Bundesliga,2023-24,Werder Bremen,Amos Pieper,GER,DF,25,1998,6.6,395,45,195,177,27,10,395,0,0,,0,,194,983,474,3,3,0,5,0,220,3
GER-Bundesliga,2023-24,Werder Bremen,Anthony Jung,GER,DF,31,1991,28.7,2031,285,1017,940,78,8,2031,6,5,83.3,0,0.0,1121,5721,2830,24,11,1,11,2,1306,21
GER-Bundesliga,2023-24,Werder Bremen,Christian Groß,GER,"DF,MF",34,1989,8.9,614,42,248,315,58,9,614,3,2,66.7,1,33.3,335,2089,1245,17,6,2,10,4,374,5
GER-Bundesliga,2023-24,Werder Bremen,Dawid Kownacki,POL,FW,26,1997,4.2,159,2,10,66,83,31,159,3,2,66.7,1,33.3,77,346,88,5,1,3,18,5,125,26
GER-Bundesliga,2023-24,Werder Bremen,Felix Agu,NGA,"DF,MF",23,1999,17.9,886,61,302,363,229,24,886,35,14,40.0,17,48.6,460,2297,1223,32,16,7,32,10,495,90
GER-Bundesliga,2023-24,Werder Bremen,Ilia Gruev,BUL,MF,23,2000,0.0,3,0,0,3,0,0,3,0,0,,0,,2,1,0,0,0,0,2,0,2,0
GER-Bundesliga,2023-24,Werder Bremen,Isak Hansen-Aarøen,NOR,MF,18,2004,0.3,21,0,3,9,10,0,21,2,0,0.0,2,100.0,14,128,72,2,2,0,1,2,14,3
GER-Bundesliga,2023-24,Werder Bremen,Jens Stage,DEN,MF,26,1996,25.9,1306,70,357,729,238,61,1306,14,7,50.0,6,42.9,619,2659,1339,24,20,4,16,14,763,60
GER-Bundesliga,2023-24,Werder Bremen,Jiří Pavlenka,CZE,GK,31,1992,7.0,266,233,266,0,0,0,266,0,0,,0,,127,886,544,0,0,0,1,0,94,0
GER-Bundesliga,2023-24,Werder Bremen,Joel Imasuen,USA,FW,18,2004,0.0,1,0,0,0,1,0,1,0,0,,0,,1,2,1,0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Werder Bremen,Julián Malatini,ARG,DF,22,2001,6.7,450,40,198,216,37,6,450,7,6,85.7,1,14.3,254,1271,578,9,4,0,11,3,270,7
GER-Bundesliga,2023-24,Werder Bremen,Justin Njinmah,GER,FW,22,2000,11.3,378,5,39,145,206,57,378,67,26,38.8,32,47.8,248,1845,900,36,27,21,40,7,267,95
GER-Bundesliga,2023-24,Werder Bremen,Leon Opitz,GER,"FW,DF",18,2005,0.2,17,0,7,6,4,1,17,2,1,50.0,1,50.0,10,51,28,1,1,1,2,0,9,2
GER-Bundesliga,2023-24,Werder Bremen,Leonardo Bittencourt,GER,MF,29,1993,17.5,1024,19,197,547,296,32,1024,44,17,38.6,25,56.8,652,4019,1950,61,51,5,37,11,736,74
GER-Bundesliga,2023-24,Werder Bremen,Marco Friedl,AUT,DF,25,1998,24.4,1379,234,824,541,34,4,1379,6,5,83.3,1,16.7,751,3710,1801,4,6,0,13,5,786,2
GER-Bundesliga,2023-24,Werder Bremen,Marvin Ducksch,GER,FW,29,1994,30.0,1166,25,81,531,559,110,1160,28,12,42.9,16,57.1,586,2105,834,17,20,7,53,17,779,150
GER-Bundesliga,2023-24,Werder Bremen,Michael Zetterer,GER,GK,28,1995,27.0,1200,1008,1181,19,1,1,1200,0,0,,0,,794,5192,2693,0,0,0,3,0,650,0
GER-Bundesliga,2023-24,Werder Bremen,Miloš Veljković,SRB,DF,27,1995,21.3,1461,138,694,688,84,13,1461,4,3,75.0,1,25.0,869,4332,2610,16,12,1,10,2,1014,13
GER-Bundesliga,2023-24,Werder Bremen,Mitchell Weiser,GER,"DF,MF",29,1994,29.3,1813,64,446,819,573,91,1813,107,50,46.7,50,46.7,928,4910,2602,81,49,13,54,34,1115,189
GER-Bundesliga,2023-24,Werder Bremen,Naby Keïta,GUI,"MF,DF",28,1995,1.2,81,1,16,56,10,1,81,6,4,66.7,2,33.3,55,320,182,1,1,0,3,1,57,4
GER-Bundesliga,2023-24,Werder Bremen,Nick Woltemade,GER,"FW,MF",21,2002,13.2,623,12,74,310,255,55,623,47,29,61.7,15,31.9,390,2123,804,21,23,8,58,53,471,80
GER-Bundesliga,2023-24,Werder Bremen,Niclas Füllkrug,GER,FW,30,1993,2.0,85,2,7,44,34,5,85,1,0,0.0,1,100.0,45,154,71,2,1,0,4,1,70,12
GER-Bundesliga,2023-24,Werder Bremen,Nicolai Rapp,GER,DF,26,1996,0.8,56,7,31,24,1,0,56,0,0,,0,,29,144,64,1,0,0,1,1,24,0
GER-Bundesliga,2023-24,Werder Bremen,Niklas Stark,GER,DF,28,1995,12.1,731,94,422,301,10,3,731,1,1,100.0,0,0.0,375,1904,1062,5,3,0,4,1,433,1
GER-Bundesliga,2023-24,Werder Bremen,Oliver Burke,SCO,FW,26,1997,0.4,13,0,1,10,2,0,13,1,1,100.0,0,0.0,7,51,24,2,1,0,0,0,6,1
GER-Bundesliga,2023-24,Werder Bremen,Olivier Deman,BEL,DF,23,2000,15.2,921,65,318,412,201,28,921,17,10,58.8,6,35.3,447,2075,1023,26,11,6,24,6,505,53
GER-Bundesliga,2023-24,Werder Bremen,Rafael Borré,COL,FW,27,1995,11.0,422,11,40,206,183,40,422,22,7,31.8,14,63.6,244,1319,487,16,14,5,30,16,304,73
GER-Bundesliga,2023-24,Werder Bremen,Romano Schmid,AUT,"MF,FW",23,2000,28.9,1580,31,237,816,561,68,1580,111,41,36.9,60,54.1,1002,5514,2923,75,72,22,80,58,1118,165
GER-Bundesliga,2023-24,Werder Bremen,Senne Lynen,BEL,MF,24,1999,20.0,1165,76,380,668,127,8,1165,20,8,40.0,10,50.0,544,1994,741,10,9,2,16,9,645,28
GER-Bundesliga,2023-24,Werder Bremen,Skelly Alvero,FRA,MF,21,2002,1.4,100,4,26,54,21,6,100,2,2,100.0,0,0.0,61,369,172,1,3,0,2,1,62,6
GER-Bundesliga,2023-24,Wolfsburg,Amin Sarr,SWE,"FW,MF",22,2001,4.3,181,3,13,89,80,10,181,11,2,18.2,8,72.7,112,466,175,3,5,0,13,9,134,26
GER-Bundesliga,2023-24,Wolfsburg,Aster Vranckx,BEL,MF,20,2002,12.8,748,45,209,434,112,6,748,27,16,59.3,9,33.3,382,1706,569,3,6,1,15,11,472,9
GER-Bundesliga,2023-24,Wolfsburg,Bennit Bröger,GER,FW,17,2006,0.1,8,0,1,5,2,0,8,2,0,0.0,1,50.0,6,19,8,0,0,0,1,1,7,0
GER-Bundesliga,2023-24,Wolfsburg,Cedric Zesiger,SUI,DF,25,1998,18.2,1314,141,629,634,58,10,1314,4,3,75.0,0,0.0,729,3666,2046,14,9,0,4,6,857,3
GER-Bundesliga,2023-24,Wolfsburg,Dženan Pejčinović,GER,FW,18,2005,0.4,16,0,0,7,9,4,16,0,0,,0,,8,23,19,1,0,0,1,0,11,2
GER-Bundesliga,2023-24,Wolfsburg,Jakub Kamiński,POL,"FW,MF",21,2002,5.3,259,6,44,97,119,22,259,12,1,8.3,11,91.7,140,791,334,13,5,9,9,14,169,53
GER-Bundesliga,2023-24,Wolfsburg,Joakim Mæhle,DEN,"DF,MF",26,1997,27.2,1851,85,521,814,536,56,1851,58,22,37.9,29,50.0,963,5547,3021,84,60,12,35,15,1051,137
GER-Bundesliga,2023-24,Wolfsburg,Jonas Wind,DEN,FW,24,1999,29.5,920,24,72,449,403,107,919,30,13,43.3,16,53.3,487,1793,607,17,21,5,64,35,701,115
GER-Bundesliga,2023-24,Wolfsburg,Kevin Behrens,GER,FW,32,1991,6.8,239,5,12,97,132,30,239,8,3,37.5,5,62.5,110,391,143,7,3,3,15,10,175,41
GER-Bundesliga,2023-24,Wolfsburg,Kevin Paredes,USA,"FW,MF",20,2003,15.9,809,24,180,325,311,35,809,40,14,35.0,19,47.5,478,2330,1043,34,24,8,34,17,527,112
GER-Bundesliga,2023-24,Wolfsburg,Kilian Fischer,GER,"DF,MF",22,2000,3.2,185,9,60,71,55,8,185,2,1,50.0,1,50.0,72,399,179,6,3,1,5,1,93,9
GER-Bundesliga,2023-24,Wolfsburg,Koen Casteels,BEL,GK,31,1992,25.0,1004,794,995,9,0,0,1004,0,0,,0,,605,3130,1910,0,0,0,1,0,528,0
GER-Bundesliga,2023-24,Wolfsburg,Kofi Amoako,GER,MF,18,2005,0.0,1,0,1,0,0,0,1,0,0,,0,,1,0,0,0,0,0,0,0,1,0
GER-Bundesliga,2023-24,Wolfsburg,Lovro Majer,CRO,"MF,FW",25,1998,23.4,1288,14,179,598,531,65,1286,50,25,50.0,19,38.0,794,4884,2049,61,38,9,59,27,927,140
GER-Bundesliga,2023-24,Wolfsburg,Lukas Nmecha,GER,FW,24,1998,0.5,22,0,0,8,14,6,22,0,0,,0,,10,30,4,0,1,0,4,2,14,5
GER-Bundesliga,2023-24,Wolfsburg,Mattias Svanberg,SWE,MF,24,1999,19.1,1035,33,199,567,285,29,1035,30,15,50.0,13,43.3,501,2374,1249,28,20,7,36,11,649,52
GER-Bundesliga,2023-24,Wolfsburg,Maxence Lacroix,FRA,DF,23,2000,26.2,1732,193,903,781,59,22,1732,15,7,46.7,8,53.3,925,4290,2119,5,9,0,20,1,1077,5
GER-Bundesliga,2023-24,Wolfsburg,Maximilian Arnold,GER,MF,29,1994,27.8,1827,91,429,1089,324,5,1827,11,7,63.6,3,27.3,988,4240,1846,20,15,1,20,17,1163,19
GER-Bundesliga,2023-24,Wolfsburg,Moritz Jenz,GER,DF,24,1999,19.4,1274,163,682,578,20,7,1274,1,1,100.0,0,0.0,742,3467,1863,2,3,0,6,2,838,4
GER-Bundesliga,2023-24,Wolfsburg,Nicolas Cozza,FRA,DF,24,1999,3.1,225,6,75,125,25,1,225,7,4,57.1,3,42.9,116,520,266,5,1,0,8,0,141,8
GER-Bundesliga,2023-24,Wolfsburg,Patrick Wimmer,AUT,"FW,MF",22,2001,6.5,292,2,42,138,117,23,292,18,8,44.4,9,50.0,165,935,441,8,8,3,18,6,197,44
GER-Bundesliga,2023-24,Wolfsburg,Pavao Pervan,AUT,GK,35,1987,9.0,314,279,314,0,0,0,314,0,0,,0,,170,784,465,0,0,0,0,0,163,0
GER-Bundesliga,2023-24,Wolfsburg,Ridle Baku,GER,"DF,MF",25,1998,22.4,1328,52,313,574,457,54,1328,40,17,42.5,18,45.0,732,3412,1536,37,31,9,48,20,811,130
GER-Bundesliga,2023-24,Wolfsburg,Rogério,BRA,DF,25,1998,10.1,659,25,168,337,163,10,659,18,4,22.2,13,72.2,364,2102,1019,27,16,4,12,8,369,42
GER-Bundesliga,2023-24,Wolfsburg,Sebastiaan Bornauw,BEL,DF,24,1999,15.9,1009,142,547,440,25,14,1009,5,4,80.0,1,20.0,539,2020,807,2,5,0,9,1,650,2
GER-Bundesliga,2023-24,Wolfsburg,Tiago Tomás,POR,"FW,MF",21,2002,11.5,447,9,61,184,206,53,447,55,21,38.2,28,50.9,281,1557,548,21,13,19,49,23,339,112
GER-Bundesliga,2023-24,Wolfsburg,Václav Černý,CZE,"FW,MF",25,1997,10.2,472,8,64,180,234,37,472,33,14,42.4,18,54.5,274,1601,786,26,19,10,22,15,337,83
GER-Bundesliga,2023-24,Wolfsburg,Yannick Gerhardt,GER,"MF,DF",29,1994,18.1,904,34,187,474,247,41,904,4,0,0.0,3,75.0,453,1814,856,17,14,4,13,9,575,73
ITA-Serie A,2023-24,Atalanta,Ademola Lookman,NGA,"FW,MF",25,1997,21.0,1109,2,54,458,607,129,1109,87,39,44.8,37,42.5,699,4257,1972,72,42,35,66,42,866,222
ITA-Serie A,2023-24,Atalanta,Aleksei Miranchuk,RUS,"MF,FW",27,1995,13.1,785,4,62,323,407,52,785,49,17,34.7,27,55.1,490,2993,1421,41,35,10,37,15,601,122
ITA-Serie A,2023-24,Atalanta,Berat Djimsiti,ALB,DF,30,1993,31.5,1962,217,1054,823,96,26,1962,2,1,50.0,1,50.0,953,4836,2044,6,10,0,7,3,1167,10
ITA-Serie A,2023-24,Atalanta,Charles De Ketelaere,BEL,"FW,MF",22,2001,22.5,1098,10,60,442,612,133,1097,88,40,45.5,35,39.8,669,4241,2121,88,51,41,83,54,835,219
ITA-Serie A,2023-24,Atalanta,Davide Zappacosta,ITA,DF,31,1992,20.7,1248,30,271,489,501,46,1248,42,17,40.5,23,54.8,680,3910,2001,67,33,14,27,15,820,132
ITA-Serie A,2023-24,Atalanta,Duván Zapata,COL,FW,32,1991,1.2,65,1,3,27,35,10,65,3,2,66.7,1,33.3,47,206,70,3,1,2,5,0,50,13
ITA-Serie A,2023-24,Atalanta,El Bilal Touré,MLI,FW,21,2001,4.4,179,2,6,56,117,21,179,14,3,21.4,9,64.3,128,1009,417,16,15,2,18,16,160,39
ITA-Serie A,2023-24,Atalanta,Emil Holm,SWE,DF,23,2000,10.5,635,33,161,249,233,43,635,32,18,56.3,12,37.5,290,2133,1000,28,20,5,35,18,358,80
ITA-Serie A,2023-24,Atalanta,Francesco Rossi,ITA,GK,32,1991,0.1,2,2,2,0,0,0,2,0,0,,0,,1,12,12,0,0,0,0,0,0,0
ITA-Serie A,2023-24,Atalanta,Gianluca Scamacca,ITA,FW,24,1999,16.1,655,15,35,283,340,93,655,31,15,48.4,11,35.5,448,2109,629,22,21,5,72,48,565,167
ITA-Serie A,2023-24,Atalanta,Giorgio Scalvini,ITA,DF,19,2003,28.3,1864,129,790,879,209,41,1864,19,15,78.9,4,21.1,951,4341,2433,30,22,6,22,12,1174,33
ITA-Serie A,2023-24,Atalanta,Giovanni Bonfanti,ITA,DF,20,2003,1.0,67,4,27,34,6,1,67,1,1,100.0,0,0.0,28,112,60,0,0,0,1,0,43,2
ITA-Serie A,2023-24,Atalanta,Hans Hateboer,NED,DF,29,1994,12.4,714,32,174,297,245,22,714,11,6,54.5,4,36.4,352,1548,764,19,19,3,8,4,468,71
ITA-Serie A,2023-24,Atalanta,Isak Hien,SWE,DF,24,1999,10.4,572,71,305,256,17,8,572,5,3,60.0,2,40.0,256,997,442,0,1,1,6,2,297,0
ITA-Serie A,2023-24,Atalanta,José Luis Palomino,ARG,DF,33,1990,0.3,43,6,29,14,0,0,43,0,0,,0,,21,88,51,0,0,0,0,0,22,0
ITA-Serie A,2023-24,Atalanta,Juan Musso,ARG,GK,29,1994,11.0,396,331,392,5,0,0,396,0,0,,0,,247,1394,921,0,0,0,2,0,191,0
ITA-Serie A,2023-24,Atalanta,Leonardo Mendicino,ITA,MF,17,2006,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
ITA-Serie A,2023-24,Atalanta,Luis Muriel,COL,"FW,MF",32,1991,4.5,313,1,6,129,180,25,313,22,7,31.8,9,40.9,203,1292,645,19,16,5,14,18,254,57
ITA-Serie A,2023-24,Atalanta,Marco Carnesecchi,ITA,GK,23,2000,26.9,955,861,954,1,0,0,955,0,0,,0,,484,2512,1389,0,0,0,1,0,424,0
ITA-Serie A,2023-24,Atalanta,Mario Pašalić,CRO,MF,28,1995,22.8,1350,55,298,752,310,57,1348,25,12,48.0,12,48.0,746,4239,2048,48,34,4,34,13,978,74
ITA-Serie A,2023-24,Atalanta,Marten de Roon,NED,"MF,DF",32,1991,28.9,1981,99,589,1110,294,4,1981,9,3,33.3,5,55.6,1040,4998,2569,28,22,0,19,8,1307,22
ITA-Serie A,2023-24,Atalanta,Matteo Ruggeri,ITA,DF,21,2002,27.2,1799,57,488,787,539,25,1799,41,21,51.2,16,39.0,862,4276,2186,55,40,5,29,10,1116,132
ITA-Serie A,2023-24,Atalanta,Michel Ndary Adopo,FRA,MF,23,2000,1.2,99,4,14,58,29,4,99,2,2,100.0,0,0.0,57,332,151,3,3,1,6,2,78,16
ITA-Serie A,2023-24,Atalanta,Mitchel Bakker,NED,DF,23,2000,4.2,255,6,70,116,77,10,255,12,7,58.3,4,33.3,139,807,457,12,8,2,10,3,151,20
ITA-Serie A,2023-24,Atalanta,Nadir Zortea,ITA,DF,24,1999,1.7,119,1,20,51,50,5,119,14,5,35.7,7,50.0,73,448,246,7,9,1,2,2,81,22
ITA-Serie A,2023-24,Atalanta,Rafael Tolói,ITA,DF,32,1990,10.7,630,42,249,306,77,4,630,8,4,50.0,4,50.0,339,1370,739,8,13,0,5,4,386,10
ITA-Serie A,2023-24,Atalanta,Sead Kolašinac,BIH,DF,30,1993,24.2,1472,75,607,716,161,27,1472,9,7,77.8,0,0.0,749,3441,1917,32,24,5,19,9,926,30
ITA-Serie A,2023-24,Atalanta,Teun Koopmeiners,NED,MF,25,1998,29.2,1742,52,266,838,659,85,1740,50,19,38.0,29,58.0,942,5359,2942,79,54,21,60,43,1224,190
ITA-Serie A,2023-24,Atalanta,Éderson,BRA,MF,24,1999,31.9,2027,80,508,1159,385,41,2027,42,22,52.4,18,42.9,1198,5502,2448,32,26,7,33,36,1373,50
ITA-Serie A,2023-24,Bologna,Alexis Saelemaekers,BEL,"FW,MF",24,1999,21.0,1271,7,177,555,558,47,1271,106,40,37.7,58,54.7,818,4996,2370,65,49,17,49,25,945,180
ITA-Serie A,2023-24,Bologna,Charalampos Lykogiannis,GRE,DF,29,1993,10.0,682,28,194,311,180,10,682,7,2,28.6,5,71.4,354,1964,1020,36,20,3,5,5,455,41
ITA-Serie A,2023-24,Bologna,Dan Ndoye,SUI,"FW,MF",22,2000,19.7,872,19,127,346,423,74,872,93,34,36.6,43,46.2,593,4896,2713,88,56,30,57,26,646,173
ITA-Serie A,2023-24,Bologna,Federico Ravaglia,ITA,GK,23,1999,5.9,218,195,214,4,0,0,218,1,1,100.0,0,0.0,132,579,320,0,0,0,1,0,123,0
ITA-Serie A,2023-24,Bologna,Giovanni Fabbian,ITA,"MF,FW",20,2003,11.7,425,9,78,208,144,47,425,24,12,50.0,11,45.8,209,1275,491,11,10,5,22,13,290,41
ITA-Serie A,2023-24,Bologna,Jens Odgaard,DEN,"FW,MF",24,1999,4.8,191,4,18,79,94,22,191,12,4,33.3,7,58.3,135,659,241,9,3,6,12,10,156,30
ITA-Serie A,2023-24,Bologna,Jesper Karlsson,SWE,FW,25,1998,3.8,183,4,21,63,102,11,183,11,5,45.5,3,27.3,115,718,349,13,7,6,5,6,126,35
ITA-Serie A,2023-24,Bologna,Jhon Lucumí,COL,DF,25,1998,24.6,2062,213,913,1082,81,10,2062,10,8,80.0,2,20.0,1339,7663,4522,28,21,0,15,6,1552,4
ITA-Serie A,2023-24,Bologna,Joshua Zirkzee,NED,FW,22,2001,30.7,1374,46,135,628,630,136,1372,128,52,40.6,72,56.3,814,4132,1772,53,46,22,114,64,1033,182
ITA-Serie A,2023-24,Bologna,Kacper Urbanski,POL,"MF,FW",18,2004,10.3,510,14,72,249,200,24,510,33,20,60.6,12,36.4,302,2006,823,25,17,5,22,14,357,78
ITA-Serie A,2023-24,Bologna,Kevin Bonifazi,ITA,DF,27,1996,1.0,95,21,62,34,0,0,95,1,0,0.0,1,100.0,72,273,120,0,0,0,2,0,76,1
ITA-Serie A,2023-24,Bologna,Lewis Ferguson,SCO,MF,23,1999,30.1,2043,54,317,1178,561,82,2043,34,14,41.2,15,44.1,1213,5803,2570,57,45,13,22,22,1646,138
ITA-Serie A,2023-24,Bologna,Lorenzo De Silvestri,ITA,DF,35,1988,7.5,499,32,202,226,75,2,499,0,0,,0,,256,1526,732,14,4,0,4,1,320,12
ITA-Serie A,2023-24,Bologna,Michel Aebischer,SUI,MF,26,1997,24.8,1694,51,405,1032,270,23,1694,25,14,56.0,9,36.0,1040,4507,2248,26,23,3,27,19,1308,55
ITA-Serie A,2023-24,Bologna,Nicola Bagnolini,ITA,GK,19,2004,0.1,4,4,4,0,0,0,4,0,0,,0,,1,10,1,0,0,0,0,0,1,0
ITA-Serie A,2023-24,Bologna,Nicolás Domínguez,ARG,MF,25,1998,1.1,103,2,23,69,12,0,103,0,0,,0,,39,210,116,1,2,0,1,3,79,3
ITA-Serie A,2023-24,Bologna,Nikola Moro,CRO,MF,25,1998,9.3,664,16,128,401,142,9,664,10,5,50.0,5,50.0,393,2028,896,21,21,2,9,11,501,38
ITA-Serie A,2023-24,Bologna,Oussama El Azzouzi,MAR,MF,22,2001,6.1,448,19,105,287,58,8,448,3,0,0.0,3,100.0,274,1340,577,4,3,0,5,5,345,8
ITA-Serie A,2023-24,Bologna,Remo Freuler,SUI,MF,31,1992,29.2,2178,81,525,1304,361,33,2178,12,8,66.7,3,25.0,1177,5516,2531,37,28,5,27,16,1564,48
ITA-Serie A,2023-24,Bologna,Riccardo Calafiori,ITA,DF,21,2002,26.1,2103,236,956,1018,152,23,2103,21,13,61.9,7,33.3,1291,7277,4024,28,28,1,31,12,1408,23
ITA-Serie A,2023-24,Bologna,Riccardo Orsolini,ITA,"FW,MF",26,1997,19.9,981,23,170,340,482,77,978,77,31,40.3,40,51.9,605,3460,1787,51,34,23,49,23,708,175
ITA-Serie A,2023-24,Bologna,Sam Beukema,NED,DF,24,1998,28.3,2283,291,1170,1060,61,14,2283,8,4,50.0,2,25.0,1457,8540,4162,14,10,1,6,3,1679,5
ITA-Serie A,2023-24,Bologna,Santiago Castro,ARG,FW,18,2004,2.7,76,1,5,41,30,8,76,3,2,66.7,1,33.3,51,257,62,1,2,0,9,3,65,15
ITA-Serie A,2023-24,Bologna,Stefan Posch,AUT,DF,26,1997,26.8,2358,117,852,1158,363,33,2358,26,11,42.3,13,50.0,1410,7113,3253,44,35,4,29,12,1618,64
ITA-Serie A,2023-24,Bologna,Sydney van Hooijdonk,NED,FW,23,2000,2.4,56,5,9,26,21,7,56,2,2,100.0,0,0.0,22,84,15,1,0,0,4,3,35,9
ITA-Serie A,2023-24,Bologna,Tommaso Corazza,ITA,DF,19,2004,2.2,170,6,54,72,47,5,170,3,0,0.0,2,66.7,96,555,330,10,6,1,1,2,107,9
ITA-Serie A,2023-24,Bologna,Victor Bernth Kristiansen,DEN,DF,20,2002,25.6,1890,89,667,918,320,13,1890,23,11,47.8,8,34.8,1125,5209,2280,23,15,2,14,7,1274,74
ITA-Serie A,2023-24,Bologna,Łukasz Skorupski,POL,GK,32,1991,32.0,1087,994,1080,7,0,0,1087,0,0,,0,,619,3123,1915,0,0,0,0,0,552,0
ITA-Serie A,2023-24,Cagliari,Adam Obert,SVK,DF,20,2002,10.5,587,61,256,281,52,3,587,5,3,60.0,1,20.0,283,1533,857,14,6,1,9,2,322,5
ITA-Serie A,2023-24,Cagliari,Alberto Dossena,ITA,DF,24,1998,33.1,1720,270,930,748,55,35,1720,8,5,62.5,3,37.5,774,3763,2159,9,6,0,22,10,849,2
ITA-Serie A,2023-24,Cagliari,Alessandro Deiola,ITA,MF,27,1995,17.9,700,42,175,376,153,24,700,10,5,50.0,3,30.0,272,1230,473,9,5,0,10,15,369,21
ITA-Serie A,2023-24,Cagliari,Alessandro Di Pardo,ITA,"DF,MF",24,1999,4.0,214,12,59,84,72,3,214,6,1,16.7,5,83.3,99,480,223,6,2,0,1,4,106,19
ITA-Serie A,2023-24,Cagliari,Andrea Petagna,ITA,FW,28,1995,11.1,328,8,26,153,153,39,328,17,11,64.7,4,23.5,180,923,264,11,8,3,31,23,256,56
ITA-Serie A,2023-24,Cagliari,Antoine Makoumbou,CGO,MF,25,1998,30.0,1423,62,338,847,254,11,1423,36,21,58.3,9,25.0,869,4766,2042,37,26,1,30,30,993,52
ITA-Serie A,2023-24,Cagliari,Boris Radunović,SRB,GK,27,1996,7.0,238,202,237,1,0,0,238,0,0,,0,,113,608,366,0,0,0,1,0,86,0
ITA-Serie A,2023-24,Cagliari,Edoardo Goldaniga,ITA,DF,29,1993,11.2,648,70,314,293,44,5,648,0,0,,0,,318,1757,1217,9,6,0,7,0,386,3
ITA-Serie A,2023-24,Cagliari,Eldor Shomurodov,UZB,"FW,MF",28,1995,10.4,364,4,33,164,174,46,364,28,10,35.7,16,57.1,191,1087,348,12,13,7,47,19,246,52
ITA-Serie A,2023-24,Cagliari,Gabriele Zappa,ITA,DF,23,1999,28.5,1670,72,559,730,392,33,1670,27,9,33.3,16,59.3,816,3989,2014,35,29,2,30,8,948,84
ITA-Serie A,2023-24,Cagliari,Gaetano Oristanio,ITA,"FW,MF",20,2002,12.3,426,7,53,181,204,36,426,60,32,53.3,23,38.3,269,2053,798,25,21,9,41,44,270,76
ITA-Serie A,2023-24,Cagliari,Gianluca Gaetano,ITA,"FW,MF",23,2000,8.3,328,5,22,162,154,19,327,30,10,33.3,14,46.7,179,1122,473,17,14,6,17,15,214,42
ITA-Serie A,2023-24,Cagliari,Gianluca Lapadula,PER,FW,33,1990,13.4,262,7,23,97,145,67,261,9,4,44.4,3,33.3,143,651,237,8,6,7,21,8,189,63
ITA-Serie A,2023-24,Cagliari,Ibrahim Sulemana,GHA,MF,20,2003,14.9,617,32,175,338,115,7,617,18,9,50.0,8,44.4,302,1710,691,15,9,1,18,16,330,14
ITA-Serie A,2023-24,Cagliari,Jakub Jankto,CZE,"MF,FW",27,1996,9.7,338,21,77,141,122,21,338,3,1,33.3,2,66.7,166,773,339,12,10,2,12,3,186,48
ITA-Serie A,2023-24,Cagliari,Kingstone Mutandwa,ZAM,"FW,MF",20,2003,0.4,22,2,4,12,7,2,22,3,1,33.3,2,66.7,10,53,28,1,1,0,3,0,12,2
ITA-Serie A,2023-24,Cagliari,Leonardo Pavoletti,ITA,FW,34,1988,7.0,232,8,16,105,111,42,232,0,0,,0,,103,182,59,1,0,1,25,5,186,40
ITA-Serie A,2023-24,Cagliari,Marco Mancosu,ITA,"MF,FW",34,1988,1.7,84,0,9,44,31,4,83,6,3,50.0,3,50.0,51,221,99,4,2,0,3,3,58,11
ITA-Serie A,2023-24,Cagliari,Mateusz Wieteska,POL,DF,26,1997,10.7,561,76,291,250,25,7,561,5,3,60.0,2,40.0,300,1727,1105,16,2,0,5,3,340,1
ITA-Serie A,2023-24,Cagliari,Matteo Prati,ITA,MF,19,2003,21.9,945,33,217,574,164,22,945,9,4,44.4,5,55.6,407,1611,701,8,9,1,15,7,522,17
ITA-Serie A,2023-24,Cagliari,Nahitan Nández,URU,"MF,DF",27,1995,26.0,1143,40,229,476,463,45,1142,49,28,57.1,17,34.7,557,3433,1808,57,22,10,40,37,656,89
ITA-Serie A,2023-24,Cagliari,Nicolas Viola,ITA,"MF,FW",33,1989,13.4,724,7,74,309,350,34,723,38,16,42.1,18,47.4,380,1947,822,22,19,8,37,23,478,68
ITA-Serie A,2023-24,Cagliari,Pantelis Hatzidiakos,GRE,DF,26,1997,9.5,505,50,229,237,43,8,505,3,1,33.3,2,66.7,245,1072,581,3,7,1,6,3,289,7
ITA-Serie A,2023-24,Cagliari,Paulo Azzi,BRA,"DF,MF",29,1994,10.6,620,30,166,249,216,19,620,28,13,46.4,11,39.3,295,2243,1398,47,39,5,14,5,328,42
ITA-Serie A,2023-24,Cagliari,Simone Aresti,ITA,GK,37,1986,0.0,2,2,2,0,0,0,2,0,0,,0,,1,11,11,0,0,0,0,0,0,0
