league,season,team,player,nation,pos,age,born,90s,Att,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,,,,,,,,,,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
FRA-Ligue 1,2023-24,Rennes,Baptiste Santamaria,FRA,MF,28,1995,21.4,1207,1175,30,30,2,10,0,0,0,0,0,0,1055,2,14
FRA-Ligue 1,2023-24,Rennes,Benjamin Bourigeaud,FRA,"MF,FW",29,1994,26.9,1566,1354,207,62,7,14,165,45,96,33,48,0,1197,5,34
FRA-Ligue 1,2023-24,Rennes,Bertuğ Yıldırım,TUR,FW,21,2002,5.2,106,99,7,0,0,0,1,0,0,0,0,0,73,0,0
FRA-Ligue 1,2023-24,Rennes,Birger Meling,NOR,DF,28,1994,0.2,7,4,3,1,0,0,0,2,0,0,0,0,7,0,0
FRA-Ligue 1,2023-24,Rennes,Christopher Wooh,CMR,DF,21,2001,15.4,789,746,42,34,1,4,2,2,0,0,0,0,675,1,8
FRA-Ligue 1,2023-24,Rennes,Djaoui Cissé,FRA,MF,19,2004,0.0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
FRA-Ligue 1,2023-24,Rennes,Désiré Doué,FRA,"MF,FW",18,2005,18.1,779,734,41,18,6,6,70,4,18,11,7,0,576,4,24
FRA-Ligue 1,2023-24,Rennes,Enzo Le Fée,FRA,MF,23,2000,17.0,1043,998,44,27,5,14,24,6,10,3,5,0,897,1,11
FRA-Ligue 1,2023-24,Rennes,Fabian Rieder,SUI,MF,21,2002,4.1,212,196,14,9,0,3,9,1,4,3,0,0,169,2,4
FRA-Ligue 1,2023-24,Rennes,Guela Doué,CIV,DF,20,2002,13.7,669,556,113,8,2,1,43,105,0,0,0,0,502,0,18
FRA-Ligue 1,2023-24,Rennes,Ibrahim Salah,MAR,"FW,MF",21,2001,5.8,232,230,2,0,1,1,20,0,2,0,1,0,177,0,6
FRA-Ligue 1,2023-24,Rennes,Jeanuël Belocian,FRA,DF,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8
FRA-Ligue 1,2023-24,Rennes,Jeremy Doku,BEL,FW,21,2002,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1
FRA-Ligue 1,2023-24,Rennes,Jérémy Jacquet,FRA,MF,18,2005,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
FRA-Ligue 1,2023-24,Rennes,Lorenz Assignon,TOG,DF,23,2000,11.2,600,491,109,13,0,1,22,96,0,0,0,0,516,0,12
FRA-Ligue 1,2023-24,Rennes,Lovro Majer,CRO,MF,25,1998,0.2,16,15,1,0,0,0,1,0,1,0,1,0,14,0,1
FRA-Ligue 1,2023-24,Rennes,Ludovic Blas,FRA,"FW,MF",25,1997,17.4,506,468,36,14,1,4,53,4,18,6,5,0,395,2,12
FRA-Ligue 1,2023-24,Rennes,Mahamadou Nagida,CMR,DF,18,2005,1.2,65,59,6,0,0,1,12,6,0,0,0,0,47,0,3
FRA-Ligue 1,2023-24,Rennes,Martin Terrier,FRA,"FW,MF",26,1997,17.0,497,480,16,2,2,0,5,0,0,0,0,0,395,1,7
FRA-Ligue 1,2023-24,Rennes,Mathis Lambourde,FRA,FW,17,2006,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
FRA-Ligue 1,2023-24,Rennes,Nemanja Matić,SRB,MF,34,1988,11.4,804,760,41,38,2,5,5,3,0,0,0,0,695,3,14
FRA-Ligue 1,2023-24,Rennes,Steve Mandanda,FRA,GK,38,1985,34.0,1209,921,288,96,0,0,0,0,0,0,0,0,885,0,0
FRA-Ligue 1,2023-24,Rennes,Warmed Omari,COM,DF,23,2000,23.0,1291,1252,38,32,4,8,0,2,0,0,0,0,1162,1,12
FRA-Ligue 1,2023-24,Strasbourg,Abakar Sylla,CIV,DF,20,2002,19.9,1266,1186,79,30,0,7,3,17,0,0,0,0,1111,1,5
FRA-Ligue 1,2023-24,Strasbourg,Aboubacar Ali,COM,"MF,FW",17,2006,1.4,34,34,0,0,0,0,6,0,0,0,0,0,22,0,1
FRA-Ligue 1,2023-24,Strasbourg,Alaa Bellaarouch,MAR,GK,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1
FRA-Ligue 1,2023-24,Strasbourg,Andrey Santos,BRA,MF,19,2004,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8
FRA-Ligue 1,2023-24,Strasbourg,Dilane Bakwa,FRA,"FW,MF",20,2002,24.2,862,705,154,49,9,5,155,33,72,43,22,1,587,3,28
FRA-Ligue 1,2023-24,Strasbourg,Eduard Sobol,UKR,DF,28,1995,0.3,13,11,2,0,0,0,2,2,0,0,0,0,8,0,1
FRA-Ligue 1,2023-24,Strasbourg,Emanuel Emegha,NED,FW,20,2003,23.1,295,278,17,1,0,0,1,1,0,0,0,0,216,0,10
FRA-Ligue 1,2023-24,Strasbourg,Frederic Guilbert,FRA,"DF,MF",28,1994,27.7,1467,1242,224,48,1,7,85,161,15,8,4,1,1108,1,25
FRA-Ligue 1,2023-24,Strasbourg,Gerzino Nyamsi,FRA,DF,26,1997,12.1,632,595,37,29,0,6,1,0,0,0,0,0,555,0,6
FRA-Ligue 1,2023-24,Strasbourg,Habib Diarra,SEN,"MF,FW",19,2004,25.6,874,850,23,8,3,4,22,4,3,2,0,0,735,1,13
FRA-Ligue 1,2023-24,Strasbourg,Ibrahima Sissoko,MLI,MF,25,1997,18.2,752,737,13,12,2,2,2,1,0,0,0,0,614,2,4
FRA-Ligue 1,2023-24,Strasbourg,Ismaël Doukouré,FRA,"MF,DF",20,2003,18.4,771,729,40,23,4,7,0,8,0,0,0,0,660,2,9
FRA-Ligue 1,2023-24,Strasbourg,Jean-Ricner Bellegarde,FRA,"MF,FW",25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1
FRA-Ligue 1,2023-24,Strasbourg,Jessy Deminguet,FRA,"MF,FW",25,1998,7.7,258,231,25,13,1,3,9,5,7,2,1,0,221,2,1
FRA-Ligue 1,2023-24,Strasbourg,Junior Mwanga,FRA,"MF,FW",20,2003,16.1,520,487,31,12,5,4,4,1,0,0,0,0,415,2,17
FRA-Ligue 1,2023-24,Strasbourg,Jérémy Sebas,MTQ,"FW,MF",20,2003,4.4,74,72,2,0,0,0,4,1,0,0,0,0,52,0,2
FRA-Ligue 1,2023-24,Strasbourg,Kévin Gameiro,FRA,"FW,MF",36,1987,15.0,461,448,12,1,4,1,10,0,0,0,0,0,373,1,14
FRA-Ligue 1,2023-24,Strasbourg,Lebo Mothiba,RSA,FW,27,1996,6.9,118,115,1,0,0,0,1,0,0,0,0,0,86,2,3
FRA-Ligue 1,2023-24,Strasbourg,Lucas Perrin,FRA,DF,24,1998,30.3,1839,1693,143,84,4,9,5,14,0,0,0,0,1608,3,8
FRA-Ligue 1,2023-24,Strasbourg,Marvin Senaya,TOG,"DF,MF",22,2001,23.8,1120,903,216,31,1,3,79,184,1,0,1,0,871,1,23
FRA-Ligue 1,2023-24,Strasbourg,Matz Sels,BEL,GK,31,1992,19.0,619,452,166,53,0,0,0,0,0,0,0,0,452,1,0
FRA-Ligue 1,2023-24,Strasbourg,Mohamed Bechikh,FRA,"FW,MF",18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
FRA-Ligue 1,2023-24,Strasbourg,Moïse Sahi Dion,CIV,"MF,FW",21,2001,7.0,175,165,9,0,0,0,5,3,0,0,0,0,137,1,2
FRA-Ligue 1,2023-24,Strasbourg,Patrick Ouotro,CIV,FW,17,2005,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
FRA-Ligue 1,2023-24,Strasbourg,Rabby Nzingoula,CGO,"MF,FW",17,2005,1.5,43,43,0,0,0,0,3,0,0,0,0,0,27,0,1
FRA-Ligue 1,2023-24,Strasbourg,Saidou Sow,GUI,DF,21,2002,8.0,353,338,15,14,2,2,0,1,0,0,0,0,301,0,3
FRA-Ligue 1,2023-24,Strasbourg,Sanjin Prcić,BIH,MF,29,1993,1.0,47,42,4,4,0,1,0,0,0,0,0,0,44,1,0
FRA-Ligue 1,2023-24,Strasbourg,Steven Baseya,FRA,DF,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0
FRA-Ligue 1,2023-24,Strasbourg,Thomas Delaine,FRA,"DF,MF",31,1992,22.7,882,699,179,24,2,1,104,146,9,0,8,0,638,4,25
FRA-Ligue 1,2023-24,Strasbourg,Ângelo,BRA,"FW,MF",18,2004,12.2,426,410,15,3,4,1,42,4,5,3,1,0,300,1,13
FRA-Ligue 1,2023-24,Toulouse,Aron Dønnum,NOR,"FW,MF",25,1998,17.7,571,545,24,5,4,13,28,10,9,2,5,0,428,2,17
FRA-Ligue 1,2023-24,Toulouse,Christian Mawissa,FRA,DF,18,2005,12.4,617,562,55,7,0,3,4,44,0,0,0,0,511,0,9
FRA-Ligue 1,2023-24,Toulouse,Cristian Cásseres Jr.,VEN,MF,23,2000,21.6,1030,961,67,39,3,6,22,10,10,4,3,0,837,2,24
FRA-Ligue 1,2023-24,Toulouse,Denis Genreau,AUS,"MF,FW",24,1999,5.2,205,197,8,1,2,0,7,2,0,0,0,0,148,0,15
FRA-Ligue 1,2023-24,Toulouse,Fares Chaïbi,ALG,"FW,MF",20,2002,0.6,40,38,2,0,0,0,7,0,2,1,1,0,28,0,0
FRA-Ligue 1,2023-24,Toulouse,Frank Magri,CMR,"FW,MF",23,1999,16.0,333,323,9,0,3,1,17,4,0,0,0,0,231,1,11
FRA-Ligue 1,2023-24,Toulouse,Gabriel Suazo,CHI,DF,25,1997,26.2,1482,1220,258,48,8,8,101,189,21,8,11,0,1163,4,41
FRA-Ligue 1,2023-24,Toulouse,Gelabert,ESP,"MF,FW",22,2000,8.4,356,339,16,5,6,3,9,2,5,0,3,0,275,1,16
FRA-Ligue 1,2023-24,Toulouse,Guillaume Restes,FRA,GK,18,2005,34.0,897,604,291,97,0,0,0,1,0,0,0,0,666,2,2
FRA-Ligue 1,2023-24,Toulouse,Ibrahim Cissoko,NED,"FW,MF",20,2003,2.7,116,114,2,0,0,0,20,2,0,0,0,0,89,0,4
FRA-Ligue 1,2023-24,Toulouse,Kévin Keben Biakolo,CMR,DF,19,2004,5.8,260,222,38,3,0,0,3,35,0,0,0,0,209,0,7
FRA-Ligue 1,2023-24,Toulouse,Logan Costa,CPV,DF,22,2001,29.4,1784,1676,106,52,0,14,12,19,0,0,0,0,1491,2,14
FRA-Ligue 1,2023-24,Toulouse,Mamady Bangré,BFA,"FW,MF",22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3
FRA-Ligue 1,2023-24,Toulouse,Mikkel Desler,DEN,DF,28,1995,17.2,944,775,169,20,0,1,30,149,0,0,0,0,788,0,23
FRA-Ligue 1,2023-24,Toulouse,Moussa Diarra,MLI,DF,22,2000,15.5,680,587,90,25,1,2,16,59,0,0,0,0,550,3,19
FRA-Ligue 1,2023-24,Toulouse,Naatan Skyttä,FIN,"MF,FW",21,2002,1.3,61,59,2,0,0,0,2,0,1,1,0,0,56,0,0
FRA-Ligue 1,2023-24,Toulouse,Niklas Schmidt,GER,MF,25,1998,14.1,840,777,56,25,3,11,50,7,18,6,9,0,679,7,14
FRA-Ligue 1,2023-24,Toulouse,Rasmus Nicolaisen,DEN,DF,26,1997,32.5,1679,1616,61,42,1,4,0,4,0,0,0,0,1426,2,6
FRA-Ligue 1,2023-24,Toulouse,Shavy Babicka,GAB,"FW,MF",23,2000,4.1,127,122,3,0,0,0,13,3,0,0,0,0,77,2,10
FRA-Ligue 1,2023-24,Toulouse,Stijn Spierings,NED,MF,27,1996,16.8,1089,1037,48,38,3,15,11,7,2,1,1,0,944,4,17
FRA-Ligue 1,2023-24,Toulouse,Thijs Dallinga,NED,FW,22,2000,27.9,621,591,28,1,0,7,14,2,0,0,0,0,416,2,24
FRA-Ligue 1,2023-24,Toulouse,Vincent Sierro,SUI,MF,27,1995,25.1,1316,1146,166,59,4,13,111,6,81,30,44,0,1020,4,28
FRA-Ligue 1,2023-24,Toulouse,Warren Kamanzi,NOR,"DF,FW",22,2000,13.2,604,537,63,6,0,1,20,57,0,0,0,0,502,4,10
FRA-Ligue 1,2023-24,Toulouse,Yanis Begraoui,MAR,"FW,MF",22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1
FRA-Ligue 1,2023-24,Toulouse,Yann Gboho,FRA,"MF,FW",22,2001,13.3,285,277,2,1,5,0,15,0,0,0,0,0,211,6,26
FRA-Ligue 1,2023-24,Toulouse,Zakaria Aboukhlal,MAR,"MF,FW",23,2000,8.4,196,185,11,1,0,0,5,9,0,0,0,0,140,0,7
GER-Bundesliga,2023-24,Augsburg,Arne Engels,BEL,"MF,DF",19,2003,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23
GER-Bundesliga,2023-24,Augsburg,Arne Maier,GER,MF,24,1999,11.1,593,498,92,21,0,2,85,8,61,17,34,0,449,3,12
GER-Bundesliga,2023-24,Augsburg,Dion Drena Beljo,CRO,"FW,MF",21,2002,6.5,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2
GER-Bundesliga,2023-24,Augsburg,Elvis Rexhbeçaj,KVX,MF,25,1997,22.1,709,670,37,21,3,1,21,3,3,0,2,0,523,2,19
GER-Bundesliga,2023-24,Augsburg,Ermedin Demirović,BIH,"FW,MF",25,1998,31.9,574,523,44,3,3,1,10,4,1,0,0,0,371,7,35
GER-Bundesliga,2023-24,Augsburg,Finn Dahmen,GER,GK,25,1998,31.0,1345,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0
GER-Bundesliga,2023-24,Augsburg,Fredrik Jensen,FIN,"MF,FW",25,1997,14.9,476,407,62,19,1,2,91,2,41,20,19,0,290,7,23
GER-Bundesliga,2023-24,Augsburg,Iago,BRA,DF,26,1997,18.0,735,614,116,10,1,3,44,106,0,0,0,0,536,5,22
GER-Bundesliga,2023-24,Augsburg,Irvin Cardona,FRA,"MF,DF",25,1997,0.6,15,10,5,0,0,0,6,2,3,0,3,0,8,0,0
GER-Bundesliga,2023-24,Augsburg,Jeffrey Gouweleeuw,NED,DF,32,1991,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14
GER-Bundesliga,2023-24,Augsburg,Kevin Mbabu,SUI,DF,28,1995,22.7,1020,780,236,6,1,2,101,230,0,0,0,0,644,4,42
GER-Bundesliga,2023-24,Augsburg,Kristijan Jakić,CRO,MF,26,1997,11.7,503,489,11,10,0,5,6,0,1,1,0,0,398,3,6
GER-Bundesliga,2023-24,Augsburg,Mads Pedersen,DEN,DF,26,1996,19.8,853,652,196,19,3,6,53,176,1,1,0,0,637,5,22
GER-Bundesliga,2023-24,Augsburg,Mahmut Kücüksahin,,MF,19,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
GER-Bundesliga,2023-24,Augsburg,Masaya Okugawa,JPN,"FW,DF",27,1996,0.4,11,9,2,0,0,0,0,2,0,0,0,0,7,0,0
GER-Bundesliga,2023-24,Augsburg,Maximilian Bauer,GER,DF,23,2000,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3
GER-Bundesliga,2023-24,Augsburg,Mergim Berisha,GER,FW,25,1998,1.4,14,13,1,0,0,0,1,0,0,0,0,0,10,0,1
GER-Bundesliga,2023-24,Augsburg,Mert Kömür,GER,"MF,DF",18,2005,1.3,34,33,1,0,1,0,1,1,0,0,0,0,30,0,1
GER-Bundesliga,2023-24,Augsburg,Nathanael Mbuku,COD,FW,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
GER-Bundesliga,2023-24,Augsburg,Niklas Dorsch,GER,MF,25,1998,15.4,628,600,25,22,2,4,3,0,1,0,1,0,545,3,5
GER-Bundesliga,2023-24,Augsburg,Ohis Felix Uduokhai,GER,DF,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6
GER-Bundesliga,2023-24,Augsburg,Patric Pfeiffer,GER,DF,23,1999,5.7,267,257,9,6,0,3,1,3,0,0,0,0,193,1,7
GER-Bundesliga,2023-24,Augsburg,Pep Biel,ESP,"MF,FW",26,1996,3.2,123,113,10,3,0,1,14,0,6,1,4,0,99,0,2
GER-Bundesliga,2023-24,Augsburg,Phillip Tietz,GER,FW,26,1997,26.5,534,520,8,1,4,3,6,0,0,0,0,0,332,6,15
GER-Bundesliga,2023-24,Augsburg,Robert Gumny,POL,DF,25,1998,5.3,195,144,51,0,0,0,8,51,0,0,0,0,138,0,5
GER-Bundesliga,2023-24,Augsburg,Ruben Vargas,SUI,"MF,FW",24,1998,21.8,684,614,68,8,5,2,63,37,11,5,4,0,474,2,32
GER-Bundesliga,2023-24,Augsburg,Sven Michel,GER,"FW,MF",33,1990,6.5,173,155,15,0,2,0,10,2,0,0,0,0,97,3,10
GER-Bundesliga,2023-24,Augsburg,Tim Breithaupt,GER,MF,21,2002,7.0,281,274,6,3,0,0,2,0,0,0,0,0,232,1,6
GER-Bundesliga,2023-24,Augsburg,Tomáš Koubek,CZE,GK,30,1992,3.0,98,70,28,4,0,0,0,0,0,0,0,0,69,0,1
GER-Bundesliga,2023-24,Bayern Munich,Aleksandar Pavlovic,GER,MF,19,2004,13.6,971,935,31,15,0,6,18,2,14,3,9,0,897,5,4
GER-Bundesliga,2023-24,Bayern Munich,Alphonso Davies,CAN,DF,22,2000,22.9,1642,1455,187,27,4,1,31,160,0,0,0,0,1440,0,31
GER-Bundesliga,2023-24,Bayern Munich,Bouna Sarr,SEN,DF,31,1992,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1
GER-Bundesliga,2023-24,Bayern Munich,Bryan Zaragoza,ESP,"FW,MF",22,2001,2.0,82,78,4,0,0,2,10,1,2,0,1,0,60,0,6
GER-Bundesliga,2023-24,Bayern Munich,Daniel Peretz,ISR,GK,23,2000,0.2,17,15,2,0,0,0,0,0,0,0,0,0,12,0,0
GER-Bundesliga,2023-24,Bayern Munich,Dayot Upamecano,FRA,DF,24,1998,19.6,1813,1778,33,20,1,12,3,12,0,0,0,0,1678,2,16
GER-Bundesliga,2023-24,Bayern Munich,Eric Dier,ENG,DF,29,1994,13.0,1143,1092,48,19,0,16,7,3,0,0,0,0,1042,3,4
GER-Bundesliga,2023-24,Bayern Munich,Eric Maxim Choupo-Moting,CMR,"MF,FW",34,1989,8.0,282,273,9,0,3,0,11,0,0,0,0,0,232,0,13
GER-Bundesliga,2023-24,Bayern Munich,Frans Krätzig,GER,DF,20,2003,0.6,50,45,5,0,1,1,0,5,0,0,0,0,45,0,0
GER-Bundesliga,2023-24,Bayern Munich,Harry Kane,ENG,FW,30,1993,31.5,664,620,41,10,13,14,31,8,2,1,0,0,474,3,31
GER-Bundesliga,2023-24,Bayern Munich,Jamal Musiala,GER,"MF,FW",20,2003,19.5,772,745,21,3,12,2,11,9,1,0,0,0,621,6,38
GER-Bundesliga,2023-24,Bayern Munich,Jonathan Asp Jensen,DEN,FW,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GER-Bundesliga,2023-24,Bayern Munich,Joshua Kimmich,GER,"MF,DF",28,1995,24.2,2267,1983,273,75,11,15,195,77,121,41,57,2,1951,11,20
GER-Bundesliga,2023-24,Bayern Munich,Kim Min-jae,KOR,DF,26,1996,21.9,2139,2071,66,22,4,13,2,4,0,0,0,0,1986,2,8
GER-Bundesliga,2023-24,Bayern Munich,Kingsley Coman,FRA,FW,27,1996,12.4,647,630,13,1,1,5,60,6,3,0,0,0,528,4,19
GER-Bundesliga,2023-24,Bayern Munich,Konrad Laimer,AUT,"DF,MF",26,1997,19.7,1457,1339,113,24,4,5,31,83,4,0,0,0,1294,5,29
GER-Bundesliga,2023-24,Bayern Munich,Leon Goretzka,GER,MF,28,1995,24.9,1754,1708,43,30,9,10,10,10,0,0,0,0,1559,3,22
GER-Bundesliga,2023-24,Bayern Munich,Leroy Sané,GER,FW,27,1996,23.7,1098,987,106,14,8,6,86,11,63,29,26,0,878,5,31
GER-Bundesliga,2023-24,Bayern Munich,Lovro Zvonarek,CRO,"FW,MF",18,2005,1.8,60,59,1,0,1,0,1,0,0,0,0,0,50,0,2
GER-Bundesliga,2023-24,Bayern Munich,Manuel Neuer,GER,GK,37,1986,22.8,876,754,122,24,0,3,0,1,0,0,0,0,754,0,0
GER-Bundesliga,2023-24,Bayern Munich,Mathys Tel,FRA,"FW,MF",18,2005,11.7,410,389,18,1,1,2,18,9,2,0,0,0,340,3,12
GER-Bundesliga,2023-24,Bayern Munich,Matteo Perez Vinlöf,SWE,FW,17,2005,0.2,13,10,3,1,0,0,1,2,0,0,0,0,11,0,0
GER-Bundesliga,2023-24,Bayern Munich,Matthijs de Ligt,NED,DF,23,1999,15.4,1193,1169,23,19,0,3,2,1,0,0,0,0,1120,1,4
GER-Bundesliga,2023-24,Bayern Munich,Noussair Mazraoui,MAR,DF,25,1997,13.3,980,865,112,14,0,0,19,98,0,0,0,0,865,3,23
GER-Bundesliga,2023-24,Bayern Munich,Raphaël Guerreiro,POR,"DF,MF",29,1993,13.2,1017,940,76,9,0,0,42,52,15,3,9,0,880,1,16
GER-Bundesliga,2023-24,Bayern Munich,Ryan Gravenberch,NED,FW,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
GER-Bundesliga,2023-24,Bayern Munich,Sacha Boey,FRA,DF,22,2000,1.2,69,52,17,2,0,0,0,15,0,0,0,0,58,0,2
GER-Bundesliga,2023-24,Bayern Munich,Serge Gnabry,GER,"FW,MF",28,1995,4.8,214,205,8,0,3,1,10,6,1,1,0,0,180,1,5
GER-Bundesliga,2023-24,Bayern Munich,Sven Ulreich,GER,GK,34,1988,11.0,395,335,60,13,0,0,0,0,0,0,0,0,333,0,0
GER-Bundesliga,2023-24,Bayern Munich,Thomas Müller,GER,"MF,FW",33,1989,18.4,810,767,41,3,7,2,55,34,0,0,0,0,602,2,25
GER-Bundesliga,2023-24,Bochum,Andreas Luthe,GER,GK,36,1987,1.0,49,37,12,5,0,0,0,0,0,0,0,0,25,0,0
GER-Bundesliga,2023-24,Bochum,Anthony Losilla,FRA,MF,37,1986,28.6,896,881,13,4,2,3,6,2,0,0,0,0,649,2,21
GER-Bundesliga,2023-24,Bochum,Bernardo,BRA,DF,28,1995,32.5,1622,1356,259,12,0,4,30,233,0,0,0,0,1167,7,34
GER-Bundesliga,2023-24,Bochum,Christopher Antwi-Adjei,GHA,"FW,MF",29,1994,13.5,454,343,108,1,1,1,55,106,0,0,0,0,274,3,21
GER-Bundesliga,2023-24,Bochum,Cristian Gamboa,CRC,DF,33,1989,13.2,475,383,91,3,0,3,23,88,0,0,0,0,350,1,6
GER-Bundesliga,2023-24,Bochum,Danilo Soares,BRA,DF,31,1991,3.9,179,131,48,1,1,0,3,46,1,0,0,0,124,0,3
GER-Bundesliga,2023-24,Bochum,Erhan Mašović,SRB,"DF,MF",24,1998,24.7,732,692,39,20,2,4,5,18,0,0,0,0,570,1,9
GER-Bundesliga,2023-24,Bochum,Felix Passlack,GER,DF,25,1998,10.7,414,310,99,0,2,1,40,98,1,0,1,0,262,5,24
GER-Bundesliga,2023-24,Bochum,Gonçalo Paciência,POR,"FW,MF",28,1994,7.2,176,161,12,3,1,1,10,2,2,1,1,0,111,3,11
GER-Bundesliga,2023-24,Bochum,Ivan Ordets,UKR,DF,31,1992,20.9,653,641,9,7,0,3,1,2,0,0,0,0,473,3,5
GER-Bundesliga,2023-24,Bochum,Keven Schlotterbeck,GER,DF,26,1997,24.3,1027,970,51,18,0,2,12,5,0,0,0,0,802,6,5
GER-Bundesliga,2023-24,Bochum,Kevin Stöger,AUT,MF,29,1993,29.6,2028,1650,362,156,16,12,258,40,110,42,60,1,1363,16,55
GER-Bundesliga,2023-24,Bochum,Lukas Daschner,GER,"MF,FW",24,1998,6.0,179,164,14,4,2,2,20,2,8,6,0,0,107,1,9
GER-Bundesliga,2023-24,Bochum,Manuel Riemann,GER,GK,34,1988,33.0,1715,1313,393,184,0,8,4,0,0,0,0,0,1031,9,0
GER-Bundesliga,2023-24,Bochum,Matúš Bero,SVK,"MF,FW",27,1995,18.5,535,502,28,3,7,1,16,23,0,0,0,0,355,5,20
GER-Bundesliga,2023-24,Bochum,Maximilian Wittek,GER,"DF,FW",27,1995,11.9,499,393,100,8,1,3,51,71,15,3,9,0,312,6,13
GER-Bundesliga,2023-24,Bochum,Moritz Broschinski,GER,FW,22,2000,13.9,223,215,5,0,0,0,12,0,0,0,0,0,135,3,10
GER-Bundesliga,2023-24,Bochum,Moritz-Broni Kwarteng,GHA,FW,25,1998,3.1,94,91,3,0,0,0,5,1,2,0,1,0,67,0,1
GER-Bundesliga,2023-24,Bochum,Noah Loosli,SUI,DF,26,1997,3.8,127,120,6,1,0,0,2,5,0,0,0,0,81,1,4
GER-Bundesliga,2023-24,Bochum,Patrick Osterhage,GER,MF,23,2000,20.7,835,812,20,10,5,1,20,7,3,1,0,0,658,3,27
GER-Bundesliga,2023-24,Bochum,Philipp Förster,GER,"MF,FW",28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4
GER-Bundesliga,2023-24,Bochum,Philipp Hofmann,GER,FW,30,1993,17.5,416,403,11,0,1,0,3,0,0,0,0,0,266,2,9
GER-Bundesliga,2023-24,Bochum,Simon Zoller,GER,"FW,MF",32,1991,0.5,8,6,2,0,0,0,0,0,0,0,0,0,5,0,1
GER-Bundesliga,2023-24,Bochum,Takuma Asano,JPN,"FW,MF",28,1994,22.1,397,383,12,1,1,0,37,2,1,0,0,0,262,2,26
GER-Bundesliga,2023-24,Bochum,Tim Oermann,GER,DF,19,2003,7.9,262,196,63,1,0,1,8,62,0,0,0,0,181,3,7
GER-Bundesliga,2023-24,Darmstadt 98,Aaron Seydel,GER,FW,27,1996,6.9,190,176,12,0,0,0,1,2,0,0,0,0,110,2,7
GER-Bundesliga,2023-24,Darmstadt 98,Alexander Brunst,GER,GK,28,1995,3.0,150,116,34,13,0,1,0,0,0,0,0,0,103,0,0
GER-Bundesliga,2023-24,Darmstadt 98,Andreas Müller,GER,MF,23,2000,3.9,168,165,3,1,0,0,2,1,0,0,0,0,129,0,4
GER-Bundesliga,2023-24,Darmstadt 98,Asaf Arania,ISR,MF,17,2005,0.1,4,3,1,0,0,0,0,1,0,0,0,0,4,0,0
GER-Bundesliga,2023-24,Darmstadt 98,Bartol Franjić,CRO,MF,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9
GER-Bundesliga,2023-24,Darmstadt 98,Braydon Manu,GHA,MF,26,1997,1.9,33,29,3,0,0,0,4,3,0,0,0,0,24,1,4
GER-Bundesliga,2023-24,Darmstadt 98,Christoph Klarer,AUT,DF,23,2000,26.2,1200,1153,46,38,0,13,8,8,0,0,0,0,1044,1,11
GER-Bundesliga,2023-24,Darmstadt 98,Christoph Zimmermann,GER,DF,30,1993,13.6,555,532,21,16,0,7,0,5,0,0,0,0,455,2,6
GER-Bundesliga,2023-24,Darmstadt 98,Clemens Riedel,GER,DF,20,2003,8.4,576,545,30,5,0,3,8,25,0,0,0,0,490,1,9
GER-Bundesliga,2023-24,Darmstadt 98,Emir Karic,AUT,DF,26,1997,19.8,1210,1028,178,13,0,12,52,165,0,0,0,0,953,4,28
GER-Bundesliga,2023-24,Darmstadt 98,Fabian Holland,GER,"MF,DF",33,1990,20.4,919,836,78,30,3,4,26,40,8,2,5,0,720,5,24
