league,season,team,player,nation,pos,age,born,90s,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types
ESP-La Liga,2024-25,Barcelona,Pau Victor,ESP,FW,22,2001,3.5,13,3.64,11,0,1,0,1,0,2,0.56,1,0,0,0,1,0
ESP-La Liga,2024-25,Barcelona,Pedri,ESP,MF,21,2002,32.0,165,5.16,148,8,2,2,4,1,17,0.53,15,1,1,0,0,0
ESP-La Liga,2024-25,Barcelona,Raphinha,BRA,"FW,MF",27,1996,31.5,163,5.17,101,31,8,12,10,1,22,0.7,11,2,4,2,2,1
ESP-La Liga,2024-25,Barcelona,Robert Lewandowski,POL,FW,35,1988,29.6,50,1.69,33,0,4,8,5,0,3,0.1,2,0,0,1,0,0
ESP-La Liga,2024-25,Barcelona,Ronald Araújo,URU,DF,25,1999,8.4,12,1.43,11,0,0,1,0,0,2,0.24,1,0,0,1,0,0
ESP-La Liga,2024-25,Barcelona,Sergi Dominguez,ESP,DF,19,2005,1.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Barcelona,Wojciech Szczęsny,POL,GK,34,1990,15.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Abde Ezzalzouli,MAR,"FW,MF",22,2001,22.0,66,2.99,43,0,10,8,4,1,7,0.32,4,0,0,2,1,0
ESP-La Liga,2024-25,Betis,Adrián,ESP,GK,37,1987,19.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Aitor Ruibal,ESP,"DF,FW",28,1996,14.6,36,2.46,31,2,1,1,1,0,4,0.27,4,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Antony,BRA,FW,24,2000,15.1,77,5.09,61,4,5,4,3,0,9,0.6,6,0,1,2,0,0
ESP-La Liga,2024-25,Betis,Assane Diao,SEN,FW,18,2005,3.1,7,2.28,6,0,0,1,0,0,2,0.65,2,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Carlos Guirao,ESP,MF,21,2003,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Cucho,COL,FW,25,1999,12.7,46,3.64,32,0,5,5,3,1,8,0.63,5,0,1,0,2,0
ESP-La Liga,2024-25,Betis,Cédric Bakambu,COD,FW,33,1991,7.9,11,1.39,9,0,0,1,1,0,3,0.38,2,0,0,0,1,0
ESP-La Liga,2024-25,Betis,Diego Llorente,ESP,DF,30,1993,28.0,15,0.54,12,0,0,1,1,1,2,0.07,1,0,0,0,0,1
ESP-La Liga,2024-25,Betis,Ezequiel Ávila,ARG,FW,30,1994,7.5,31,4.12,24,0,1,2,4,0,3,0.4,3,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Fran Vieites,ESP,GK,25,1999,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Giovani Lo Celso,ARG,"MF,FW",28,1996,16.2,93,5.74,67,19,3,0,4,0,9,0.56,6,1,2,0,0,0
ESP-La Liga,2024-25,Betis,Héctor Bellerín,ESP,DF,29,1995,6.4,12,1.86,11,0,1,0,0,0,2,0.31,2,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Iker Losada,ESP,"MF,FW",22,2001,3.7,8,2.14,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Isco,ESP,MF,32,1992,17.2,111,6.46,75,24,3,4,3,2,14,0.81,10,4,0,0,0,0
ESP-La Liga,2024-25,Betis,Jesus Rodríguez,ESP,FW,18,2005,12.3,34,2.75,17,0,8,2,7,0,5,0.41,3,0,0,1,1,0
ESP-La Liga,2024-25,Betis,Johnny Cardoso,USA,MF,22,2001,23.8,35,1.47,29,0,5,0,0,1,1,0.04,1,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Juanmi,ESP,"FW,MF",31,1993,2.7,5,1.84,3,0,1,0,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Marc Bartra,ESP,DF,33,1991,23.3,13,0.56,10,0,1,2,0,0,3,0.13,1,0,0,2,0,0
ESP-La Liga,2024-25,Betis,Marc Roca,ESP,MF,27,1996,10.1,24,2.38,19,1,2,1,0,1,1,0.1,1,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Mateo Flores,ESP,MF,20,2004,1.7,2,1.18,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Nabil Fekir,FRA,MF,31,1993,2.0,12,6.0,9,2,0,0,0,1,1,0.5,0,1,0,0,0,0
ESP-La Liga,2024-25,Betis,Natan,BRA,DF,23,2001,24.2,11,0.46,9,0,0,0,1,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Nobel Mendy,FRA,DF,19,2004,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Pablo Fornals,ESP,"MF,FW",28,1996,20.3,88,4.33,78,5,2,3,0,0,9,0.44,9,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Pablo Garcia,ESP,FW,17,2006,0.4,2,4.62,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Ricardo Rodríguez,SUI,DF,31,1992,14.2,27,1.91,23,1,0,2,0,1,2,0.14,2,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Rodri,ESP,FW,24,2000,1.3,11,8.39,7,2,0,1,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Romain Perraud,FRA,DF,26,1997,22.2,36,1.62,32,1,1,2,0,0,5,0.23,4,0,0,1,0,0
ESP-La Liga,2024-25,Betis,Rui Silva,POR,GK,30,1994,15.0,5,0.33,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Sergi Altimira,ESP,MF,22,2001,21.9,52,2.37,40,0,3,2,1,6,1,0.05,1,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Sergio Arribas,ESP,DF,21,2003,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Vitor Roque,BRA,FW,19,2005,13.7,34,2.48,19,0,5,5,5,0,4,0.29,0,0,0,1,3,0
ESP-La Liga,2024-25,Betis,William Carvalho,POR,MF,32,1992,5.4,14,2.6,14,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Youssouf Sabaly,SEN,DF,31,1993,17.6,19,1.08,17,1,1,0,0,0,3,0.17,3,0,0,0,0,0
ESP-La Liga,2024-25,Betis,Ángel Ortíz,ESP,DF,20,2004,3.9,6,1.53,5,0,0,0,1,0,2,0.51,2,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Alfon,ESP,"FW,MF",25,1999,15.2,59,3.87,32,0,12,9,6,0,7,0.46,4,0,0,2,1,0
ESP-La Liga,2024-25,Celta Vigo,Anastasios Douvikas,GRE,FW,24,1999,7.8,11,1.41,5,0,2,1,3,0,1,0.13,1,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Borja Iglesias,ESP,FW,31,1993,21.7,36,1.66,25,1,0,5,5,0,7,0.32,3,0,0,1,3,0
ESP-La Liga,2024-25,Celta Vigo,Carl Starfelt,SWE,DF,29,1995,25.2,18,0.71,16,0,0,1,0,1,1,0.04,1,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Carlos Dominguez,ESP,DF,23,2001,13.1,6,0.46,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Damián Rodríguez,ESP,MF,21,2003,10.3,26,2.52,17,9,0,0,0,0,2,0.19,2,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Fer López,,"FW,MF",,,7.5,30,4.02,23,0,3,2,1,1,3,0.4,2,0,0,1,0,0
ESP-La Liga,2024-25,Celta Vigo,Fran Beltrán,ESP,MF,25,1999,26.9,43,1.6,38,0,1,4,0,0,4,0.15,4,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Franco Cervi,ARG,"FW,MF",30,1994,3.0,5,1.65,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Hugo Sotelo,ESP,MF,20,2003,13.9,40,2.87,27,12,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Hugo Álvarez,ESP,"MF,DF",21,2003,17.5,46,2.63,38,0,5,3,0,0,9,0.52,7,0,2,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Iago Aspas,ESP,"FW,MF",36,1987,19.4,74,3.82,66,1,2,3,2,0,13,0.67,11,0,0,1,1,0
ESP-La Liga,2024-25,Celta Vigo,Iker Losada,ESP,"FW,MF",22,2001,4.0,8,2.02,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Ilaix Moriba,GUI,MF,21,2003,23.7,55,2.32,40,0,2,5,4,4,5,0.21,3,0,0,1,1,0
ESP-La Liga,2024-25,Celta Vigo,Iván Villar,ESP,GK,27,1997,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Jailson Siqueira,BRA,"DF,MF",28,1995,6.8,8,1.17,5,0,0,1,0,2,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Javi Rodríguez,ESP,DF,21,2003,27.9,35,1.25,29,0,2,1,3,0,3,0.11,3,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Javier Manquillo,ESP,DF,30,1994,5.7,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Jonathan Bamba,CIV,"FW,MF",28,1996,9.0,28,3.11,24,0,2,2,0,0,4,0.44,4,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Joseph Aidoo,GHA,DF,28,1995,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Luca de la Torre,USA,MF,26,1998,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Marcos Alonso,ESP,DF,33,1990,29.4,46,1.56,38,3,1,3,0,1,6,0.2,6,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Mihailo Ristić,SRB,"DF,MF",28,1995,4.8,10,2.1,6,3,0,1,0,0,1,0.21,1,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Pablo Durán,ESP,"FW,MF",23,2001,15.5,30,1.94,22,0,2,4,2,0,4,0.26,3,0,0,1,0,0
ESP-La Liga,2024-25,Celta Vigo,Sergio Carreira,ESP,"MF,DF",23,2000,18.4,36,1.96,32,1,3,0,0,0,4,0.22,4,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Tadeo Allende,ARG,FW,25,1999,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Vicente Guaita,ESP,GK,37,1987,34.0,3,0.09,1,2,0,0,0,0,1,0.03,1,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Williot Swedberg,SWE,"FW,MF",20,2004,15.0,36,2.4,24,0,3,8,1,0,8,0.53,6,0,1,1,0,0
ESP-La Liga,2024-25,Celta Vigo,Yoel Lago,ESP,DF,20,2004,6.5,2,0.31,2,0,0,0,0,0,1,0.15,1,0,0,0,0,0
ESP-La Liga,2024-25,Celta Vigo,Óscar Mingueza,ESP,"MF,DF",25,1999,30.3,97,3.2,77,9,2,4,3,2,14,0.46,10,1,2,0,1,0
ESP-La Liga,2024-25,Espanyol,Alejo Véliz,ARG,FW,20,2003,12.5,14,1.1,7,0,0,2,5,0,4,0.31,2,0,0,0,2,0
ESP-La Liga,2024-25,Espanyol,Alex Král,CZE,MF,26,1998,30.2,42,1.39,31,1,2,2,4,2,1,0.03,1,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Antoniu,ESP,"FW,MF",21,2002,11.4,24,2.11,11,0,6,0,5,2,1,0.09,1,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Brian Oliván,ESP,DF,30,1994,11.3,24,2.09,16,8,0,0,0,0,1,0.09,0,1,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Carlos Romero,ESP,DF,22,2001,28.4,62,2.18,42,12,6,1,1,0,4,0.14,2,1,0,0,1,0
ESP-La Liga,2024-25,Espanyol,Edu Expósito,ESP,MF,27,1996,11.6,44,3.79,22,15,2,2,3,0,2,0.17,0,2,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Fernando Calero,ESP,"DF,MF",28,1995,7.9,6,0.76,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Irvin Cardona,FRA,"FW,MF",26,1997,6.7,20,2.97,16,1,0,2,1,0,3,0.45,2,0,0,1,0,0
ESP-La Liga,2024-25,Espanyol,Javi Puado,ESP,"FW,MF",26,1998,33.0,55,1.66,44,0,2,5,4,0,7,0.21,6,0,0,0,1,0
ESP-La Liga,2024-25,Espanyol,Joan García,ESP,GK,23,2001,38.0,9,0.24,5,4,0,0,0,0,1,0.03,0,1,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Jofre,ESP,"MF,FW",23,2001,24.1,56,2.33,38,0,6,5,7,0,5,0.21,4,0,0,0,1,0
ESP-La Liga,2024-25,Espanyol,José Gragera,ESP,MF,23,2000,6.3,7,1.11,4,0,0,0,1,2,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Justin Smith,CAN,MF,21,2003,2.3,2,0.86,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Leandro Cabrera,URU,DF,33,1991,31.9,21,0.66,17,0,0,2,1,1,7,0.22,4,0,0,2,1,0
ESP-La Liga,2024-25,Espanyol,Marash Kumbulla,ALB,DF,24,2000,33.0,16,0.48,11,0,1,3,1,0,2,0.06,1,0,1,0,0,0
ESP-La Liga,2024-25,Espanyol,Naci Ünüvar,NED,"MF,DF",21,2003,0.3,2,5.63,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Omar El Hilali,MAR,DF,20,2003,35.0,28,0.8,24,1,1,1,1,0,3,0.09,3,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Pere Milla,ESP,"MF,FW",31,1992,5.1,13,2.57,11,1,0,1,0,0,1,0.2,1,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Pol Lozano,ESP,MF,24,1999,21.6,40,1.84,32,6,0,0,0,2,2,0.09,2,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Rafael Bauza,ESP,MF,19,2005,2.0,1,0.49,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Roberto Férnandez,ESP,FW,22,2002,16.6,28,1.68,18,0,3,2,4,1,3,0.18,0,0,0,0,2,1
ESP-La Liga,2024-25,Espanyol,Roger Hinojo,ESP,DF,19,2005,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Sergi Gómez,ESP,DF,32,1992,7.4,4,0.54,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Urko González,ESP,MF,23,2001,15.3,23,1.51,19,0,2,1,1,0,5,0.33,5,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Walid Cheddira,MAR,FW,26,1998,7.1,20,2.81,10,0,2,4,4,0,5,0.7,1,0,1,1,2,0
ESP-La Liga,2024-25,Espanyol,Álvaro Aguado,ESP,MF,28,1996,4.9,16,3.25,13,1,1,1,0,0,1,0.2,1,0,0,0,0,0
ESP-La Liga,2024-25,Espanyol,Álvaro Tejero,ESP,"MF,DF",28,1996,13.8,55,4.0,28,23,1,1,1,1,9,0.65,4,3,1,1,0,0
ESP-La Liga,2024-25,Getafe,Abdoulaye Keita,ESP,"FW,MF",21,2002,1.1,1,0.95,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Alberto Risco,ESP,"MF,FW",18,2005,0.8,6,7.71,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Alex Sola,ESP,"MF,FW",25,1999,11.4,26,2.28,17,0,6,0,3,0,2,0.18,2,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Allan Nyom,CMR,"DF,MF",36,1988,9.9,11,1.12,7,0,0,1,2,1,3,0.3,2,0,0,1,0,0
ESP-La Liga,2024-25,Getafe,Bertuğ Yıldırım,TUR,FW,22,2002,12.0,21,1.75,13,0,1,2,4,1,1,0.08,0,0,0,0,1,0
ESP-La Liga,2024-25,Getafe,Borja Mayoral,ESP,FW,27,1997,12.4,19,1.54,16,0,1,1,0,1,2,0.16,1,0,0,1,0,0
ESP-La Liga,2024-25,Getafe,Carles Aleñá,ESP,"MF,FW",26,1998,5.0,8,1.6,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Carles Pérez,ESP,"MF,FW",26,1998,15.9,40,2.52,26,1,6,2,3,2,1,0.06,0,0,0,0,0,1
ESP-La Liga,2024-25,Getafe,Christantus Uche,NGA,"FW,MF",21,2003,27.6,78,2.82,53,0,7,2,15,1,10,0.36,8,0,0,0,2,0
ESP-La Liga,2024-25,Getafe,Coba da Costa,ESP,"MF,FW",22,2002,11.2,37,3.31,28,0,5,2,1,1,4,0.36,3,0,0,1,0,0
ESP-La Liga,2024-25,Getafe,David Argüelles,ESP,MF,22,2002,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,David Soria,ESP,GK,31,1993,38.0,8,0.21,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Diego Rico,ESP,DF,31,1993,31.3,75,2.39,48,22,1,2,2,0,8,0.26,2,3,1,1,1,0
ESP-La Liga,2024-25,Getafe,Djené,TOG,"DF,MF",32,1991,28.3,21,0.74,18,1,0,0,1,1,1,0.04,1,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Domingos Duarte,POR,DF,29,1995,20.7,9,0.44,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Gorka Rivera Alonso,ESP,"DF,MF",19,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Iglesias,ESP,DF,26,1998,32.1,59,1.84,30,16,4,3,5,1,5,0.16,2,1,0,1,0,1
ESP-La Liga,2024-25,Getafe,Ismael Bekhoucha,MAR,"MF,DF",19,2004,0.8,1,1.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Jesús Santiago,ESP,MF,20,2004,4.1,6,1.45,2,1,0,0,2,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,John Joe,IRL,"MF,FW",20,2003,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Juan Bernat,ESP,"MF,DF",31,1993,7.8,10,1.29,10,0,0,0,0,0,1,0.13,1,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Juan Berrocal,ESP,DF,25,1999,11.8,6,0.51,4,1,0,0,0,1,1,0.08,1,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Juanmi,ESP,"FW,MF",31,1993,7.7,9,1.16,7,0,1,0,0,1,1,0.13,1,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Luis Milla,ESP,MF,29,1994,31.9,130,4.07,72,43,4,4,5,2,6,0.19,3,3,0,0,0,0
ESP-La Liga,2024-25,Getafe,Mauro Arambarri,URU,MF,28,1995,29.6,54,1.83,34,0,3,6,9,2,3,0.1,1,0,0,2,0,0
ESP-La Liga,2024-25,Getafe,Nabil Aberdin,FRA,MF,21,2002,2.9,3,1.03,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Omar Alderete,PAR,DF,27,1996,33.0,37,1.12,28,1,1,5,1,1,4,0.12,2,0,0,1,1,0
ESP-La Liga,2024-25,Getafe,Peter González,DOM,"MF,FW",22,2002,5.3,13,2.44,7,1,0,3,1,1,1,0.19,1,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Ramón Terrats,ESP,"MF,FW",23,2000,13.5,32,2.36,23,4,1,1,2,1,2,0.15,2,0,0,0,0,0
ESP-La Liga,2024-25,Getafe,Álvaro Rodríguez,URU,FW,20,2004,9.5,16,1.69,9,0,4,2,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Abel Ruiz,ESP,FW,24,2000,15.0,17,1.14,12,0,1,3,1,0,1,0.07,0,0,0,1,0,0
ESP-La Liga,2024-25,Girona,Alejandro Francés,ESP,DF,21,2002,13.0,16,1.23,15,0,0,1,0,0,1,0.08,1,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Arnau Martinez,ESP,"DF,MF",21,2003,29.2,56,1.92,45,3,3,2,2,1,6,0.21,6,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Arnaut Danjuma,NED,"FW,MF",27,1997,14.8,40,2.7,26,6,5,2,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Arthur Melo,BRA,MF,27,1996,10.5,15,1.43,13,0,0,1,0,1,1,0.1,0,0,0,1,0,0
ESP-La Liga,2024-25,Girona,Bojan Miovski,MKD,FW,25,1999,9.7,10,1.03,4,0,1,2,2,1,4,0.41,2,0,0,1,1,0
ESP-La Liga,2024-25,Girona,Bryan Gil,ESP,"FW,MF",23,2001,19.1,56,2.93,39,3,8,1,4,1,5,0.26,5,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Cristhian Stuani,URU,FW,37,1986,12.0,14,1.17,10,0,1,3,0,0,3,0.25,2,0,0,1,0,0
ESP-La Liga,2024-25,Girona,Daley Blind,NED,DF,34,1990,30.9,47,1.52,43,2,0,0,0,2,7,0.23,6,0,0,0,0,1
ESP-La Liga,2024-25,Girona,David López,ESP,DF,34,1989,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0
ESP-La Liga,2024-25,Girona,Donny van de Beek,NED,MF,27,1997,15.8,28,1.77,27,0,0,1,0,0,2,0.13,2,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Ferrán Ruiz,ESP,MF,21,2003,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Gabriel Osei Misehouy,NED,"FW,MF",19,2005,2.9,6,2.1,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Iker Almena,ESP,"FW,DF",20,2004,0.5,3,5.63,2,0,1,0,0,0,2,3.75,1,0,1,0,0,0
ESP-La Liga,2024-25,Girona,Iván Martín,ESP,MF,25,1999,22.7,56,2.47,53,0,0,2,1,0,4,0.18,3,0,0,1,0,0
ESP-La Liga,2024-25,Girona,Jhon Solis,COL,MF,19,2004,5.9,6,1.01,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Juanpe,ESP,DF,33,1991,8.1,3,0.37,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Kim Minsu,KOR,"MF,FW",18,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Krapyvtsov Vladyslav,UKR,GK,19,2005,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Ladislav Krejčí,CZE,DF,25,1999,27.1,29,1.07,25,1,0,2,1,0,4,0.15,2,0,0,1,1,0
ESP-La Liga,2024-25,Girona,Miguel Gutiérrez,ESP,"DF,MF",23,2001,27.3,74,2.71,55,13,1,3,1,1,8,0.29,6,1,0,1,0,0
ESP-La Liga,2024-25,Girona,Oriol Romeu,ESP,MF,32,1991,15.1,20,1.33,20,0,0,0,0,0,1,0.07,1,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Papa Ba,ESP,MF,19,2004,0.5,2,3.75,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Pau López,ESP,GK,29,1994,0.5,1,2.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Paulo Gazzaniga,ARG,GK,32,1992,35.5,1,0.03,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Portu,ESP,"FW,MF",32,1992,8.7,25,2.88,20,1,3,1,0,0,4,0.46,3,0,1,0,0,0
ESP-La Liga,2024-25,Girona,Silvi Clúa,ESP,MF,19,2005,1.8,2,1.1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Viktor Tsyhankov,UKR,"FW,MF",26,1997,21.3,65,3.06,34,22,1,3,4,1,8,0.38,4,3,0,0,1,0
ESP-La Liga,2024-25,Girona,Yangel Herrera,VEN,MF,26,1998,25.1,50,1.99,38,2,1,3,4,2,6,0.24,6,0,0,0,0,0
ESP-La Liga,2024-25,Girona,Yaser Asprilla,COL,"FW,MF",20,2003,15.6,61,3.91,45,7,7,1,1,0,7,0.45,5,2,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Aboubacar Bassinga,CIV,MF,19,2005,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Adnan Januzaj,BEL,"MF,FW",29,1995,6.6,37,5.57,20,9,0,3,5,0,5,0.75,2,0,0,2,1,0
ESP-La Liga,2024-25,Las Palmas,Alberto Moleiro,ESP,"FW,MF",20,2003,30.2,106,3.52,76,0,17,7,5,1,6,0.2,3,0,1,1,1,0
ESP-La Liga,2024-25,Las Palmas,Andy Pelmard,FRA,DF,24,2000,2.3,3,1.32,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Arturo Rodríguez,ESP,FW,17,2006,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Benito Ramírez,ESP,"DF,FW",29,1995,5.3,28,5.29,21,3,0,2,2,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Daley Sinkgraven,NED,DF,29,1995,1.0,2,1.98,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Dario Essugo,POR,MF,19,2005,21.5,36,1.67,25,0,3,3,3,2,1,0.05,1,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Diego Martín,ESP,FW,20,2003,0.4,2,4.5,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Dinko Horkaš,CRO,GK,25,1999,12.1,2,0.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
ESP-La Liga,2024-25,Las Palmas,Enzo Loiodice,FRA,MF,23,2000,7.6,13,1.71,7,4,1,0,1,0,0,0.0,0,0,0,0,0,0
