league,season,team,player,nation,pos,age,born,90s,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Int,Tkl+Int,Clr,Err
,,,,,,,,,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,,,,
ESP-La Liga,2025-26,Espanyol,Leandro Cabrera,URU,DF,34-075,1991,2.0,2,0,2,0,0,0,0,,0,1,1,0,2,4,14,0
ESP-La Liga,2025-26,Espanyol,Marko Dmitrović,SRB,GK,33-219,1992,2.0,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0
ESP-La Liga,2025-26,Espanyol,Miguel Ángel Rubio,ESP,DF,27-173,1998,1.3,0,0,0,0,0,0,0,,0,2,1,1,0,0,4,0
ESP-La Liga,2025-26,Espanyol,Omar El Hilali,MAR,DF,21-353,2003,2.0,2,2,2,0,0,2,3,66.7,1,1,1,0,2,4,6,1
ESP-La Liga,2025-26,Espanyol,Pere Milla,ESP,MF,32-342,1992,1.0,5,3,1,2,2,2,2,100.0,0,2,0,2,0,5,1,0
ESP-La Liga,2025-26,Espanyol,Pol Lozano,ESP,MF,25-329,1999,1.8,3,3,0,3,0,2,5,40.0,3,1,0,1,0,3,3,0
ESP-La Liga,2025-26,Espanyol,Ramón Terrats,ESP,MF,24-317,2000,0.7,2,1,1,1,0,1,2,50.0,1,0,0,0,0,2,1,0
ESP-La Liga,2025-26,Espanyol,Roberto Férnandez,ESP,"FW,MF",23-059,2002,1.6,3,0,0,2,1,2,2,100.0,0,2,0,2,0,3,1,0
ESP-La Liga,2025-26,Espanyol,Tyrhys Dolan,ENG,FW,23-246,2001,1.4,1,0,0,0,1,0,2,0.0,2,2,0,2,0,1,0,0
ESP-La Liga,2025-26,Getafe,Adrián Liso,ESP,"FW,MF",20-151,2005,2.9,5,5,1,3,1,3,4,75.0,1,6,1,5,0,5,0,0
ESP-La Liga,2025-26,Getafe,Alex Sola,ESP,FW,26-083,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Getafe,Borja Mayoral,ESP,FW,28-148,1997,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Getafe,Christantus Uche,NGA,FW,22-104,2003,3.0,2,2,2,0,0,1,1,100.0,0,4,0,4,0,2,2,0
ESP-La Liga,2025-26,Getafe,Coba da Costa,ESP,MF,23-036,2002,0.4,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Getafe,David Soria,ESP,GK,32-149,1993,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
ESP-La Liga,2025-26,Getafe,Davinchi,ESP,DF,17-319,2007,2.6,6,5,4,1,1,3,4,75.0,1,2,1,1,1,7,10,1
ESP-La Liga,2025-26,Getafe,Diego Rico,ESP,DF,32-189,1993,3.0,4,3,3,1,0,3,3,100.0,0,4,0,4,7,11,12,0
ESP-La Liga,2025-26,Getafe,Djené,TOG,DF,33-243,1991,3.0,4,2,3,0,1,4,5,80.0,1,4,2,2,0,4,16,0
ESP-La Liga,2025-26,Getafe,Domingos Duarte,POR,DF,30-174,1995,2.0,1,1,0,1,0,0,0,,0,2,0,2,0,1,16,0
ESP-La Liga,2025-26,Getafe,Iglesias,ESP,DF,27-059,1998,3.0,10,7,6,4,0,4,8,50.0,4,6,2,4,3,13,14,0
ESP-La Liga,2025-26,Getafe,Ismael Bekhoucha,MAR,DF,20-284,2004,1.0,4,3,2,2,0,3,6,50.0,3,1,0,1,2,6,2,0
ESP-La Liga,2025-26,Getafe,Luis Milla,ESP,MF,30-328,1994,3.0,3,3,2,1,0,1,2,50.0,1,4,1,3,2,5,5,0
ESP-La Liga,2025-26,Getafe,Mario Martín,ESP,MF,21-179,2004,2.6,5,5,2,2,1,3,5,60.0,2,7,1,6,1,6,5,0
ESP-La Liga,2025-26,Getafe,Mauro Arambarri,URU,MF,29-335,1995,3.0,7,5,2,4,1,1,5,20.0,4,3,0,3,1,8,5,0
ESP-La Liga,2025-26,Girona,Arnau Martinez,ESP,DF,22-128,2003,1.3,4,2,2,1,1,3,4,75.0,1,3,0,3,1,5,3,0
ESP-La Liga,2025-26,Girona,Axel Witsel,BEL,MF,36-231,1989,0.9,2,2,0,2,0,1,1,100.0,0,1,0,1,0,2,0,0
ESP-La Liga,2025-26,Girona,Bojan Miovski,MKD,FW,26-068,1999,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Girona,Cristhian Stuani,URU,FW,38-323,1986,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Girona,Daley Blind,NED,"DF,MF",35-175,1990,1.9,5,3,1,3,1,0,3,0.0,3,2,1,1,1,6,4,1
ESP-La Liga,2025-26,Girona,David López,ESP,DF,35-326,1989,2.2,2,1,2,0,0,1,1,100.0,0,2,1,1,0,2,4,2
ESP-La Liga,2025-26,Girona,Dawda Camara,MTN,FW,22-300,2002,0.8,1,0,0,0,1,0,0,,0,0,0,0,1,2,0,0
ESP-La Liga,2025-26,Girona,Hugo Rincón,ESP,DF,22-216,2003,1.7,1,0,1,0,0,0,0,,0,1,1,0,1,2,3,0
ESP-La Liga,2025-26,Girona,Iván Martín,ESP,MF,26-198,1999,1.2,7,5,3,4,0,2,5,40.0,3,0,0,0,0,7,0,1
ESP-La Liga,2025-26,Girona,Jhon Solis,COL,MF,20-332,2004,1.9,1,1,1,0,0,0,4,0.0,4,0,0,0,0,1,3,0
ESP-La Liga,2025-26,Girona,Joel Roca,ESP,"MF,FW",20-085,2005,3.0,4,3,2,2,0,4,9,44.4,5,1,1,0,0,4,2,0
ESP-La Liga,2025-26,Girona,Krapyvtsov Vladyslav,UKR,GK,20-067,2005,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Girona,Ladislav Krejčí,CZE,DF,26-133,1999,2.0,2,0,1,1,0,1,2,50.0,1,4,1,3,1,3,1,0
ESP-La Liga,2025-26,Girona,Paulo Gazzaniga,ARG,GK,33-241,1992,1.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
ESP-La Liga,2025-26,Girona,Portu,ESP,"FW,MF",33-102,1992,1.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Girona,Thomas Lemar,FRA,"MF,FW",29-292,1995,1.6,1,0,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Girona,Viktor Tsyhankov,UKR,"MF,FW",27-289,1997,1.9,3,2,2,1,0,0,0,,0,1,0,1,2,5,6,0
ESP-La Liga,2025-26,Girona,Vitor Reis,BRA,DF,19-231,2006,2.4,5,3,4,1,0,4,4,100.0,0,4,4,0,1,6,15,0
ESP-La Liga,2025-26,Girona,Yangel Herrera,VEN,MF,27-229,1998,1.2,2,1,2,0,0,0,1,0.0,1,1,0,1,1,3,7,1
ESP-La Liga,2025-26,Girona,Yaser Asprilla,COL,FW,21-285,2003,1.6,4,2,0,3,1,1,1,100.0,0,1,0,1,1,5,2,0
ESP-La Liga,2025-26,Girona,Álex Moreno,ESP,DF,32-084,1993,1.5,2,1,2,0,0,1,5,20.0,4,1,1,0,1,3,7,1
ESP-La Liga,2025-26,Levante,Adrián de la Fuente,ESP,DF,26-186,1999,3.0,6,3,5,1,0,5,5,100.0,0,6,4,2,4,10,16,0
ESP-La Liga,2025-26,Levante,Brugui,ESP,"MF,FW",28-300,1996,2.8,4,1,2,1,1,0,2,0.0,2,2,0,2,0,4,3,0
ESP-La Liga,2025-26,Levante,Carlos Espí,ESP,FW,20-038,2005,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Levante,Carlos Álvarez,ESP,MF,22-025,2003,1.2,3,2,1,2,0,1,3,33.3,2,0,0,0,2,5,0,0
ESP-La Liga,2025-26,Levante,Diego Pampín,ESP,DF,25-169,2000,0.3,2,1,1,1,0,2,2,100.0,0,0,0,0,0,2,3,0
ESP-La Liga,2025-26,Levante,Iker Losada,ESP,MF,24-030,2001,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
ESP-La Liga,2025-26,Levante,Iván Romero,ESP,FW,24-143,2001,2.6,3,2,1,1,1,1,3,33.3,2,1,0,1,0,3,1,0
ESP-La Liga,2025-26,Levante,Jeremy Toljan,GER,DF,31-023,1994,2.7,2,0,0,2,0,1,1,100.0,0,5,0,5,1,3,9,0
ESP-La Liga,2025-26,Levante,Jorge Cabello,ESP,DF,21-128,2004,2.7,4,3,2,1,1,2,3,66.7,1,2,2,0,0,4,17,1
ESP-La Liga,2025-26,Levante,José Luis Morales,ESP,"MF,FW",38-039,1987,1.4,1,1,0,1,0,1,2,50.0,1,0,0,0,2,3,1,0
ESP-La Liga,2025-26,Levante,Manu Sánchez,ESP,DF,25-007,2000,2.6,12,6,7,5,0,10,18,55.6,8,2,0,2,2,14,9,0
ESP-La Liga,2025-26,Levante,Mathew Ryan,AUS,GK,33-145,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Levante,Matias Moreno,ARG,DF,21-341,2003,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Levante,Olasagasti,ESP,"FW,MF",25-015,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Levante,Oriol Rey,ESP,MF,27-187,1998,3.0,8,4,6,1,1,4,6,66.7,2,6,1,5,1,9,7,0
ESP-La Liga,2025-26,Levante,Pablo Cuñat,ESP,GK,23-125,2002,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Levante,Pablo Martínez,ESP,MF,27-190,1998,2.9,6,2,1,5,0,2,3,66.7,1,2,2,0,3,9,10,0
ESP-La Liga,2025-26,Levante,Sergio Lozano,ESP,MF,26-160,1999,0.1,2,1,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Levante,Unai Elgezabal,ESP,DF,32-128,1993,3.0,3,0,2,1,0,0,1,0.0,1,9,7,2,0,3,26,0
ESP-La Liga,2025-26,Levante,Víctor García,ESP,"MF,DF",27-349,1997,0.9,3,1,0,2,1,0,0,,0,0,0,0,1,4,0,0
ESP-La Liga,2025-26,Mallorca,Abdón Prats,ESP,FW,32-267,1992,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Mallorca,Antonio Raillo,ESP,DF,33-327,1991,3.0,1,0,1,0,0,0,2,0.0,2,10,6,4,1,2,12,0
ESP-La Liga,2025-26,Mallorca,Antonio Sánchez,ESP,"MF,DF",28-242,1997,1.6,3,2,3,0,0,1,4,25.0,3,3,1,2,1,4,1,0
ESP-La Liga,2025-26,Mallorca,Dani Rodríguez,ESP,MF,37-086,1988,0.8,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,1,0
ESP-La Liga,2025-26,Mallorca,Jan Salas,ESP,MF,20-021,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Mallorca,Jan Virgili,ESP,MF,19-036,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Mallorca,Johan Mojica,COL,DF,33-010,1992,2.1,3,0,3,0,0,3,5,60.0,2,3,0,3,3,6,2,0
ESP-La Liga,2025-26,Mallorca,Leo Román,ESP,GK,25-056,2000,3.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
ESP-La Liga,2025-26,Mallorca,Manu Morlanes,ESP,MF,26-231,1999,1.3,2,0,2,0,0,0,2,0.0,2,2,0,2,1,3,2,0
ESP-La Liga,2025-26,Mallorca,Marash Kumbulla,ALB,DF,25-204,2000,1.5,1,0,1,0,0,1,2,50.0,1,1,1,0,0,1,4,0
ESP-La Liga,2025-26,Mallorca,Marc Domenech,ESP,FW,19-242,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Mallorca,Martin Valjent,SVK,DF,29-263,1995,3.0,9,6,7,2,0,8,8,100.0,0,8,2,6,0,9,16,0
ESP-La Liga,2025-26,Mallorca,Mateo Joseph,ESP,"FW,MF",21-316,2003,2.2,0,0,0,0,0,0,0,,0,5,2,3,2,2,0,0
ESP-La Liga,2025-26,Mallorca,Mateu Morey,ESP,DF,25-182,2000,2.4,3,1,2,1,0,2,7,28.6,5,5,0,5,2,5,7,1
ESP-La Liga,2025-26,Mallorca,Omar Mascarell,EQG,MF,32-210,1993,1.2,5,2,3,2,0,2,2,100.0,0,2,1,1,1,6,0,0
ESP-La Liga,2025-26,Mallorca,Pablo Torre,ESP,MF,22-150,2003,2.1,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0
ESP-La Liga,2025-26,Mallorca,Samu Costa,POR,MF,24-277,2000,0.3,2,1,0,2,0,1,1,100.0,0,1,0,1,0,2,1,0
ESP-La Liga,2025-26,Mallorca,Sergi Darder,ESP,"MF,FW",31-252,1993,2.9,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Mallorca,Takuma Asano,JPN,FW,30-294,1994,1.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Mallorca,Toni Lato,ESP,DF,27-283,1997,0.9,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0
ESP-La Liga,2025-26,Mallorca,Vedat Muriqi,KVX,FW,31-129,1994,1.4,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Osasuna,Abel,ESP,DF,25-010,2000,1.0,3,2,2,1,0,1,3,33.3,2,2,1,1,0,3,3,0
ESP-La Liga,2025-26,Osasuna,Aimar Oroz,ESP,MF,23-277,2001,1.7,4,3,3,1,0,1,2,50.0,1,0,0,0,1,5,1,0
ESP-La Liga,2025-26,Osasuna,Ante Budimir,CRO,FW,34-040,1991,2.0,2,1,1,1,0,1,1,100.0,0,1,0,1,0,2,3,0
ESP-La Liga,2025-26,Osasuna,Asier Osambela,ESP,MF,21-204,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Osasuna,Catena,ESP,DF,30-307,1994,2.0,2,2,2,0,0,2,3,66.7,1,1,1,0,2,4,17,0
ESP-La Liga,2025-26,Osasuna,Enzo Boyomo,CMR,DF,23-328,2001,2.0,7,4,5,1,1,5,5,100.0,0,4,3,1,0,7,10,0
ESP-La Liga,2025-26,Osasuna,Jon Moncayola,ESP,"MF,DF",27-110,1998,2.0,2,1,1,1,0,2,4,50.0,2,5,1,4,2,4,3,0
ESP-La Liga,2025-26,Osasuna,Jorge Herrando,ESP,DF,24-184,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0
ESP-La Liga,2025-26,Osasuna,Juan Cruz Armada,ESP,DF,33-034,1992,1.9,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,6,0
ESP-La Liga,2025-26,Osasuna,Lucas Torró,ESP,MF,31-043,1994,1.9,3,2,0,3,0,2,2,100.0,0,1,0,1,1,4,4,0
ESP-La Liga,2025-26,Osasuna,Moi Gómez,ESP,MF,31-069,1994,1.1,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0
ESP-La Liga,2025-26,Osasuna,Raúl,ESP,"FW,MF",24-301,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Osasuna,Rubén García,ESP,MF,32-048,1993,1.0,2,1,1,1,0,2,4,50.0,2,0,0,0,2,4,1,0
ESP-La Liga,2025-26,Osasuna,Sergio Herrera,ESP,GK,32-087,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Osasuna,Valentin Rosier,FRA,DF,29-012,1996,2.0,7,5,6,1,0,3,4,75.0,1,1,0,1,5,12,7,0
ESP-La Liga,2025-26,Osasuna,Víctor Muñoz,ESP,"MF,FW",22-049,2003,1.0,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0
ESP-La Liga,2025-26,Oviedo,Aarón Escandell,ESP,GK,29-338,1995,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
ESP-La Liga,2025-26,Oviedo,Alberto Reina,ESP,MF,27-356,1997,1.1,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,3,2
ESP-La Liga,2025-26,Oviedo,Borja Sánchez Laborde,ESP,MF,29-186,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Oviedo,Dani Calvo,ESP,DF,31-152,1994,3.0,3,1,3,0,0,2,3,66.7,1,4,2,2,1,4,20,0
ESP-La Liga,2025-26,Oviedo,David Costas,ESP,DF,30-158,1995,2.0,2,2,2,0,0,2,2,100.0,0,2,2,0,4,6,14,0
ESP-La Liga,2025-26,Oviedo,Federico Viñas,URU,FW,27-062,1998,1.2,4,3,2,2,0,4,4,100.0,0,3,1,2,0,4,1,0
ESP-La Liga,2025-26,Oviedo,Haissem Hassan,FRA,"FW,MF",23-204,2002,1.7,4,3,1,2,1,3,3,100.0,0,0,0,0,1,5,1,1
ESP-La Liga,2025-26,Oviedo,Ilyas Chaira,MAR,"FW,MF",24-210,2001,2.0,2,2,2,0,0,2,2,100.0,0,4,1,3,1,3,3,0
ESP-La Liga,2025-26,Oviedo,Josip Brekalo,CRO,FW,27-069,1998,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Oviedo,Kwasi Sibo,GHA,MF,27-068,1998,2.2,4,3,2,1,1,2,3,66.7,1,4,0,4,3,7,1,0
ESP-La Liga,2025-26,Oviedo,Leander Dendoncker,BEL,MF,30-138,1995,2.0,4,4,3,1,0,3,9,33.3,6,7,4,3,1,5,6,0
ESP-La Liga,2025-26,Oviedo,Luka Ilić,SRB,"FW,MF",26-060,1999,2.4,4,2,2,2,0,4,12,33.3,8,7,3,4,5,9,5,0
ESP-La Liga,2025-26,Oviedo,Marco Esteban,ESP,DF,19-242,2006,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
ESP-La Liga,2025-26,Oviedo,Nacho Vidal,ESP,"DF,MF",30-219,1995,3.0,2,1,2,0,0,2,2,100.0,0,2,1,1,0,2,20,1
ESP-La Liga,2025-26,Oviedo,Oier Luengo,ESP,DF,27-293,1997,1.5,5,4,5,0,0,3,3,100.0,0,2,1,1,1,6,3,0
ESP-La Liga,2025-26,Oviedo,Omar Falah,ESP,"DF,MF",21-356,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
ESP-La Liga,2025-26,Oviedo,Ovie Ejaria,ENG,MF,27-286,1997,0.9,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,2,0
ESP-La Liga,2025-26,Oviedo,Rahim Bonkano,NIG,"DF,MF",23-242,2002,2.9,5,3,3,2,0,5,6,83.3,1,3,1,2,5,10,11,1
ESP-La Liga,2025-26,Oviedo,Salomón Rondón,VEN,FW,35-349,1989,1.8,0,0,0,0,0,0,0,,0,3,0,3,0,0,2,1
ESP-La Liga,2025-26,Oviedo,Santi Cazorla,ESP,MF,40-261,1984,0.4,2,1,2,0,0,0,1,0.0,1,0,0,0,0,2,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Alfonso Espino,URU,DF,33-238,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
ESP-La Liga,2025-26,Rayo Vallecano,Andrei Ratiu,ROU,DF,27-072,1998,2.0,6,3,1,5,0,3,6,50.0,3,0,0,0,4,10,6,0
ESP-La Liga,2025-26,Rayo Vallecano,Augusto Batalla,ARG,GK,29-123,1996,2.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
ESP-La Liga,2025-26,Rayo Vallecano,Florian Lejeune,FRA,DF,34-103,1991,2.0,3,0,2,1,0,1,2,50.0,1,1,1,0,2,5,7,0
ESP-La Liga,2025-26,Rayo Vallecano,Francisco Perez,ESP,"FW,MF",22-356,2002,0.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Gerard Gumbau,ESP,MF,30-256,1994,0.6,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Isaac Palazón Camacho,ESP,"FW,MF",30-247,1994,1.9,1,1,1,0,0,1,2,50.0,1,5,0,5,0,1,2,0
ESP-La Liga,2025-26,Rayo Vallecano,Jorge de Frutos,ESP,FW,28-192,1997,1.8,1,1,0,0,1,1,5,20.0,4,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Luiz Felipe,ITA,DF,28-162,1997,1.5,2,1,2,0,0,2,3,66.7,1,2,1,1,1,3,7,0
ESP-La Liga,2025-26,Rayo Vallecano,Pathé Ciss,SEN,MF,31-168,1994,2.0,8,2,5,3,0,2,3,66.7,1,3,2,1,4,12,3,0
ESP-La Liga,2025-26,Rayo Vallecano,Pedro Díaz,ESP,"MF,FW",27-087,1998,1.4,4,3,2,2,0,1,3,33.3,2,1,0,1,1,5,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Pelayo Fernandez,ESP,DF,22-124,2003,0.5,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,3,0
ESP-La Liga,2025-26,Rayo Vallecano,Pep Chavarría,ESP,DF,27-143,1998,1.9,3,0,2,1,0,0,0,,0,6,2,4,3,6,2,1
ESP-La Liga,2025-26,Rayo Vallecano,Randy Nteka,ANG,FW,27-268,1997,0.2,2,2,1,0,1,0,0,,0,1,0,1,0,2,1,0
ESP-La Liga,2025-26,Rayo Vallecano,Sergio Camello,ESP,"MF,FW",24-202,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Unai López,ESP,MF,29-305,1995,1.5,5,2,3,2,0,3,4,75.0,1,0,0,0,4,9,2,0
ESP-La Liga,2025-26,Rayo Vallecano,Álvaro García,ESP,"FW,MF",32-308,1992,1.9,4,3,3,1,0,2,4,50.0,2,2,1,1,1,5,3,0
ESP-La Liga,2025-26,Rayo Vallecano,Óscar Trejo,ARG,MF,37-127,1988,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Rayo Vallecano,Óscar Valentín,ESP,MF,31-011,1994,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
ESP-La Liga,2025-26,Real Madrid,Antonio Rüdiger,GER,DF,32-181,1993,1.0,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,3,0
ESP-La Liga,2025-26,Real Madrid,Arda Güler,TUR,MF,20-187,2005,2.6,5,4,0,4,1,2,4,50.0,2,1,0,1,1,6,2,0
ESP-La Liga,2025-26,Real Madrid,Aurélien Tchouaméni,FRA,MF,25-216,2000,3.0,7,3,3,2,2,2,2,100.0,0,2,1,1,7,14,2,0
ESP-La Liga,2025-26,Real Madrid,Brahim Díaz,MAR,FW,26-028,1999,1.3,2,1,0,1,1,1,1,100.0,0,1,0,1,0,2,0,0
ESP-La Liga,2025-26,Real Madrid,Dani Carvajal,ESP,DF,33-232,1992,1.4,7,6,3,2,2,6,6,100.0,0,0,0,0,1,8,1,0
ESP-La Liga,2025-26,Real Madrid,Dani Ceballos,ESP,"MF,FW",29-024,1996,0.3,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0
ESP-La Liga,2025-26,Real Madrid,Dean Huijsen,ESP,DF,20-139,2005,3.0,6,3,2,4,0,3,4,75.0,1,0,0,0,4,10,15,0
ESP-La Liga,2025-26,Real Madrid,Federico Valverde,URU,MF,27-040,1998,3.0,4,1,2,1,1,2,3,66.7,1,5,0,5,1,5,6,0
ESP-La Liga,2025-26,Real Madrid,Franco Mastantuono,ARG,FW,18-017,2007,1.7,4,4,1,1,2,2,3,66.7,1,4,0,4,0,4,0,0
ESP-La Liga,2025-26,Real Madrid,Gonzalo García,ESP,"FW,MF",21-160,2004,0.3,1,1,0,1,0,0,0,,0,1,0,1,1,2,1,0
ESP-La Liga,2025-26,Real Madrid,Kylian Mbappé,FRA,FW,26-254,1998,2.9,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0
ESP-La Liga,2025-26,Real Madrid,Rodrygo,BRA,FW,24-234,2001,0.9,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
ESP-La Liga,2025-26,Real Madrid,Thibaut Courtois,BEL,GK,33-112,1992,3.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,0
ESP-La Liga,2025-26,Real Madrid,Trent Alexander-Arnold,ENG,DF,26-328,1998,1.6,1,0,0,1,0,1,2,50.0,1,2,1,1,3,4,1,0
ESP-La Liga,2025-26,Real Madrid,Vinicius Júnior,BRA,FW,25-050,2000,2.0,6,6,1,3,2,2,3,66.7,1,0,0,0,0,6,0,0
ESP-La Liga,2025-26,Real Madrid,Álvaro Carreras,ESP,DF,22-161,2003,3.0,0,0,0,0,0,0,3,0.0,3,5,1,4,2,2,7,0
ESP-La Liga,2025-26,Real Madrid,Éder Militão,BRA,DF,27-225,1998,2.0,4,3,2,1,1,3,3,100.0,0,2,1,1,1,5,12,1
ESP-La Liga,2025-26,Real Sociedad,Aihen Muñoz,ESP,DF,28-015,1997,1.9,6,4,3,2,1,5,7,71.4,2,1,0,1,0,6,5,0
ESP-La Liga,2025-26,Real Sociedad,Ander Barrenetxea,ESP,"MF,FW",23-247,2001,2.9,1,1,1,0,0,0,0,,0,3,0,3,0,1,3,0
ESP-La Liga,2025-26,Real Sociedad,Aritz Elustondo,ESP,DF,31-156,1994,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,5,0
ESP-La Liga,2025-26,Real Sociedad,Beñat Turrientes,ESP,MF,23-212,2002,1.6,3,3,1,2,0,2,2,100.0,0,2,1,1,1,4,2,0
ESP-La Liga,2025-26,Real Sociedad,Brais Méndez,ESP,MF,28-236,1997,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Real Sociedad,Duje Ćaleta-Car,CRO,DF,28-348,1996,1.7,3,2,2,1,0,1,1,100.0,0,2,2,0,3,6,8,0
ESP-La Liga,2025-26,Real Sociedad,Gonçalo Guedes,POR,"MF,FW",28-275,1996,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Real Sociedad,Igor Zubeldia,ESP,DF,28-154,1997,3.0,6,4,6,0,0,5,5,100.0,0,0,0,0,2,8,28,1
ESP-La Liga,2025-26,Real Sociedad,Jon Aramburu,VEN,DF,23-039,2002,3.0,10,8,7,3,0,9,16,56.3,7,3,3,0,4,14,5,1
ESP-La Liga,2025-26,Real Sociedad,Jon Gorrotxategi,ESP,MF,23-210,2002,1.2,3,2,0,3,0,1,2,50.0,1,0,0,0,3,6,1,0
ESP-La Liga,2025-26,Real Sociedad,Jon Karrikaburu,ESP,FW,22-346,2002,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
ESP-La Liga,2025-26,Real Sociedad,Jon Martin,ESP,DF,19-242,2006,1.0,1,0,1,0,0,0,0,,0,4,4,0,1,2,8,0
ESP-La Liga,2025-26,Real Sociedad,Luka Sučić,CRO,MF,22-357,2002,0.8,1,1,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0
